## Generation 0 
{'robot_pos': [92.35293579101562, 487.1173095703125, -0.5314171314239502], 'dist_obj': -428.34087896076386, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [17.246570587158203, 343.3437805175781, -1.8977867364883423], 'dist_obj': -286.5511362471842, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [50.622230529785156, 430.5815124511719, 1.4564480781555176], 'dist_obj': -370.7001482746325, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [31.881023406982422, 517.5969848632812, 1.2801122665405273], 'dist_obj': -458.46011538693824, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [293.1929626464844, 393.6272277832031, -0.8146018385887146], 'dist_obj': -407.0455563522957, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [157.4405517578125, 333.9798889160156, -1.516769528388977], 'dist_obj': -290.7914040292443, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [58.65664291381836, 541.9901733398438, -0.697786808013916], 'dist_obj': -481.99204537464476, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [372.7030029296875, 437.13824462890625, 1.7539805173873901], 'dist_obj': -489.9147105395151, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [300.2127990722656, 392.90118408203125, -1.0743616819381714], 'dist_obj': -410.5184371028311, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [56.7061653137207, 358.456298828125, -2.6048765182495117], 'dist_obj': -298.47447404614616, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [52.06529235839844, 369.40618896484375, 2.482351064682007], 'dist_obj': -309.50791485050314, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [18.968387603759766, 480.6195068359375, -2.9070730209350586], 'dist_obj': -422.6160938094319, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [66.88997650146484, 454.27545166015625, -0.8746458292007446], 'dist_obj': -394.3356483479663, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [61.9251708984375, 363.6539611816406, 2.609142303466797], 'dist_obj': -303.66006392723017, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [276.9983215332031, 384.03082275390625, -1.3437998294830322], 'dist_obj': -389.97980158310867, 'exit_reached': 0.0, 'collision': 46}
{'robot_pos': [150.50975036621094, 540.509765625, 0.7853981852531433], 'dist_obj': -488.9597629379602, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [19.262672424316406, 488.4248046875, 2.3853981494903564], 'dist_obj': -430.35722734669054, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [173.78077697753906, 466.8078308105469, -0.8678032159805298], 'dist_obj': -422.42002369489427, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [290.69854736328125, 388.3999328613281, -1.1979916095733643], 'dist_obj': -401.33319780308847, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'dist_obj': -258.021298178818, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [125.7686538696289, 431.1824035644531, -0.242155522108078], 'dist_obj': -376.96404675738984, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [16.914817810058594, 546.3682250976562, 1.7910555601119995], 'dist_obj': -488.27285743627493, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [199.2772674560547, 580.4658203125, 0.38539817929267883], 'dist_obj': -538.7790153148031, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [38.63473129272461, 372.8744812011719, 1.7971974611282349], 'dist_obj': -313.603118118804, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [133.53916931152344, 523.5391845703125, 0.7853981852531433], 'dist_obj': -469.33632403122084, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.485851287841797, 431.7214660644531, 2.9759750366210938], 'dist_obj': -374.0324489618535, 'exit_reached': 0.0, 'collision': 9}
{'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'dist_obj': -258.021298178818, 'exit_reached': 0.0, 'collision': 10}
## Generation 31 
{'robot_pos': [18.15802764892578, 412.7808837890625, -2.414602041244507], 'dist_obj': -355.2535750942136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'dist_obj': -258.021298178818, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [19.235198974609375, 151.83409118652344, -2.4380247592926025], 'dist_obj': -100.4752173757011, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'dist_obj': -258.021298178818, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [66.5277099609375, 323.0290832519531, 1.9853981733322144], 'dist_obj': -263.11007132699615, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.646240234375, 340.5979919433594, -2.315586566925049], 'dist_obj': -309.52168449080204, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.500825881958008, 262.833984375, -2.057152509689331], 'dist_obj': -207.2385220420021, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [81.1646499633789, 480.19842529296875, -0.38981708884239197], 'dist_obj': -420.7311006174407, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [157.27606201171875, 393.7555236816406, -1.5034263134002686], 'dist_obj': -347.6426064631807, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [200.2609100341797, 300.52642822265625, 3.007277727127075], 'dist_obj': -278.4350652435229, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [34.23723220825195, 395.81268310546875, 0.26858291029930115], 'dist_obj': -336.7994630915933, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [193.9367218017578, 334.91082763671875, -1.9650472402572632], 'dist_obj': -305.8022377271088, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [306.5894775390625, 396.54742431640625, -0.8146018385887146], 'dist_obj': -417.21761617529404, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [63.60620880126953, 361.43902587890625, 2.735649347305298], 'dist_obj': -301.46059620577654, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -1.2146018743515015], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [372.7918395996094, 437.1263122558594, 1.7625840902328491], 'dist_obj': -489.9622335607222, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [64.2040023803711, 545.90771484375, -2.414602041244507], 'dist_obj': -485.9259007098605, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [150.50975036621094, 540.509765625, 0.7853981852531433], 'dist_obj': -488.9597629379602, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [65.29856872558594, 481.0741882324219, -1.2161400318145752], 'dist_obj': -421.1075240673489, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [17.765867233276367, 265.8960876464844, -2.029353618621826], 'dist_obj': -210.18306515674857, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [81.15464782714844, 480.22174072265625, -0.3886280953884125], 'dist_obj': -420.75388352416905, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [241.9632568359375, 364.51202392578125, -1.345536470413208], 'dist_obj': -354.73680321291295, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [272.605224609375, 501.23272705078125, 1.0685828924179077], 'dist_obj': -489.78291206602137, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [64.83118438720703, 364.1640930175781, -2.526416778564453], 'dist_obj': -304.20245860904726, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [17.843015670776367, 429.67694091796875, 2.8467888832092285], 'dist_obj': -372.0729121747534, 'exit_reached': 0.0, 'collision': 18}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [157.32620239257812, 334.5174560546875, -1.5156559944152832], 'dist_obj': -291.25971803683797, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.90911865234375, 447.2871398925781, -1.9108961820602417], 'dist_obj': -408.8135590614709, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [72.74986267089844, 452.6111755371094, -0.38141027092933655], 'dist_obj': -392.81814387163644, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [306.5894775390625, 396.54742431640625, -0.8146018385887146], 'dist_obj': -417.21761617529404, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [193.53738403320312, 361.3946533203125, -2.8146021366119385], 'dist_obj': -329.65280217905405, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'dist_obj': -258.021298178818, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [100.1486587524414, 464.6706848144531, -0.5742487907409668], 'dist_obj': -406.65744545971177, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [157.2651824951172, 364.87982177734375, -1.5019826889038086], 'dist_obj': -320.0190954502455, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [155.30677795410156, 481.5416259765625, -1.2138926982879639], 'dist_obj': -432.1813558622775, 'exit_reached': 0.0, 'collision': 40}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.909423828125, 447.28680419921875, -1.9108893871307373], 'dist_obj': -408.8133387670413, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.909423828125, 447.28680419921875, -1.9108893871307373], 'dist_obj': -408.8133387670413, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [19.218488693237305, 261.82666015625, -2.0770668983459473], 'dist_obj': -205.9056395883562, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [44.20281219482422, 579.5450439453125, 2.1517677307128906], 'dist_obj': -519.7851516065929, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [57.17443084716797, 365.17254638671875, 2.509310245513916], 'dist_obj': -305.1856269701957, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [306.5894775390625, 396.54742431640625, -0.8146018385887146], 'dist_obj': -417.21761617529404, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'dist_obj': -258.021298178818, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [188.2828826904297, 461.2395935058594, -2.2309165000915527], 'dist_obj': -421.2478004549268, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [157.4313201904297, 352.84576416015625, -1.514233946800232], 'dist_obj': -308.6284234165672, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.1325740814209, 262.49609375, -1.9323211908340454], 'dist_obj': -206.9837775983752, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [54.703330993652344, 421.2771301269531, 1.9914672374725342], 'dist_obj': -361.3159551629712, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [132.72142028808594, 579.533203125, 1.5853981971740723], 'dist_obj': -524.5980881761188, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [81.16471099853516, 480.1982116699219, -0.3898240029811859], 'dist_obj': -420.7308903352023, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [123.53510284423828, 420.0664978027344, 0.031060725450515747], 'dist_obj': -365.62903622846267, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'dist_obj': -258.021298178818, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'dist_obj': -258.021298178818, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [299.5520935058594, 471.8408203125, -0.5973641276359558], 'dist_obj': -476.44314118130916, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [192.21775817871094, 456.5624084472656, -2.0192246437072754], 'dist_obj': -418.0230608127978, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [182.3745574951172, 465.38702392578125, -1.6146018505096436], 'dist_obj': -423.45504069443746, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [300.1337890625, 392.86456298828125, -1.0748602151870728], 'dist_obj': -410.4425099120371, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [19.934566497802734, 376.595458984375, 2.7552144527435303], 'dist_obj': -319.1205471467578, 'exit_reached': 0.0, 'collision': 8}
{'robot_pos': [58.65664291381836, 541.9901733398438, -0.697786808013916], 'dist_obj': -481.99204537464476, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [290.49102783203125, 391.0472412109375, -1.0086615085601807], 'dist_obj': -403.38367570396156, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [58.50115203857422, 415.0919494628906, 2.2703933715820312], 'dist_obj': -355.09511277764375, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [239.2296905517578, 541.9918823242188, 0.3862155079841614], 'dist_obj': -514.2367709545111, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [133.53916931152344, 523.5391845703125, 0.7853981852531433], 'dist_obj': -469.33632403122084, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [241.06024169921875, 358.9671630859375, -1.7567628622055054], 'dist_obj': -349.5199217896357, 'exit_reached': 0.0, 'collision': 9}
{'robot_pos': [58.65664291381836, 541.9901733398438, -0.697786808013916], 'dist_obj': -481.99204537464476, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [157.45535278320312, 362.8806457519531, -1.4948614835739136], 'dist_obj': -318.1732725374944, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [238.62107849121094, 541.9066162109375, -0.13858428597450256], 'dist_obj': -513.9450130405384, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [218.75003051757812, 480.8489990234375, -0.4581170976161957], 'dist_obj': -449.7949001137755, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [274.6866760253906, 381.3271179199219, -1.0937532186508179], 'dist_obj': -386.4472610506567, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [157.43309020996094, 307.15899658203125, -1.512096881866455], 'dist_obj': -265.6704286504219, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.146732330322266, 268.31494140625, -1.9612773656845093], 'dist_obj': -212.67702594088158, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [20.038375854492188, 448.248291015625, -3.0977869033813477], 'dist_obj': -390.29945795619585, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.955522537231445, 260.10137939453125, -1.8252079486846924], 'dist_obj': -204.2674990442333, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [157.17320251464844, 282.6044006347656, -1.4807010889053345], 'dist_obj': -242.88958493298168, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [286.1638488769531, 383.56292724609375, -0.8146018385887146], 'dist_obj': -394.769621965645, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [202.93093872070312, 578.6012573242188, 1.0464848279953003], 'dist_obj': -537.9372801190134, 'exit_reached': 0.0, 'collision': 154}
{'robot_pos': [82.48956298828125, 485.166748046875, -0.3115769326686859], 'dist_obj': -425.7611350137055, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [58.481422424316406, 553.9888916015625, -0.697786808013916], 'dist_obj': -493.9912257354311, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'dist_obj': -258.021298178818, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'dist_obj': -258.021298178818, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [270.7941589355469, 377.50140380859375, -1.2146018743515015], 'dist_obj': -381.10539075401744, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [62.99402618408203, 367.0550537109375, 2.7214879989624023], 'dist_obj': -307.06965040885706, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [191.43943786621094, 333.0534362792969, -2.414602041244507], 'dist_obj': -303.0420843554861, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [291.5008239746094, 391.5163879394531, -1.0748602151870728], 'dist_obj': -404.3460732755359, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [58.65664291381836, 541.9901733398438, -0.697786808013916], 'dist_obj': -481.99204537464476, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [133.53916931152344, 523.5391845703125, 0.7853981852531433], 'dist_obj': -469.33632403122084, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [133.53916931152344, 523.5391845703125, 0.7853981852531433], 'dist_obj': -469.33632403122084, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [58.65664291381836, 541.9901733398438, -0.697786808013916], 'dist_obj': -481.99204537464476, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [259.7720947265625, 372.00909423828125, -1.2146018743515015], 'dist_obj': -370.4842300541702, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.38539817929267883], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 9}
{'robot_pos': [67.53056335449219, 414.5646667480469, 2.6007416248321533], 'dist_obj': -354.6446281710602, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [18.58251953125, 151.52818298339844, -3.073972463607788], 'dist_obj': -100.46300796124788, 'exit_reached': 0.0, 'collision': 12}
{'robot_pos': [18.968387603759766, 480.6195068359375, -2.9070730209350586], 'dist_obj': -422.6160938094319, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [20.37137222290039, 152.6073760986328, -2.463463306427002], 'dist_obj': -100.73010596325976, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [133.53916931152344, 523.5391845703125, 0.7853981852531433], 'dist_obj': -469.33632403122084, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [20.61501121520996, 153.44615173339844, -2.4774844646453857], 'dist_obj': -101.40690615219144, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [18.7618408203125, 465.34320068359375, 2.785398244857788], 'dist_obj': -407.43551160024015, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [55.220550537109375, 420.16778564453125, 2.0384504795074463], 'dist_obj': -360.199496048028, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [50.1057243347168, 384.3646240234375, 0.9293582439422607], 'dist_obj': -324.51549425074694, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [55.79704284667969, 451.8943176269531, -2.614718198776245], 'dist_obj': -391.91685474999395, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [76.26144409179688, 402.0279846191406, 3.00984263420105], 'dist_obj': -342.41433501911354, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [260.35479736328125, 433.37957763671875, -0.96376633644104], 'dist_obj': -423.7385441786668, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [340.9833679199219, 421.13531494140625, -0.8146018385887146], 'dist_obj': -457.5700697657692, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [282.01165771484375, 493.37811279296875, -0.13141709566116333], 'dist_obj': -486.93507247813653, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.85458374023438, 378.4553527832031, -2.8146021366119385], 'dist_obj': -344.29164062187795, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.11594009399414, 262.5152893066406, -2.0721819400787354], 'dist_obj': -207.00600232112654, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [322.3907470703125, 407.7781677246094, -1.2146018743515015], 'dist_obj': -435.6587633618808, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [240.83876037597656, 543.509033203125, 1.001322627067566], 'dist_obj': -516.2205366346253, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [300.00103759765625, 391.969970703125, -0.8146018385887146], 'dist_obj': -409.63954825747146, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [307.6026306152344, 400.41802978515625, -0.8374671936035156], 'dist_obj': -420.9412045528351, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [61.1173095703125, 361.1886901855469, 2.61273455619812], 'dist_obj': -301.19076260131425, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [156.5670928955078, 417.6716003417969, -0.18059007823467255], 'dist_obj': -370.47830857062564, 'exit_reached': 0.0, 'collision': 33}
{'robot_pos': [48.14385223388672, 427.9464111328125, 1.369707703590393], 'dist_obj': -368.1373788483976, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.679122924804688, 259.8280334472656, -1.8606655597686768], 'dist_obj': -204.26037204464134, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [150.50975036621094, 540.509765625, 0.7853981852531433], 'dist_obj': -488.9597629379602, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [101.03754425048828, 359.77154541015625, -0.6293619871139526], 'dist_obj': -302.56744615986725, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [150.50975036621094, 540.509765625, 0.7853981852531433], 'dist_obj': -488.9597629379602, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [54.40161895751953, 421.99725341796875, 1.961497187614441], 'dist_obj': -362.0405410343569, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [157.25120544433594, 378.99725341796875, -1.4816299676895142], 'dist_obj': -333.4921957836258, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [314.9140625, 401.2938232421875, -1.3720201253890991], 'dist_obj': -425.9843342700802, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [192.2488250732422, 377.28839111328125, -2.3564774990081787], 'dist_obj': -343.7465270639218, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [340.9833679199219, 421.13531494140625, -0.8146018385887146], 'dist_obj': -457.5700697657692, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [239.37831115722656, 541.1565551757812, 0.816481351852417], 'dist_obj': -513.5058024036763, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [297.1708679199219, 478.49285888671875, -0.6105586886405945], 'dist_obj': -481.0262919311876, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'dist_obj': -258.021298178818, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [22.69002342224121, 397.9703063964844, 2.871666431427002], 'dist_obj': -340.0234732455488, 'exit_reached': 0.0, 'collision': 928}
{'robot_pos': [19.17447280883789, 482.01007080078125, -2.829401731491089], 'dist_obj': -423.98021596262805, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [191.42767333984375, 332.06640625, -2.3438611030578613], 'dist_obj': -302.14791531518915, 'exit_reached': 0.0, 'collision': 10}
