## Generation 0 
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -350.1533519112904}
{'collision': 0, 'robot_pos': [515.2732543945312, 422.85504150390625, 2.5218396186828613], 'exit_reached': 0.0, 'dist_obj': -582.1834052184836}
{'collision': 0, 'robot_pos': [108.3128433227539, 489.0682678222656, -2.5085127353668213], 'exit_reached': 0.0, 'dist_obj': -431.779699941913}
{'collision': 0, 'robot_pos': [259.1439514160156, 430.015869140625, 2.668337106704712], 'exit_reached': 0.0, 'dist_obj': -420.2023998045186}
{'collision': 10, 'robot_pos': [88.38226318359375, 350.69049072265625, 0.5022132396697998], 'exit_reached': 0.0, 'dist_obj': -292.072789318008}
{'collision': 0, 'robot_pos': [222.5015106201172, 485.3909912109375, -1.1975131034851074], 'exit_reached': 0.0, 'dist_obj': -455.37263461613935}
{'collision': 10, 'robot_pos': [17.546157836914062, 262.4045715332031, -1.780971646308899], 'exit_reached': 0.0, 'dist_obj': -206.80894393605843}
{'collision': 0, 'robot_pos': [210.00857543945312, 362.8328857421875, -2.9798991680145264], 'exit_reached': 0.0, 'dist_obj': -337.9501877382448}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 0, 'robot_pos': [272.4848937988281, 434.2605285644531, -1.6932474374771118], 'exit_reached': 0.0, 'dist_obj': -430.37283061787616}
{'collision': 0, 'robot_pos': [334.39703369140625, 437.3930358886719, 2.982434034347534], 'exit_reached': 0.0, 'dist_obj': -466.603938727387}
{'collision': 0, 'robot_pos': [211.09930419921875, 502.946533203125, 2.0668020248413086], 'exit_reached': 0.0, 'dist_obj': -468.0092210695802}
{'collision': 10, 'robot_pos': [286.48492431640625, 386.4582824707031, -1.0452017784118652], 'exit_reached': 0.0, 'dist_obj': -397.32912193335346}
{'collision': 10, 'robot_pos': [580.2763061523438, 446.2173156738281, -0.8224915266036987], 'exit_reached': 0.0, 'dist_obj': -647.9592963063534}
{'collision': 0, 'robot_pos': [221.95425415039062, 435.9182434082031, 1.378263235092163], 'exit_reached': 0.0, 'dist_obj': -409.3210306892603}
{'collision': 0, 'robot_pos': [105.8525161743164, 502.32916259765625, -0.6658284664154053], 'exit_reached': 0.0, 'dist_obj': -444.6993830936353}
{'collision': 0, 'robot_pos': [343.92401123046875, 439.7045593261719, 0.18361720442771912], 'exit_reached': 0.0, 'dist_obj': -474.1185469123537}
{'collision': 0, 'robot_pos': [226.80763244628906, 455.5780029296875, 1.5271580219268799], 'exit_reached': 0.0, 'dist_obj': -429.3096116373079}
{'collision': 10, 'robot_pos': [191.0918731689453, 366.74407958984375, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -333.58208820972874}
{'collision': 0, 'robot_pos': [242.14747619628906, 458.01507568359375, 0.18361720442771912], 'exit_reached': 0.0, 'dist_obj': -437.71418020906583}
{'collision': 0, 'robot_pos': [225.8847198486328, 520.9971923828125, 0.5409915447235107], 'exit_reached': 0.0, 'dist_obj': -489.93484430492924}
## Generation 29 
{'collision': 0, 'robot_pos': [302.7648010253906, 346.72161865234375, -0.598677396774292], 'exit_reached': 0.0, 'dist_obj': -375.69140956311145}
{'collision': 0, 'robot_pos': [335.0613098144531, 436.90557861328125, 3.056525707244873], 'exit_reached': 0.0, 'dist_obj': -466.60104944872865}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 291, 'robot_pos': [324.4326171875, 336.6119689941406, 2.6158390045166016], 'exit_reached': 0.0, 'dist_obj': -382.67321623474817}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [192.315673828125, 333.5914001464844, -2.143934726715088], 'exit_reached': 0.0, 'dist_obj': -303.90737367609967}
{'collision': 10, 'robot_pos': [429.0550231933594, 465.58148193359375, -3.0367565155029297], 'exit_reached': 0.0, 'dist_obj': -548.3593243774569}
{'collision': 10, 'robot_pos': [19.044734954833984, 367.48553466796875, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -310.20104410682825}
{'collision': 0, 'robot_pos': [285.8057861328125, 336.2967224121094, -0.598677396774292], 'exit_reached': 0.0, 'dist_obj': -356.8306767456123}
{'collision': 10, 'robot_pos': [579.9066772460938, 442.4384765625, -0.8818622827529907], 'exit_reached': 0.0, 'dist_obj': -645.4162543665287}
{'collision': 10, 'robot_pos': [259.7720947265625, 372.00909423828125, -1.2146018743515015], 'exit_reached': 0.0, 'dist_obj': -370.4842300541702}
{'collision': 10, 'robot_pos': [251.6671905517578, 528.5429077148438, 0.28700146079063416], 'exit_reached': 0.0, 'dist_obj': -506.2299559527117}
{'collision': 0, 'robot_pos': [265.8094482421875, 423.22021484375, -1.6172667741775513], 'exit_reached': 0.0, 'dist_obj': -417.4762908919422}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [235.56886291503906, 544.3195190429688, 0.24354246258735657], 'exit_reached': 0.0, 'dist_obj': -515.15999665278}
{'collision': 0, 'robot_pos': [107.6916275024414, 494.08074951171875, -1.7575522661209106], 'exit_reached': 0.0, 'dist_obj': -436.6927849535496}
{'collision': 10, 'robot_pos': [259.7720947265625, 372.00909423828125, -1.2146018743515015], 'exit_reached': 0.0, 'dist_obj': -370.4842300541702}
{'collision': 0, 'robot_pos': [505.0360412597656, 544.6624145507812, 0.23317202925682068], 'exit_reached': 0.0, 'dist_obj': -657.9929590036334}
{'collision': 0, 'robot_pos': [80.2365493774414, 409.73760986328125, 3.054687738418579], 'exit_reached': 0.0, 'dist_obj': -350.32258517484473}
{'collision': 0, 'robot_pos': [312.3090515136719, 316.21484375, 2.5140392780303955], 'exit_reached': 0.0, 'dist_obj': -359.59130083132663}
{'collision': 10, 'robot_pos': [307.2848205566406, 397.84918212890625, -0.8146018385887146], 'exit_reached': 0.0, 'dist_obj': -418.6786982196501}
{'collision': 10, 'robot_pos': [326.59454345703125, 411.1933898925781, -0.649245023727417], 'exit_reached': 0.0, 'dist_obj': -440.9188674861888}
{'collision': 0, 'robot_pos': [484.3561706542969, 393.5766906738281, 2.6508774757385254], 'exit_reached': 0.0, 'dist_obj': -539.7699214788478}
{'collision': 0, 'robot_pos': [451.5572204589844, 412.8638000488281, -2.6884124279022217], 'exit_reached': 0.0, 'dist_obj': -527.0957391958932}
{'collision': 0, 'robot_pos': [233.91294860839844, 374.2528076171875, -2.6558220386505127], 'exit_reached': 0.0, 'dist_obj': -359.1664527610457}
{'collision': 0, 'robot_pos': [272.2186279296875, 328.1804504394531, -0.5926272869110107], 'exit_reached': 0.0, 'dist_obj': -341.9904969999417}
{'collision': 0, 'robot_pos': [276.14019775390625, 425.2582702636719, -1.4201197624206543], 'exit_reached': 0.0, 'dist_obj': -424.4174702826302}
{'collision': 0, 'robot_pos': [56.782859802246094, 447.2044372558594, -0.5046234130859375], 'exit_reached': 0.0, 'dist_obj': -387.2178020464435}
{'collision': 0, 'robot_pos': [283.86669921875, 421.5226135253906, -2.940495729446411], 'exit_reached': 0.0, 'dist_obj': -425.2233520272931}
{'collision': 0, 'robot_pos': [433.05938720703125, 367.62176513671875, 2.642709732055664], 'exit_reached': 0.0, 'dist_obj': -483.5333047155245}
{'collision': 0, 'robot_pos': [70.83748626708984, 455.152587890625, 1.302213191986084], 'exit_reached': 0.0, 'dist_obj': -395.30117483413517}
{'collision': 7, 'robot_pos': [380.3548583984375, 398.7015075683594, -0.08186227083206177], 'exit_reached': 0.0, 'dist_obj': -466.20376074047533}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 0, 'robot_pos': [248.5691680908203, 402.0345764160156, -2.6916844844818115], 'exit_reached': 0.0, 'dist_obj': -390.5713540680464}
{'collision': 215, 'robot_pos': [579.5689697265625, 448.25604248046875, -1.0482321977615356], 'exit_reached': 0.0, 'dist_obj': -648.6097970469743}
{'collision': 0, 'robot_pos': [229.31094360351562, 425.0339660644531, 1.3318607807159424], 'exit_reached': 0.0, 'dist_obj': -402.38786264580244}
{'collision': 10, 'robot_pos': [422.3686218261719, 463.4750671386719, -0.13141709566116333], 'exit_reached': 0.0, 'dist_obj': -542.3127768057424}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [256.94366455078125, 369.1806335449219, -1.2146018743515015], 'exit_reached': 0.0, 'dist_obj': -366.57805603435935}
{'collision': 0, 'robot_pos': [341.3588562011719, 368.0732421875, -0.598677396774292], 'exit_reached': 0.0, 'dist_obj': -417.2192810917896}
{'collision': 10, 'robot_pos': [192.1465606689453, 331.67449951171875, -2.120623826980591], 'exit_reached': 0.0, 'dist_obj': -302.10883333920265}
{'collision': 0, 'robot_pos': [221.80958557128906, 377.6013488769531, 2.0105483531951904], 'exit_reached': 0.0, 'dist_obj': -356.44488885550373}
{'collision': 0, 'robot_pos': [450.2098083496094, 377.4501037597656, 0.36401185393333435], 'exit_reached': 0.0, 'dist_obj': -503.0290875380119}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [579.5021362304688, 578.0159912109375, 1.1853982210159302], 'exit_reached': 0.0, 'dist_obj': -733.6368561476928}
{'collision': 10, 'robot_pos': [18.15802764892578, 412.7808837890625, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -355.2535750942136}
{'collision': 0, 'robot_pos': [282.53363037109375, 439.385986328125, 0.26858291029930115], 'exit_reached': 0.0, 'dist_obj': -439.83513191683863}
{'collision': 10, 'robot_pos': [422.3686218261719, 463.4750671386719, -0.13141709566116333], 'exit_reached': 0.0, 'dist_obj': -542.3127768057424}
{'collision': 672, 'robot_pos': [578.6268310546875, 577.4889526367188, 0.8987749814987183], 'exit_reached': 0.0, 'dist_obj': -732.6449385554203}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 0, 'robot_pos': [285.2297668457031, 416.843505859375, -2.2165746688842773], 'exit_reached': 0.0, 'dist_obj': -421.9783590984016}
{'collision': 0, 'robot_pos': [139.19602966308594, 529.196044921875, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -475.8328905033011}
{'collision': 10, 'robot_pos': [294.9114685058594, 390.1260681152344, -1.198838710784912], 'exit_reached': 0.0, 'dist_obj': -405.17480040694005}
{'collision': 0, 'robot_pos': [308.9990539550781, 412.05572509765625, 2.868741273880005], 'exit_reached': 0.0, 'dist_obj': -431.21196927330345}
{'collision': 10, 'robot_pos': [181.8372344970703, 466.19866943359375, -1.9204270839691162], 'exit_reached': 0.0, 'dist_obj': -424.0774348624507}
{'collision': 0, 'robot_pos': [237.67140197753906, 463.6473693847656, -1.2698044776916504], 'exit_reached': 0.0, 'dist_obj': -441.0196434308859}
{'collision': 0, 'robot_pos': [282.53363037109375, 439.385986328125, 0.26858291029930115], 'exit_reached': 0.0, 'dist_obj': -439.83513191683863}
{'collision': 890, 'robot_pos': [212.07952880859375, 378.50048828125, 1.0759726762771606], 'exit_reached': 0.0, 'dist_obj': -352.94580903877943}
{'collision': 0, 'robot_pos': [184.45091247558594, 574.450927734375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -529.2898890615285}
{'collision': 0, 'robot_pos': [249.60829162597656, 484.95318603515625, -0.4500128924846649], 'exit_reached': 0.0, 'dist_obj': -465.3348413505607}
{'collision': 0, 'robot_pos': [264.42401123046875, 407.210693359375, -2.7648422718048096], 'exit_reached': 0.0, 'dist_obj': -402.919895203318}
{'collision': 0, 'robot_pos': [227.40179443359375, 414.97235107421875, 2.551065444946289], 'exit_reached': 0.0, 'dist_obj': -392.46494213718705}
{'collision': 0, 'robot_pos': [255.6329803466797, 413.5504455566406, -1.6635557413101196], 'exit_reached': 0.0, 'dist_obj': -404.0670495754677}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 316, 'robot_pos': [405.84619140625, 401.93218994140625, -0.622377872467041], 'exit_reached': 0.0, 'dist_obj': -486.3406323024372}
{'collision': 0, 'robot_pos': [229.8769073486328, 454.6318359375, 1.6854220628738403], 'exit_reached': 0.0, 'dist_obj': -429.6422344064162}
{'collision': 0, 'robot_pos': [336.90850830078125, 364.1053771972656, -0.6064209938049316], 'exit_reached': 0.0, 'dist_obj': -411.2887093145824}
{'collision': 0, 'robot_pos': [270.3857727050781, 455.6041259765625, -1.0812278985977173], 'exit_reached': 0.0, 'dist_obj': -448.06784960136645}
{'collision': 0, 'robot_pos': [270.08660888671875, 422.36968994140625, -1.9331978559494019], 'exit_reached': 0.0, 'dist_obj': -418.8653428272051}
{'collision': 0, 'robot_pos': [189.60829162597656, 516.87744140625, 1.7378417253494263], 'exit_reached': 0.0, 'dist_obj': -474.90557558753255}
{'collision': 0, 'robot_pos': [258.0273742675781, 424.9308166503906, -2.014601945877075], 'exit_reached': 0.0, 'dist_obj': -415.1979550773733}
{'collision': 10, 'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -258.021298178818}
{'collision': 0, 'robot_pos': [227.47303771972656, 510.28668212890625, -1.1486603021621704], 'exit_reached': 0.0, 'dist_obj': -480.42201704931426}
{'collision': 0, 'robot_pos': [259.9528503417969, 453.5101318359375, -1.2157881259918213], 'exit_reached': 0.0, 'dist_obj': -441.3970618585334}
{'collision': 10, 'robot_pos': [17.546157836914062, 262.4045715332031, -1.780971646308899], 'exit_reached': 0.0, 'dist_obj': -206.80894393605843}
{'collision': 766, 'robot_pos': [327.3480224609375, 338.43475341796875, -0.758162260055542], 'exit_reached': 0.0, 'dist_obj': -386.0063173378112}
{'collision': 0, 'robot_pos': [478.7790222167969, 410.2422180175781, -1.6553441286087036], 'exit_reached': 0.0, 'dist_obj': -545.9354180951527}
{'collision': 33, 'robot_pos': [18.056625366210938, 409.4591979980469, -2.042076587677002], 'exit_reached': 0.0, 'dist_obj': -351.96729640849946}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -350.1533519112904}
{'collision': 0, 'robot_pos': [276.6239318847656, 431.1662902832031, -1.2975471019744873], 'exit_reached': 0.0, 'dist_obj': -429.75614353701866}
{'collision': 362, 'robot_pos': [332.7651672363281, 358.307861328125, -2.934053421020508], 'exit_reached': 0.0, 'dist_obj': -404.21333054171026}
{'collision': 10, 'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -258.021298178818}
{'collision': 10, 'robot_pos': [422.3686218261719, 463.4750671386719, -0.13141709566116333], 'exit_reached': 0.0, 'dist_obj': -542.3127768057424}
{'collision': 0, 'robot_pos': [229.72036743164062, 491.90478515625, 1.543086290359497], 'exit_reached': 0.0, 'dist_obj': -464.05468057331086}
{'collision': 0, 'robot_pos': [268.9624328613281, 411.31854248046875, -2.626410722732544], 'exit_reached': 0.0, 'dist_obj': -408.76645732976425}
{'collision': 0, 'robot_pos': [195.78564453125, 529.6814575195312, -0.4146018326282501], 'exit_reached': 0.0, 'dist_obj': -488.915547716002}
{'collision': 0, 'robot_pos': [460.9478759765625, 415.85467529296875, 0.45219966769218445], 'exit_reached': 0.0, 'dist_obj': -536.089310822349}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -258.021298178818}
{'collision': 0, 'robot_pos': [82.85060119628906, 451.8896789550781, 2.8532028198242188], 'exit_reached': 0.0, 'dist_obj': -392.555308773867}
{'collision': 0, 'robot_pos': [210.96974182128906, 520.3585205078125, -0.4146018326282501], 'exit_reached': 0.0, 'dist_obj': -484.4809907000776}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 0, 'robot_pos': [219.91372680664062, 384.63226318359375, -2.935121536254883], 'exit_reached': 0.0, 'dist_obj': -361.88189554175125}
{'collision': 0, 'robot_pos': [302.7648010253906, 346.72161865234375, -0.598677396774292], 'exit_reached': 0.0, 'dist_obj': -375.69140956311145}
{'collision': 0, 'robot_pos': [227.85357666015625, 486.92633056640625, 1.6299375295639038], 'exit_reached': 0.0, 'dist_obj': -458.7383948706532}
{'collision': 10, 'robot_pos': [312.9417419433594, 400.2548828125, -1.4622061252593994], 'exit_reached': 0.0, 'dist_obj': -423.97277046419987}
{'collision': 0, 'robot_pos': [226.86029052734375, 444.1832580566406, 1.4012744426727295], 'exit_reached': 0.0, 'dist_obj': -418.8545479350617}
{'collision': 0, 'robot_pos': [263.93023681640625, 458.9587707519531, -1.4163827896118164], 'exit_reached': 0.0, 'dist_obj': -448.0576327303275}
{'collision': 0, 'robot_pos': [225.50477600097656, 417.20501708984375, 2.633373498916626], 'exit_reached': 0.0, 'dist_obj': -393.68420734554365}
{'collision': 10, 'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -258.021298178818}
{'collision': 0, 'robot_pos': [74.44998168945312, 456.8701171875, 1.302213191986084], 'exit_reached': 0.0, 'dist_obj': -397.13309089931744}
{'collision': 0, 'robot_pos': [278.6519775390625, 332.69317626953125, -0.5767014026641846], 'exit_reached': 0.0, 'dist_obj': -349.528619236978}
{'collision': 0, 'robot_pos': [144.85289001464844, 534.8529052734375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -482.3746413219317}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -350.1533519112904}
{'collision': 10, 'robot_pos': [575.3582153320312, 579.3927001953125, 0.700432300567627], 'exit_reached': 0.0, 'dist_obj': -731.6849507311149}
{'collision': 10, 'robot_pos': [256.94366455078125, 369.1806335449219, -1.2146018743515015], 'exit_reached': 0.0, 'dist_obj': -366.57805603435935}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -350.1533519112904}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 0, 'robot_pos': [234.52845764160156, 466.8028564453125, 0.18361720442771912], 'exit_reached': 0.0, 'dist_obj': -442.6609837548616}
{'collision': 0, 'robot_pos': [282.53363037109375, 439.385986328125, 0.26858291029930115], 'exit_reached': 0.0, 'dist_obj': -439.83513191683863}
{'collision': 0, 'robot_pos': [210.96974182128906, 520.3585205078125, -0.4146018326282501], 'exit_reached': 0.0, 'dist_obj': -484.4809907000776}
{'collision': 0, 'robot_pos': [224.9954833984375, 499.9952392578125, 1.0177732706069946], 'exit_reached': 0.0, 'dist_obj': -469.9141624929214}
{'collision': 0, 'robot_pos': [224.29254150390625, 402.18194580078125, 1.5217831134796143], 'exit_reached': 0.0, 'dist_obj': -379.5794030579393}
{'collision': 9, 'robot_pos': [199.4003448486328, 335.14971923828125, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -308.4474414561138}
{'collision': 0, 'robot_pos': [227.5553436279297, 480.481689453125, 1.8619133234024048], 'exit_reached': 0.0, 'dist_obj': -452.6363268051161}
{'collision': 0, 'robot_pos': [229.25711059570312, 433.407470703125, 1.4054832458496094], 'exit_reached': 0.0, 'dist_obj': -409.9769611381977}
{'collision': 0, 'robot_pos': [435.3938903808594, 534.1771240234375, 1.214737892150879], 'exit_reached': 0.0, 'dist_obj': -604.7846872089398}
{'collision': 0, 'robot_pos': [74.44998168945312, 456.8701171875, 1.302213191986084], 'exit_reached': 0.0, 'dist_obj': -397.13309089931744}
{'collision': 10, 'robot_pos': [187.4007110595703, 577.4581909179688, 1.1636552810668945], 'exit_reached': 0.0, 'dist_obj': -532.9107997841488}
{'collision': 0, 'robot_pos': [253.602294921875, 471.4471740722656, -1.0550950765609741], 'exit_reached': 0.0, 'dist_obj': -454.72038182939406}
{'collision': 0, 'robot_pos': [505.0360412597656, 544.6624145507812, 0.23317202925682068], 'exit_reached': 0.0, 'dist_obj': -657.9929590036334}
{'collision': 0, 'robot_pos': [194.52178955078125, 335.0124816894531, 0.03495270013809204], 'exit_reached': 0.0, 'dist_obj': -306.15025224379036}
{'collision': 0, 'robot_pos': [219.9640350341797, 397.37994384765625, 1.2545571327209473], 'exit_reached': 0.0, 'dist_obj': -373.38146581621316}
{'collision': 0, 'robot_pos': [208.67662048339844, 367.86846923828125, -2.517051935195923], 'exit_reached': 0.0, 'dist_obj': -341.8884786439681}
{'collision': 22, 'robot_pos': [191.89202880859375, 352.6022033691406, 2.268582820892334], 'exit_reached': 0.0, 'dist_obj': -320.95413485375576}
{'collision': 0, 'robot_pos': [74.44998168945312, 456.8701171875, 1.302213191986084], 'exit_reached': 0.0, 'dist_obj': -397.13309089931744}
{'collision': 0, 'robot_pos': [448.7420959472656, 382.0125427246094, 0.38375958800315857], 'exit_reached': 0.0, 'dist_obj': -504.7895549963781}
{'collision': 0, 'robot_pos': [514.3648681640625, 424.8798828125, 2.5749573707580566], 'exit_reached': 0.0, 'dist_obj': -582.7390173165082}
{'collision': 0, 'robot_pos': [228.7289581298828, 492.02490234375, 0.2444206178188324], 'exit_reached': 0.0, 'dist_obj': -463.80489169123956}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [284.2973937988281, 385.1480407714844, -0.8146018385887146], 'exit_reached': 0.0, 'dist_obj': -395.0070496617515}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -350.1533519112904}
{'collision': 10, 'robot_pos': [328.2432861328125, 412.3393249511719, -1.0767096281051636], 'exit_reached': 0.0, 'dist_obj': -442.82892911639976}
{'collision': 0, 'robot_pos': [240.0720977783203, 450.551025390625, 0.9878667593002319], 'exit_reached': 0.0, 'dist_obj': -430.0651855613909}
{'collision': 10, 'robot_pos': [150.22145080566406, 577.0911254882812, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -524.9029836495657}
{'collision': 0, 'robot_pos': [275.00897216796875, 436.5583801269531, -1.5331978797912598], 'exit_reached': 0.0, 'dist_obj': -433.61857865705116}
{'collision': 0, 'robot_pos': [280.1209411621094, 332.090087890625, -0.5868167877197266], 'exit_reached': 0.0, 'dist_obj': -349.98034897179707}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [192.17835998535156, 460.71575927734375, -2.1732091903686523], 'exit_reached': 0.0, 'dist_obj': -421.9528866847996}
{'collision': 0, 'robot_pos': [225.28079223632812, 416.6617126464844, 1.414099931716919], 'exit_reached': 0.0, 'dist_obj': -393.0970841283253}
{'collision': 0, 'robot_pos': [258.51416015625, 317.3859558105469, -0.554147481918335], 'exit_reached': 0.0, 'dist_obj': -325.0467689903256}
{'collision': 10, 'robot_pos': [290.6112365722656, 389.4833679199219, -0.8146018385887146], 'exit_reached': 0.0, 'dist_obj': -402.1701532551167}
{'collision': 0, 'robot_pos': [203.6475372314453, 523.5811767578125, -0.4146018326282501], 'exit_reached': 0.0, 'dist_obj': -485.32682019111377}
{'collision': 374, 'robot_pos': [317.23162841796875, 319.1440124511719, 2.51568865776062], 'exit_reached': 0.0, 'dist_obj': -365.13522131924367}
{'collision': 0, 'robot_pos': [239.99713134765625, 443.4421081542969, 1.6044658422470093], 'exit_reached': 0.0, 'dist_obj': -423.58802815848907}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [418.6209411621094, 460.8279724121094, -0.13141709566116333], 'exit_reached': 0.0, 'dist_obj': -537.8401648333822}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -350.1533519112904}
{'collision': 0, 'robot_pos': [225.59170532226562, 459.8254699707031, 1.5089921951293945], 'exit_reached': 0.0, 'dist_obj': -432.7597708993174}
{'collision': 114, 'robot_pos': [492.443359375, 411.2535705566406, 2.4966766834259033], 'exit_reached': 0.0, 'dist_obj': -557.1232627492092}
{'collision': 0, 'robot_pos': [274.2582092285156, 406.6941833496094, -1.62786066532135], 'exit_reached': 0.0, 'dist_obj': -407.55789403502285}
{'collision': 0, 'robot_pos': [511.7143859863281, 422.2225646972656, 2.5277721881866455], 'exit_reached': 0.0, 'dist_obj': -579.0086984518197}
{'collision': 0, 'robot_pos': [291.7115783691406, 337.1620788574219, -2.857571840286255], 'exit_reached': 0.0, 'dist_obj': -361.26039570770297}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 0, 'robot_pos': [255.91770935058594, 397.16650390625, -1.7321734428405762], 'exit_reached': 0.0, 'dist_obj': -389.95512587161096}
{'collision': 0, 'robot_pos': [243.5794677734375, 460.44024658203125, 1.2584412097930908], 'exit_reached': 0.0, 'dist_obj': -440.51539368182875}
{'collision': 0, 'robot_pos': [206.80442810058594, 541.3654174804688, 1.236058235168457], 'exit_reached': 0.0, 'dist_obj': -503.2536192180699}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 0, 'robot_pos': [274.1311340332031, 442.9329833984375, -1.3440994024276733], 'exit_reached': 0.0, 'dist_obj': -438.73660929625373}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 0, 'robot_pos': [75.7428970336914, 461.9188232421875, -0.5314171314239502], 'exit_reached': 0.0, 'dist_obj': -402.22702455627984}
{'collision': 0, 'robot_pos': [275.611083984375, 443.4629211425781, 0.3602777421474457], 'exit_reached': 0.0, 'dist_obj': -439.9226652812018}
{'collision': 0, 'robot_pos': [512.333984375, 420.8072814941406, 2.52732253074646], 'exit_reached': 0.0, 'dist_obj': -578.6086136584512}
{'collision': 0, 'robot_pos': [223.15963745117188, 402.6713562011719, 1.2417137622833252], 'exit_reached': 0.0, 'dist_obj': -379.5322458684483}
{'collision': 0, 'robot_pos': [256.34649658203125, 315.4975280761719, -0.5187089443206787], 'exit_reached': 0.0, 'dist_obj': -322.22807694717085}
{'collision': 698, 'robot_pos': [251.22914123535156, 460.9743347167969, -1.5331978797912598], 'exit_reached': 0.0, 'dist_obj': -444.2398018628991}
