## Generation 0 
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 10, 'robot_pos': [224.25363159179688, 556.9791259765625, 0.38539817929267883], 'exit_reached': 0.0, 'dist_obj': -523.4190550099621}
{'collision': 15, 'robot_pos': [62.607662200927734, 580.482421875, 2.984363079071045], 'exit_reached': 0.0, 'dist_obj': -520.4889541412186}
{'collision': 10, 'robot_pos': [18.7618408203125, 465.34320068359375, 2.785398244857788], 'exit_reached': 0.0, 'dist_obj': -407.43551160024015}
{'collision': 10, 'robot_pos': [199.4420166015625, 336.2037658691406, -2.451728582382202], 'exit_reached': 0.0, 'dist_obj': -309.4068458748214}
{'collision': 10, 'robot_pos': [192.65078735351562, 578.116943359375, -0.899567723274231], 'exit_reached': 0.0, 'dist_obj': -534.8283821765347}
{'collision': 10, 'robot_pos': [190.71127319335938, 344.9933776855469, -2.3869149684906006], 'exit_reached': 0.0, 'dist_obj': -313.53893261355245}
{'collision': 0, 'robot_pos': [240.1085968017578, 440.062744140625, 1.5995419025421143], 'exit_reached': 0.0, 'dist_obj': -420.5791199353581}
{'collision': 10, 'robot_pos': [191.51101684570312, 358.55133056640625, 2.986813545227051], 'exit_reached': 0.0, 'dist_obj': -326.2331137925186}
{'collision': 10, 'robot_pos': [473.3470458984375, 453.29681396484375, 2.951767921447754], 'exit_reached': 0.0, 'dist_obj': -570.5595185673989}
{'collision': 0, 'robot_pos': [565.3409423828125, 440.7926940917969, -1.565047264099121], 'exit_reached': 0.0, 'dist_obj': -632.7499853196662}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [16.650054931640625, 429.3896484375, -2.697786808013916], 'exit_reached': 0.0, 'dist_obj': -371.92462960956163}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [212.83285522460938, 570.9861450195312, 1.6201412677764893], 'exit_reached': 0.0, 'dist_obj': -533.3523432385273}
{'collision': 10, 'robot_pos': [571.99560546875, 438.2562255859375, -0.402361124753952], 'exit_reached': 0.0, 'dist_obj': -636.5667853523553}
{'collision': 0, 'robot_pos': [35.77791213989258, 475.39300537109375, 1.9087575674057007], 'exit_reached': 0.0, 'dist_obj': -416.09861625765143}
{'collision': 10, 'robot_pos': [192.05694580078125, 343.12176513671875, -2.364091634750366], 'exit_reached': 0.0, 'dist_obj': -312.405138927582}
{'collision': 10, 'robot_pos': [155.52662658691406, 579.5761108398438, 1.5809518098831177], 'exit_reached': 0.0, 'dist_obj': -528.2846499213595}
{'collision': 10, 'robot_pos': [234.98553466796875, 547.8851928710938, 0.38539817929267883], 'exit_reached': 0.0, 'dist_obj': -518.3164079651533}
{'collision': 10, 'robot_pos': [288.1340026855469, 388.1346435546875, -0.8589202165603638], 'exit_reached': 0.0, 'dist_obj': -399.64667830734055}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
## Generation 25 
{'collision': 10, 'robot_pos': [179.39137268066406, 580.3660278320312, 1.3899108171463013], 'exit_reached': 0.0, 'dist_obj': -533.8867883664659}
{'collision': 70, 'robot_pos': [266.82379150390625, 373.9170837402344, -1.2146018743515015], 'exit_reached': 0.0, 'dist_obj': -375.9255460806363}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 10, 'robot_pos': [190.948486328125, 331.7726135253906, -2.246396780014038], 'exit_reached': 0.0, 'dist_obj': -301.6750893495326}
{'collision': 9, 'robot_pos': [16.906511306762695, 578.6510620117188, 2.16603422164917], 'exit_reached': 0.0, 'dist_obj': -520.4382507979577}
{'collision': 20, 'robot_pos': [43.81955337524414, 580.4583129882812, 1.0932073593139648], 'exit_reached': 0.0, 'dist_obj': -520.7097679241136}
{'collision': 10, 'robot_pos': [58.1309814453125, 577.986328125, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -517.989700046997}
{'collision': 0, 'robot_pos': [383.8456115722656, 451.76763916015625, -2.6166906356811523], 'exit_reached': 0.0, 'dist_obj': -508.28915316750283}
{'collision': 149, 'robot_pos': [192.35110473632812, 286.661376953125, 2.5192015171051025], 'exit_reached': 0.0, 'dist_obj': -262.47322668648155}
{'collision': 10, 'robot_pos': [210.39710998535156, 575.8389282226562, 1.4958223104476929], 'exit_reached': 0.0, 'dist_obj': -537.3165645705003}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [135.60826110839844, 578.362060546875, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -523.8471484719926}
{'collision': 10, 'robot_pos': [200.3944091796875, 338.6138610839844, 1.7949949502944946], 'exit_reached': 0.0, 'dist_obj': -311.98761789058113}
{'collision': 10, 'robot_pos': [162.18519592285156, 577.5765380859375, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -527.5673293929558}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 10, 'robot_pos': [141.3235321044922, 580.0193481445312, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -526.3398515394912}
{'collision': 7, 'robot_pos': [190.89236450195312, 349.60626220703125, 2.6685829162597656], 'exit_reached': 0.0, 'dist_obj': -317.8122058613229}
{'collision': 10, 'robot_pos': [201.96571350097656, 577.864501953125, 1.2688775062561035], 'exit_reached': 0.0, 'dist_obj': -536.9710478163599}
{'collision': 10, 'robot_pos': [109.36961364746094, 578.4561767578125, 1.9853981733322144], 'exit_reached': 0.0, 'dist_obj': -520.8014650229276}
{'collision': 10, 'robot_pos': [193.5784149169922, 341.22894287109375, -2.53141713142395], 'exit_reached': 0.0, 'dist_obj': -311.3405069054283}
{'collision': 10, 'robot_pos': [221.4027099609375, 561.7162475585938, 1.4685828685760498], 'exit_reached': 0.0, 'dist_obj': -527.038924413568}
{'collision': 10, 'robot_pos': [99.67097473144531, 580.0648193359375, 1.9853981733322144], 'exit_reached': 0.0, 'dist_obj': -521.5756920592296}
{'collision': 10, 'robot_pos': [190.9073486328125, 345.1553039550781, -2.373577833175659], 'exit_reached': 0.0, 'dist_obj': -313.76787805603317}
{'collision': 9, 'robot_pos': [37.715877532958984, 580.4290771484375, 1.0960760116577148], 'exit_reached': 0.0, 'dist_obj': -520.9059478021924}
{'collision': 0, 'robot_pos': [144.85289001464844, 534.8529052734375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -482.3746413219317}
{'collision': 10, 'robot_pos': [151.92633056640625, 579.7415161132812, 1.7332743406295776], 'exit_reached': 0.0, 'dist_obj': -527.8083874126446}
{'collision': 10, 'robot_pos': [99.67097473144531, 580.0648193359375, 1.9853981733322144], 'exit_reached': 0.0, 'dist_obj': -521.5756920592296}
{'collision': 10, 'robot_pos': [141.3235321044922, 580.0193481445312, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -526.3398515394912}
{'collision': 9, 'robot_pos': [190.10777282714844, 580.1077880859375, 1.1853982210159302], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 10, 'robot_pos': [17.663145065307617, 418.17034912109375, -2.678750514984131], 'exit_reached': 0.0, 'dist_obj': -360.6638438702823}
{'collision': 10, 'robot_pos': [202.70205688476562, 341.24755859375, 1.868582844734192], 'exit_reached': 0.0, 'dist_obj': -315.37924195179323}
{'collision': 0, 'robot_pos': [239.03948974609375, 461.742431640625, 1.590810775756836], 'exit_reached': 0.0, 'dist_obj': -439.831922748979}
{'collision': 10, 'robot_pos': [17.464061737060547, 402.1806640625, -2.2977867126464844], 'exit_reached': 0.0, 'dist_obj': -344.81431655626204}
{'collision': 10, 'robot_pos': [191.26397705078125, 346.50311279296875, 3.0685830116271973], 'exit_reached': 0.0, 'dist_obj': -315.14165911736995}
{'collision': 10, 'robot_pos': [135.60826110839844, 578.362060546875, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -523.8471484719926}
{'collision': 10, 'robot_pos': [473.17840576171875, 452.50372314453125, 2.9389493465423584], 'exit_reached': 0.0, 'dist_obj': -569.8908383805747}
{'collision': 10, 'robot_pos': [220.80421447753906, 559.4590454101562, 0.6765034794807434], 'exit_reached': 0.0, 'dist_obj': -524.7069024091096}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [105.82793426513672, 579.5381469726562, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -521.5554483645924}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -350.1533519112904}
{'collision': 7, 'robot_pos': [214.856689453125, 304.5586242675781, 1.979845404624939], 'exit_reached': 0.0, 'dist_obj': -289.46418599203605}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 9, 'robot_pos': [31.301963806152344, 580.2942504882812, 0.9405203461647034], 'exit_reached': 0.0, 'dist_obj': -521.085102811955}
{'collision': 10, 'robot_pos': [168.2858428955078, 578.0394287109375, 1.373415231704712], 'exit_reached': 0.0, 'dist_obj': -529.2359336541172}
{'collision': 10, 'robot_pos': [147.96751403808594, 579.822509765625, 1.1853982210159302], 'exit_reached': 0.0, 'dist_obj': -527.2131686377667}
{'collision': 0, 'robot_pos': [75.81258392333984, 439.1697692871094, -2.775209426879883], 'exit_reached': 0.0, 'dist_obj': -379.49934354564095}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [163.214111328125, 580.1127319335938, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -530.2550392939995}
{'collision': 0, 'robot_pos': [250.83644104003906, 450.6473083496094, -1.1070619821548462], 'exit_reached': 0.0, 'dist_obj': -434.768750889048}
{'collision': 10, 'robot_pos': [228.80380249023438, 555.2706909179688, 0.3487774133682251], 'exit_reached': 0.0, 'dist_obj': -523.2473421026849}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 10, 'robot_pos': [191.70697021484375, 337.7152099609375, -2.305950403213501], 'exit_reached': 0.0, 'dist_obj': -307.36373215918195}
{'collision': 10, 'robot_pos': [142.87950134277344, 579.2759399414062, 1.5341583490371704], 'exit_reached': 0.0, 'dist_obj': -525.8483750520274}
{'collision': 10, 'robot_pos': [318.08929443359375, 405.8086242675781, -0.8146018385887146], 'exit_reached': 0.0, 'dist_obj': -431.5016668786637}
{'collision': 0, 'robot_pos': [206.03099060058594, 543.4783935546875, 1.4198050498962402], 'exit_reached': 0.0, 'dist_obj': -505.05089570261106}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -350.1533519112904}
{'collision': 10, 'robot_pos': [49.9626579284668, 576.5672607421875, -1.4286493062973022], 'exit_reached': 0.0, 'dist_obj': -516.6647685942482}
{'collision': 10, 'robot_pos': [211.2767791748047, 576.9288940429688, -0.014601826667785645], 'exit_reached': 0.0, 'dist_obj': -538.6094553700199}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 12, 'robot_pos': [206.09808349609375, 580.4968872070312, 0.26718825101852417], 'exit_reached': 0.0, 'dist_obj': -540.6123006309056}
{'collision': 10, 'robot_pos': [139.4447021484375, 579.53173828125, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -525.5708208995161}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [177.9097900390625, 580.0925903320312, 1.2005808353424072], 'exit_reached': 0.0, 'dist_obj': -533.290747252695}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [191.5890350341797, 334.8833312988281, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -304.7564929040362}
{'collision': 0, 'robot_pos': [239.8202362060547, 494.6931457519531, -1.20045804977417], 'exit_reached': 0.0, 'dist_obj': -470.41837582404247}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -350.1533519112904}
{'collision': 10, 'robot_pos': [20.038375854492188, 448.248291015625, -3.0977869033813477], 'exit_reached': 0.0, 'dist_obj': -390.29945795619585}
{'collision': 10, 'robot_pos': [18.194122314453125, 575.6178588867188, 2.0510683059692383], 'exit_reached': 0.0, 'dist_obj': -517.3098760046855}
{'collision': 0, 'robot_pos': [34.91603088378906, 431.175048828125, 1.702213168144226], 'exit_reached': 0.0, 'dist_obj': -372.0216692333714}
{'collision': 10, 'robot_pos': [157.73623657226562, 579.0406494140625, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -528.162444408424}
{'collision': 0, 'robot_pos': [261.83648681640625, 444.75665283203125, -0.014601826667785645], 'exit_reached': 0.0, 'dist_obj': -434.48319795925084}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 9, 'robot_pos': [31.00996971130371, 580.0771484375, 1.0703412294387817], 'exit_reached': 0.0, 'dist_obj': -520.8844998490749}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -350.1533519112904}
{'collision': 0, 'robot_pos': [74.50173950195312, 417.0500793457031, -0.29778680205345154], 'exit_reached': 0.0, 'dist_obj': -357.34445512608056}
{'collision': 10, 'robot_pos': [192.029541015625, 352.6523132324219, 3.0685830116271973], 'exit_reached': 0.0, 'dist_obj': -321.0563441844502}
{'collision': 0, 'robot_pos': [249.51951599121094, 457.06536865234375, -1.0836430788040161], 'exit_reached': 0.0, 'dist_obj': -439.97562878478226}
{'collision': 10, 'robot_pos': [121.23260498046875, 580.2182006835938, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -523.8095152201513}
{'collision': 10, 'robot_pos': [173.74815368652344, 577.8468017578125, 1.3387069702148438], 'exit_reached': 0.0, 'dist_obj': -530.1923731608067}
{'collision': 10, 'robot_pos': [194.69252014160156, 580.2868041992188, 0.38539817929267883], 'exit_reached': 0.0, 'dist_obj': -537.438771960055}
{'collision': 0, 'robot_pos': [59.29911804199219, 497.994873046875, -0.697786808013916], 'exit_reached': 0.0, 'dist_obj': -437.9954338242206}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 0, 'robot_pos': [565.3409423828125, 440.7926940917969, -1.565047264099121], 'exit_reached': 0.0, 'dist_obj': -632.7499853196662}
{'collision': 10, 'robot_pos': [65.60530853271484, 577.876953125, -1.6146018505096436], 'exit_reached': 0.0, 'dist_obj': -517.9072871294441}
{'collision': 10, 'robot_pos': [230.13265991210938, 552.0551147460938, 0.6263241767883301], 'exit_reached': 0.0, 'dist_obj': -520.637453432387}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 9, 'robot_pos': [71.59095764160156, 580.4573974609375, 1.292920470237732], 'exit_reached': 0.0, 'dist_obj': -520.5864509098001}
{'collision': 10, 'robot_pos': [154.61199951171875, 579.6265869140625, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -528.1696889064756}
{'collision': 0, 'robot_pos': [34.000022888183594, 505.0989685058594, 1.8969773054122925], 'exit_reached': 0.0, 'dist_obj': -445.85770215932683}
{'collision': 10, 'robot_pos': [199.51502990722656, 299.97784423828125, -3.0844924449920654], 'exit_reached': 0.0, 'dist_obj': -277.5856791970132}
{'collision': 0, 'robot_pos': [64.26809692382812, 455.271240234375, -0.6050560474395752], 'exit_reached': 0.0, 'dist_obj': -395.29428279165916}
{'collision': 10, 'robot_pos': [84.00922393798828, 579.7523803710938, 1.5699703693389893], 'exit_reached': 0.0, 'dist_obj': -520.306620883804}
{'collision': 10, 'robot_pos': [228.80380249023438, 555.2706909179688, 0.3487774133682251], 'exit_reached': 0.0, 'dist_obj': -523.2473421026849}
{'collision': 0, 'robot_pos': [110.91173553466797, 500.9117431640625, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -443.8413794083695}
{'collision': 70, 'robot_pos': [292.35052490234375, 386.8923645019531, -2.7646000385284424], 'exit_reached': 0.0, 'dist_obj': -401.05533831638803}
{'collision': 10, 'robot_pos': [157.73623657226562, 579.0406494140625, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -528.162444408424}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -350.1533519112904}
{'collision': 10, 'robot_pos': [137.70526123046875, 576.9207153320312, 1.522729516029358], 'exit_reached': 0.0, 'dist_obj': -522.7285467259984}
{'collision': 0, 'robot_pos': [63.61249542236328, 451.717529296875, 1.302213191986084], 'exit_reached': 0.0, 'dist_obj': -391.7341865112422}
{'collision': 10, 'robot_pos': [141.3235321044922, 580.0193481445312, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -526.3398515394912}
{'collision': 10, 'robot_pos': [18.344215393066406, 438.8189697265625, -2.697786808013916], 'exit_reached': 0.0, 'dist_obj': -381.10236973274453}
{'collision': 10, 'robot_pos': [191.92453002929688, 331.8161315917969, 1.4685828685760498], 'exit_reached': 0.0, 'dist_obj': -302.1391914614519}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 9, 'robot_pos': [32.59132385253906, 580.4292602539062, 1.3945013284683228], 'exit_reached': 0.0, 'dist_obj': -521.1505065301045}
{'collision': 10, 'robot_pos': [221.4027099609375, 561.7162475585938, 1.4685828685760498], 'exit_reached': 0.0, 'dist_obj': -527.038924413568}
{'collision': 10, 'robot_pos': [207.53103637695312, 580.3654174804688, 1.0771604776382446], 'exit_reached': 0.0, 'dist_obj': -540.8748232299969}
{'collision': 0, 'robot_pos': [56.38750457763672, 448.282470703125, -2.697786808013916], 'exit_reached': 0.0, 'dist_obj': -388.2992752742396}
{'collision': 10, 'robot_pos': [193.15489196777344, 339.6240234375, -2.541184186935425], 'exit_reached': 0.0, 'dist_obj': -309.7092503273432}
{'collision': 10, 'robot_pos': [18.16655731201172, 575.5576782226562, 2.0526583194732666], 'exit_reached': 0.0, 'dist_obj': -517.2521208283879}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 0, 'robot_pos': [87.77417755126953, 382.26312255859375, -3.1303048133850098], 'exit_reached': 0.0, 'dist_obj': -323.45776401234315}
{'collision': 10, 'robot_pos': [336.00115966796875, 413.17254638671875, -0.8146018385887146], 'exit_reached': 0.0, 'dist_obj': -448.2270492276683}
{'collision': 10, 'robot_pos': [172.90354919433594, 579.135498046875, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -531.2710012348263}
{'collision': 10, 'robot_pos': [134.3967742919922, 577.12109375, 1.9853981733322144], 'exit_reached': 0.0, 'dist_obj': -522.4453135269279}
{'collision': 9, 'robot_pos': [30.260379791259766, 580.1689453125, 1.0258066654205322], 'exit_reached': 0.0, 'dist_obj': -521.0184033963471}
{'collision': 8, 'robot_pos': [187.2793426513672, 577.2793579101562, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -532.7081425937731}
{'collision': 10, 'robot_pos': [147.33460998535156, 578.2622680664062, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -525.569322356841}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [84.00922393798828, 579.7523803710938, 1.5699703693389893], 'exit_reached': 0.0, 'dist_obj': -520.306620883804}
{'collision': 0, 'robot_pos': [247.5162811279297, 431.133544921875, -2.1722824573516846], 'exit_reached': 0.0, 'dist_obj': -415.8154204143061}
{'collision': 10, 'robot_pos': [85.04148864746094, 579.7551879882812, 1.5602518320083618], 'exit_reached': 0.0, 'dist_obj': -520.3580801663547}
{'collision': 10, 'robot_pos': [208.25596618652344, 579.8934936523438, 1.401322603225708], 'exit_reached': 0.0, 'dist_obj': -540.6191600858585}
{'collision': 0, 'robot_pos': [67.34882354736328, 374.9122619628906, 1.553548812866211], 'exit_reached': 0.0, 'dist_obj': -314.9979967271451}
{'collision': 10, 'robot_pos': [199.53973388671875, 340.8887023925781, 1.868582844734192], 'exit_reached': 0.0, 'dist_obj': -313.6396028325546}
{'collision': 0, 'robot_pos': [189.73097229003906, 554.4600830078125, -0.30091771483421326], 'exit_reached': 0.0, 'dist_obj': -511.1955583330236}
{'collision': 10, 'robot_pos': [126.4521713256836, 576.5101318359375, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -520.7673255524732}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [135.60826110839844, 578.362060546875, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -523.8471484719926}
{'collision': 10, 'robot_pos': [177.91436767578125, 580.0918579101562, 1.2831110954284668], 'exit_reached': 0.0, 'dist_obj': -533.2910450859057}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 0, 'robot_pos': [226.39801025390625, 420.99017333984375, 2.0863587856292725], 'exit_reached': 0.0, 'dist_obj': -397.49490948235996}
{'collision': 0, 'robot_pos': [257.2443542480469, 428.3587646484375, -2.683643102645874], 'exit_reached': 0.0, 'dist_obj': -417.84388804438913}
{'collision': 0, 'robot_pos': [58.39780044555664, 533.6981811523438, -2.587432861328125], 'exit_reached': 0.0, 'dist_obj': -473.7008907216144}
{'collision': 10, 'robot_pos': [132.72142028808594, 579.533203125, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -524.5980881761188}
{'collision': 9, 'robot_pos': [34.48434829711914, 580.397705078125, 0.959401547908783], 'exit_reached': 0.0, 'dist_obj': -521.0228593184773}
{'collision': 9, 'robot_pos': [156.09478759765625, 579.1382446289062, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -527.9571244332449}
{'collision': 10, 'robot_pos': [181.5056610107422, 579.6216430664062, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -533.638714488266}
{'collision': 10, 'robot_pos': [23.850509643554688, 578.539306640625, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -519.797843574183}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [118.46896362304688, 579.06494140625, 1.5244197845458984], 'exit_reached': 0.0, 'dist_obj': -522.3476171135721}
{'collision': 10, 'robot_pos': [121.23260498046875, 580.2182006835938, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -523.8095152201513}
{'collision': 10, 'robot_pos': [147.96751403808594, 579.822509765625, 1.1853982210159302], 'exit_reached': 0.0, 'dist_obj': -527.2131686377667}
{'collision': 10, 'robot_pos': [58.1309814453125, 577.986328125, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -517.989700046997}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 67, 'robot_pos': [192.9967498779297, 289.9242858886719, 2.6353440284729004], 'exit_reached': 0.0, 'dist_obj': -265.61873563344193}
{'collision': 10, 'robot_pos': [158.9774627685547, 580.2750854492188, 1.5798581838607788], 'exit_reached': 0.0, 'dist_obj': -529.6061769610438}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -350.1533519112904}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [231.05079650878906, 548.6484985351562, 0.6508774757385254], 'exit_reached': 0.0, 'dist_obj': -517.7216724331267}
{'collision': 10, 'robot_pos': [435.14141845703125, 468.89056396484375, 0.12673458456993103], 'exit_reached': 0.0, 'dist_obj': -554.9077194826555}
{'collision': 10, 'robot_pos': [154.61199951171875, 579.6265869140625, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -528.1696889064756}
{'collision': 10, 'robot_pos': [157.44313049316406, 577.6359252929688, 1.7704713344573975], 'exit_reached': 0.0, 'dist_obj': -526.7277426092304}
{'collision': 10, 'robot_pos': [199.53973388671875, 340.8887023925781, 1.868582844734192], 'exit_reached': 0.0, 'dist_obj': -313.6396028325546}
{'collision': 10, 'robot_pos': [578.6112060546875, 444.5126953125, -0.3154924809932709], 'exit_reached': 0.0, 'dist_obj': -645.6063784551551}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 10, 'robot_pos': [138.49510192871094, 577.19091796875, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -523.1136842562589}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -350.1533519112904}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
