=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -97.20 === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -241.04 === === === === === === === === === === === === === === === === === === === === === === -341.93 === === -356.04 -361.36 === === === -377.00 === === === -397.18 -401.15 -403.99 -407.52 === -415.78 -421.80 === === === === === === === === === === === === === === -491.19 === === === === === === -519.51 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -239.06 === === === === === === === === === === === === === === === === === === === -327.72 === === === === === -356.73 === -366.01 === -374.46 === -382.13 -386.63 === === === === -408.38 === === === === === === === === === === === === === === === === -483.28 === === === === === === -517.53 -518.99 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -250.21 === === === === === === === -284.28 === === -297.31 === -306.10 === === -318.49 === -330.73 -334.87 -339.43 -342.88 === === === === === === === -379.20 -380.22 -387.02 -389.85 -393.46 === -404.70 === === -419.34 === === === === === === === === === === === -469.66 -473.66 === -483.31 === === === === === === -517.01 -519.41 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -253.85 -258.02 === === === === -278.02 === === === -295.73 === -307.31 === === === -324.01 === -333.98 === -342.05 === === === -358.03 === -369.75 === === -383.30 -387.71 -390.00 -397.42 -400.92 === === === === === === === === -438.00 === -449.99 -454.22 -457.96 === -465.99 -469.99 -473.99 -477.99 === === -493.99 -497.12 === -505.99 === === -517.99 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -264.97 === === === === -287.27 === === === === === === === === === === === === === === === === === === -375.41 -379.05 -383.93 -388.62 -391.73 -397.24 === -402.43 === === === === === === === === === === -454.88 === === === === === === -485.93 === -493.92 === === === === -517.40 -517.91 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -262.96 === -270.80 === === === -286.92 === === === === === === === === === === === === === === === === === -368.16 -373.68 === -384.51 -384.61 -392.30 -395.30 -399.05 -405.17 -408.15 -411.80 === === === === -434.35 === === === === === === === === === === === === === === === === === -517.54 -519.78 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -272.67 -276.67 === === === === === === === -313.10 === === === === === === === === === === -361.91 -364.55 === -375.59 -376.56 -382.06 === === -397.13 -399.46 -405.16 -408.51 -415.46 === === === -433.20 === === === === === === === === === -475.88 === === === === === === === === -516.83 -519.75 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -277.50 -282.36 === === === === === -308.80 === -315.51 === === === === === === === === -355.71 === === -369.79 -374.92 -377.53 -383.98 === -391.39 -398.06 -399.00 -404.16 -407.70 === === -420.99 === === === -439.43 -444.09 -451.03 === === === === === === === === === -495.55 === === === === === -519.94 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === -63.88 === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -289.40 === -297.81 === === === === === === === === === === === -353.97 -355.54 === === -370.06 -373.66 === === === -390.20 -395.10 === -406.49 -410.19 -414.46 === -422.86 -428.96 -431.02 -435.34 === -444.46 -449.66 === === === === === === === === === === === === === === -517.41 -520.72 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -291.31 -293.21 === === === === === === === === === === -343.47 === === -358.62 === === -368.44 -373.64 -376.93 -385.14 === -392.22 -395.25 === -403.45 -409.49 === === === === -429.91 -438.32 === === -447.51 === -459.65 === === === === === === === === === === -508.36 === -516.06 -520.01 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -296.32 -297.52 === === === === === === === === === === === === === === -363.99 === === -377.46 -382.71 -386.28 === -394.67 -402.76 -404.77 === -414.15 -420.87 -424.53 -426.16 === === === -443.58 === -454.14 === === === === === === === === === === === === === -518.83 -519.19 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -301.26 === === === === === === === === === === -349.28 === === === === === === -381.14 -384.92 === -393.95 === -399.41 === === -414.25 === -421.84 -428.63 -434.15 -435.73 -443.37 -443.75 === === -460.39 === === === === === === === === === === === === -518.45 -521.26 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -303.51 === === === === === === === === === === === === === === === -373.69 -380.15 === -386.93 === -395.95 === === === -412.93 -421.25 === === -431.42 -438.13 -442.83 -447.17 === === === === -466.73 === === === === === === === === === === -519.12 -520.70 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -301.65 === === === === === === === === === === === === === === === === -374.33 === === === === === -401.76 === -411.67 === -419.04 === === -433.41 === -441.95 -446.46 === === === -466.66 -467.95 === === === === === === === === === === -518.62 -521.56 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -300.88 === === === === === === === === === === === === === === === === === === === === === === === === === === === -423.59 === -434.09 === -443.84 -449.14 === === === === === -475.63 === === === === === === === === === -519.42 -522.06 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -297.83 -301.76 === === === === === -330.51 === === === === === === === === === === === === === === === === === === === === === === === === === -444.45 -447.70 === === === === === === === === === === === === === === === -520.41 -523.00 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -450.14 === === === === === === === === === === === === === === === === -523.52 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -412.38 === === === === === -438.55 -445.34 -448.53 -453.14 -456.49 === === === === === === === === === === === === === -521.17 -523.20 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -312.32 === === === === === === === === === === === === === === === === === === === === === === === === === === === -435.19 === -446.16 -450.55 -454.95 === -462.89 -468.81 -470.26 === === === === === === === === === === -521.83 -522.72 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -428.15 === === === -446.40 === === === === -470.00 -470.66 -474.56 === === === === === === === === === -522.51 -522.88 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -377.41 === -385.45 === === === === === === === === === === === === === === === === -460.62 === -469.34 === -478.45 === === === === === === === === === -522.69 -524.74 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -374.73 -378.00 === === === === === === === === === === === === === === === === === === === === === -473.52 -475.83 === === === === === === -507.49 === === -523.11 -526.33 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -451.00 === === === === -472.20 -477.94 -482.37 -486.92 === === === === === === === -523.96 -525.27 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -450.92 === === === === === === -485.94 -490.36 -494.12 === -499.29 === === === === -524.93 -526.14 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -323.61 -328.67 -332.50 === === === -353.00 === === -362.08 -367.78 === === === === === === === -403.99 === === === === === === === === === === === === === === === === -474.26 -478.80 === === === -497.42 === === === === === -524.03 -528.58 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -287.12 === === -300.03 === === -312.54 === -321.62 -324.80 -331.93 === === === -347.61 -352.03 -356.65 === === === === === -379.58 === === -395.85 -399.62 -404.74 === -412.41 === === === === === === === === === -454.82 === === === -474.63 === === === === -495.59 -500.12 === === -513.46 -517.65 === -526.72 -527.54 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -450.81 === -460.24 === === -472.08 === === === === === === -502.25 -506.78 === -516.44 === -527.56 -530.26 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -417.74 -421.24 === === === === === -450.08 === -458.98 === === === === === === === === === === -505.41 -508.96 === === === -528.23 -530.30 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -422.17 === === === === === === -452.81 -458.80 === === === === === === === === === === === === === -517.42 === -529.15 -531.52 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -424.18 === === === === === === -455.09 -459.40 -462.74 -466.71 -470.02 === === === === === === === === === === === === -530.43 -531.94 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -423.03 -426.94 === === === === === -452.75 -456.21 -458.94 -464.60 -468.73 -473.09 -477.55 -480.19 === === === === === === -513.08 === === -526.53 -526.98 -533.95 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -424.50 -424.98 === === === === === -453.78 -458.08 -460.82 -464.78 -468.13 -473.29 -480.10 -481.68 -488.79 === === === -503.19 === === === === === -529.29 -534.23 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -173.48 === -181.21 -183.64 === === === === === === === === === === === === === === === === === === === === === === -267.32 -269.01 === === === === === === === -302.12 -305.67 -307.52 -311.66 -318.48 -320.96 -324.93 -328.44 === === === === -349.74 -355.40 -358.08 === === === === === === === -390.93 -395.60 -400.85 -404.08 -409.29 -414.41 === -419.28 -424.12 === === === === === === -453.65 -456.47 -462.04 -468.58 === -475.46 -478.68 -483.30 === === -498.47 -499.53 === === -515.74 === === === -532.71 -536.13 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -199.02 === === === === === === === === === === === === === === === === === === -266.60 -268.64 === === === === === === === -302.95 -304.30 -308.70 -315.06 -319.43 -321.23 -323.63 -328.82 === -337.92 === -346.45 -352.28 -352.51 === -361.19 === -370.49 === === === === === === -400.89 -405.74 -409.84 -414.41 === -423.44 === === === === === === -452.02 === === === === === -477.73 === -484.00 -488.04 === -497.88 === === === === === === === === -536.06 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -275.45 === === === === === === === === -306.87 -309.52 === -319.88 -325.39 -329.48 === === === === === === === === === -366.74 === === === === === === === === === === === === === === === === === === === === === === === === -474.91 === === === === -496.79 === === === === === === === -527.79 -535.86 -537.61 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -312.39 -313.48 === === === -328.91 -333.51 === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -485.95 === === === -500.30 === === === -517.78 -522.84 -528.60 -530.48 -536.59 -539.01 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -314.04 === === === === === -337.31 -343.95 === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -488.29 -492.46 === === === === -515.23 -519.56 -524.83 -525.87 -531.40 -535.46 -538.99 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -177.25 === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -318.01 -320.47 === === === === === -344.24 -350.05 === === === === === === === === === === === === === === -411.13 === === === === === === === === === === === === === === === === === === === -495.39 === === -506.18 -509.03 === -522.28 -526.20 === -532.33 -535.57 === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -181.55 -179.90 === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -324.13 -330.26 === === === === === -353.72 -356.97 === === === === === === === === === === -401.36 === === === === === === === === === === === === === === === -467.92 === === -481.32 -483.12 === === === -502.10 -505.92 === === -516.61 === -527.17 -529.87 -531.89 -536.14 === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -182.16 === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -332.42 === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -494.27 === -500.96 === === -514.07 === -523.35 -528.70 -529.01 === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -333.61 === === === === === === === === === === === -378.61 === === === === === === === === === === === === === === === === === === -458.91 === === === === === === === === === === -501.66 -506.06 === === -520.39 -526.25 === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -247.01 === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -388.44 -391.66 === === === -407.85 === -416.35 === === === === === === === === === === === === -469.59 === === -480.95 === === -494.98 === -504.23 === === === -519.84 -523.81 === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -242.19 === === -249.96 === === === -266.85 === -271.22 === === === === === === === === === === === === === === === === === === === -343.52 === === === === === === === === === === === === === -399.85 === === === === === === === === === === === === === === === === === === === === === === === === === === -509.26 -516.61 -519.93 -522.14 === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -243.90 === === === === === === === === === === === === === === === === === === === === === === === === === === === === -345.51 === === === === === === === === === === === === === === === === === === === === === === === -439.47 === === === === === === === === === === === === === === === === -512.10 -515.95 -518.58 === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -243.11 === === === === -256.59 === === === === -273.76 === -281.77 === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -412.65 === === === === -429.88 === === === === -453.82 === === === === === === === === === === === === -506.22 -508.77 -514.77 -516.48 === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -272.26 -272.61 -275.69 -280.62 === -285.27 === === === === === === === === === === -325.21 === === === === === === === === === === === === -373.59 === === === === === === === === === === === === === === === === === -446.30 -449.09 -451.16 === === === === === === === === -492.13 === === === -508.55 -510.73 === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -267.69 === === === -281.09 -287.17 === === === === === === === === === === === === === === === === === === === === -362.51 === === -373.53 -376.25 === === === === === === === === === === === === === === === === -443.15 -446.28 === === === === === === -474.63 === === === === === === -505.80 -507.59 === === === === === === === === === -551.88 -555.13 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -269.38 === === === === === -290.67 === === -297.59 === === === === -315.75 === === === === === -338.08 === === === === === === === === === === === === === === === === === === === === === === === === -433.90 === === === === === === === === === === === === === === === -500.55 -503.77 -504.99 === === === === === === === === === -549.22 -550.26 -553.25 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -293.50 -295.85 === === === === -313.34 -315.30 === -322.34 === === === === === === === === === === === === -368.00 === === === === === === === === === === === -415.59 === === === === === -440.40 -442.63 === === === === === === === === === === === === === -499.59 -502.07 === === === === === === === === === -546.77 -548.48 === -557.60 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === -207.47 === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -325.13 === === === === -344.08 === === === === === === === -372.01 === === === === === === === === === === === -416.86 -421.74 === === -432.47 -435.51 -441.02 === === === === === === === === === === === === -495.69 -498.43 -499.01 === === === === === === === === === -543.96 -545.84 -548.75 === -557.78 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -302.34 === === === === === === -324.98 -326.27 -329.67 === === === -345.71 === === === === === === === === -380.57 -380.84 === === === === -403.20 === === === === === -421.17 === === === -438.51 === === === -456.78 === === === === === === === === -492.03 -494.95 -496.93 === === === === === === === === === === === -547.73 === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -306.92 === === === === -325.62 === === === === === === === -352.88 === === === === === === === -382.84 -383.16 === === === === === === === === === === === === -436.02 === -443.77 -443.94 -451.24 === === === -464.03 === === === === === -489.75 -491.66 -495.45 === === === === === === === === === === -541.45 === === === === -561.50 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -326.43 === === === === === === === === === === === === === === === === -386.93 -388.35 === === === === === === === === === === === === -440.70 -445.67 -448.43 === -453.17 === === === === === === === -488.22 -490.04 -492.68 === === === === === === === === === === === === === === === === -563.51 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -345.26 -351.52 -354.34 === === === === === === === === === -389.25 -395.01 -396.36 === === === === === === === -429.18 === === -438.14 -443.28 -446.81 -448.58 -454.28 -459.60 -461.86 === === === === === -486.60 -488.12 === === === === === === === === === === === === === === === === === === -566.29 === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -321.02 === === === === === === === === === === -356.07 === === -365.66 === === === === === === === -398.14 -397.85 === === === === === === === === === === === -444.02 -447.86 -451.90 -453.55 === -463.44 === === === === -484.16 -485.54 === === === === === === === === === === -529.31 === === === -545.75 === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -325.60 === === === === === === === === === === === === === === === === === === === === -398.71 -401.53 -407.05 === === === === === === === === === === -445.29 -451.54 === === === === -467.26 === -477.94 -482.71 -483.46 === === === === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -333.10 === === === === === === === === === === === === === === === === === === === === -405.13 -408.40 === === === === === === === === -440.52 -446.24 -448.43 -451.22 === === === === === -477.93 -478.84 -481.79 === === === === === === === === === === -525.61 === === === === -546.05 === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -341.48 === === === === === === === === === === === -380.20 === === === === === === === === -408.61 -413.30 -419.39 === === === === === === === -446.57 -449.75 -454.68 -458.92 === === -472.61 -474.28 -476.39 -479.88 === === === === === === === === === === -525.19 -528.05 === === === -545.97 === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -338.87 === === === === === === === === === -369.63 === === === === === === === === === === === -413.59 -415.18 -420.61 === === === === === === === -447.85 -455.61 -455.26 === -466.63 -470.20 -474.76 -476.25 === === === === === === === === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -304.60 === === === === === === === === === === === === === -343.56 === === === === === === -367.76 === === === === === === === === === === === === === -415.90 -420.51 -421.02 === === === === === -443.69 -450.90 -452.07 -457.10 === -463.09 === -473.32 -474.28 === === === === === === === === === === === === === === === === === -544.83 === === === === === === === === === === === 
