## Generation 0 
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -394.00158227607227, 'robot_pos': [66.77676391601562, 453.94329833984375, -0.5314171314239502]}
{'collision': 10, 'robot_pos': [416.67193603515625, 356.3665771484375, -2.414602041244507], 'dist_obj': -463.73270103125935, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [577.0728759765625, 158.61106872558594, -0.01460200548171997], 'dist_obj': -526.3919660726937, 'collision': 10}
{'collision': 10, 'robot_pos': [577.0728759765625, 158.61106872558594, -0.01460200548171997], 'dist_obj': -526.3919660726937, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -722.0666597646745, 'robot_pos': [561.3936767578125, 579.6004638671875, 0.2693811357021332]}
{'collision': 10, 'robot_pos': [18.666263580322266, 104.10236358642578, 2.268582820892334], 'dist_obj': -60.44415803301993, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -472.9922771075537, 'robot_pos': [360.7476501464844, 425.06512451171875, -0.2838578522205353]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -520.0213970048029, 'robot_pos': [402.88775634765625, 450.9606628417969, 0.03471892327070236]}
{'collision': 10, 'robot_pos': [318.599853515625, 306.6552734375, -2.414602041244507], 'dist_obj': -357.3691482946319, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -526.3919660726937, 'robot_pos': [577.0728759765625, 158.61106872558594, -0.01460200548171997]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -526.3919660726937, 'robot_pos': [577.0728759765625, 158.61106872558594, -0.01460200548171997]}
{'exit_reached': 0.0, 'robot_pos': [194.44082641601562, 579.94873046875, 0.6348055601119995], 'dist_obj': -537.0484318229466, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -529.8911684234355, 'robot_pos': [580.0335693359375, 161.73365783691406, -0.01460200548171997]}
{'collision': 10, 'robot_pos': [577.6138305664062, 154.05169677734375, 0.12539219856262207], 'dist_obj': -526.0891552392292, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -526.3919660726937, 'robot_pos': [577.0728759765625, 158.61106872558594, -0.01460200548171997]}
{'exit_reached': 0.0, 'robot_pos': [579.0841674804688, 154.9592742919922, -0.01460200548171997], 'dist_obj': -527.6984334854076, 'collision': 10}
{'collision': 10, 'robot_pos': [428.7667236328125, 363.43792724609375, -2.414602041244507], 'dist_obj': -477.55991472304794, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -519.9997974069605, 'robot_pos': [579.38134765625, 34.646400451660156, -1.214601993560791]}
{'collision': 10, 'robot_pos': [354.4241027832031, 424.79248046875, -0.4146018326282501], 'dist_obj': -468.78471189474334, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [18.666263580322266, 104.10236358642578, 2.268582820892334], 'dist_obj': -60.44415803301993, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -484.34635088988205, 'robot_pos': [435.7705078125, 365.5943603515625, -2.414602041244507]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -468.78471189474334, 'robot_pos': [354.4241027832031, 424.79248046875, -0.4146018326282501]}
{'collision': 10, 'robot_pos': [18.666263580322266, 104.10236358642578, 2.268582820892334], 'dist_obj': -60.44415803301993, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [416.67193603515625, 356.3665771484375, -2.414602041244507], 'dist_obj': -463.73270103125935, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'exit_reached': 0.0, 'robot_pos': [580.0335693359375, 161.73365783691406, -0.01460200548171997], 'dist_obj': -529.8911684234355, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -727.9756485595295, 'robot_pos': [569.0516967773438, 580.3988037109375, 0.46387526392936707]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -445.99476814496614, 'robot_pos': [59.18230438232422, 505.9940185546875, 1.5853981971740723]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -60.30411635842342, 'robot_pos': [17.034793853759766, 102.31521606445312, 2.268582820892334]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -529.8911684234355, 'robot_pos': [580.0335693359375, 161.73365783691406, -0.01460200548171997]}
{'collision': 0, 'robot_pos': [59.18230438232422, 505.9940185546875, 1.5853981971740723], 'dist_obj': -445.99476814496614, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [428.45147705078125, 362.091796875, -2.414602041244507], 'dist_obj': -476.4619026533692, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -463.73270103125935, 'robot_pos': [416.67193603515625, 356.3665771484375, -2.414602041244507]}
{'collision': 0, 'robot_pos': [59.18230438232422, 505.9940185546875, 1.5853981971740723], 'dist_obj': -445.99476814496614, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [580.0335693359375, 161.73365783691406, -0.01460200548171997], 'dist_obj': -529.8911684234355, 'exit_reached': 0.0}
{'collision': 9, 'robot_pos': [322.9693603515625, 461.6561584472656, 0.7853981852531433], 'dist_obj': -480.083903190187, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -528.6088198640251, 'robot_pos': [579.5146484375, 157.63101196289062, -0.01460200548171997]}
{'exit_reached': 0.0, 'robot_pos': [577.0728759765625, 158.61106872558594, -0.01460200548171997], 'dist_obj': -526.3919660726937, 'collision': 10}
{'collision': 10, 'robot_pos': [580.0335693359375, 161.73365783691406, -0.01460200548171997], 'dist_obj': -529.8911684234355, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [17.042552947998047, 111.01998138427734, 2.268582820892334], 'dist_obj': -66.69618248203984, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -60.44415803301993, 'robot_pos': [18.666263580322266, 104.10236358642578, 2.268582820892334]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -528.2222838639246, 'robot_pos': [579.3157348632812, 156.59165954589844, -0.8146020174026489]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -339.0194704370091, 'robot_pos': [303.2350769042969, 296.15863037109375, -2.414602041244507]}
{'collision': 10, 'robot_pos': [580.0335693359375, 161.73365783691406, -0.01460200548171997], 'dist_obj': -529.8911684234355, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -527.7318693601679, 'robot_pos': [579.0878295898438, 155.1249237060547, -0.01460200548171997]}
{'exit_reached': 0.0, 'robot_pos': [524.572509765625, 458.6299743652344, -2.414602041244507], 'dist_obj': -612.1547788691673, 'collision': 0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -357.3691482946319, 'robot_pos': [318.599853515625, 306.6552734375, -2.414602041244507]}
{'collision': 10, 'robot_pos': [579.2794189453125, 579.6717529296875, 0.38539817929267883], 'dist_obj': -734.6494713352727, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -526.3919660726937, 'robot_pos': [577.0728759765625, 158.61106872558594, -0.01460200548171997]}
{'collision': 10, 'robot_pos': [324.5606994628906, 462.6451721191406, 0.6717212200164795], 'dist_obj': -481.78366341247636, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -474.1207819008553, 'robot_pos': [312.0263671875, 461.58837890625, -0.1317998468875885]}
{'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'collision': 10}
{'collision': 0, 'robot_pos': [290.59075927734375, 312.18408203125, -2.8146021366119385], 'dist_obj': -341.7146609293288, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [580.0335693359375, 161.73365783691406, -0.01460200548171997], 'dist_obj': -529.8911684234355, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [577.9274291992188, 154.8734130859375, -0.01460200548171997], 'dist_obj': -526.5451418705586, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [18.833240509033203, 106.59197998046875, 2.268582820892334], 'dist_obj': -62.173263429608596, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -717.3023976116677, 'robot_pos': [554.5321655273438, 579.577392578125, 0.31465861201286316]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -521.293834667875, 'robot_pos': [580.1876831054688, 26.058338165283203, -1.214601993560791]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -445.99476814496614, 'robot_pos': [59.18230438232422, 505.9940185546875, 1.5853981971740723]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -60.44415803301993, 'robot_pos': [18.666263580322266, 104.10236358642578, 2.268582820892334]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -529.8911684234355, 'robot_pos': [580.0335693359375, 161.73365783691406, -0.01460200548171997]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -731.3387683275367, 'robot_pos': [578.26611328125, 576.0006103515625, 0.7092709541320801]}
{'collision': 10, 'robot_pos': [416.67193603515625, 356.3665771484375, -2.414602041244507], 'dist_obj': -463.73270103125935, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [580.0335693359375, 161.73365783691406, -0.01460200548171997], 'dist_obj': -529.8911684234355, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [316.2641906738281, 459.6377258300781, 0.342377245426178], 'dist_obj': -474.7437701838212, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [576.6669921875, 155.4847869873047, -0.01460200548171997], 'dist_obj': -525.4161449385517, 'exit_reached': 0.0}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -482.3746413219317, 'robot_pos': [144.85289001464844, 534.8529052734375, 0.7853981852531433]}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [317.7682800292969, 459.1082763671875, 0.38539817929267883], 'dist_obj': -475.1125155729423, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -527.6984334854076, 'robot_pos': [579.0841674804688, 154.9592742919922, -0.01460200548171997]}
{'exit_reached': 0.0, 'robot_pos': [354.4241027832031, 424.79248046875, -0.4146018326282501], 'dist_obj': -468.78471189474334, 'collision': 10}
{'collision': 10, 'robot_pos': [18.834171295166016, 101.44654083251953, 2.268582820892334], 'dist_obj': -58.41610394349697, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -338.9275646152933, 'robot_pos': [301.4996032714844, 297.8020935058594, -2.3951282501220703]}
{'collision': 10, 'robot_pos': [580.4661254882812, 24.78256607055664, -1.214601993560791], 'dist_obj': -521.6562617599428, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [385.73468017578125, 439.50213623046875, 0.0038995370268821716], 'dist_obj': -500.12493766328805, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -308.39731343806517, 'robot_pos': [191.7781524658203, 338.8250732421875, -2.014601945877075]}
{'collision': 10, 'robot_pos': [411.7991943359375, 353.7937316894531, -2.414602041244507], 'dist_obj': -458.3420446734394, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [325.1814880371094, 462.11578369140625, 0.7853981852531433], 'dist_obj': -481.6828054761031, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -529.8911684234355, 'robot_pos': [580.0335693359375, 161.73365783691406, -0.01460200548171997]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -526.3919660726937, 'robot_pos': [577.0728759765625, 158.61106872558594, -0.01460200548171997]}
{'exit_reached': 0.0, 'robot_pos': [577.0728759765625, 158.61106872558594, -0.01460200548171997], 'dist_obj': -526.3919660726937, 'collision': 10}
{'collision': 10, 'robot_pos': [308.6451416015625, 299.5333557128906, -2.3912343978881836], 'dist_obj': -345.2544495602327, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -526.3919660726937, 'robot_pos': [577.0728759765625, 158.61106872558594, -0.01460200548171997]}
{'collision': 10, 'robot_pos': [315.3421936035156, 459.1437683105469, 0.38539817929267883], 'dist_obj': -473.8305431432199, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -65.64478842713707, 'robot_pos': [17.429584503173828, 109.969970703125, 2.268582820892334]}
{'collision': 10, 'robot_pos': [316.4726257324219, 459.9472351074219, 0.38539817929267883], 'dist_obj': -475.11682628607707, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [302.3223571777344, 297.71466064453125, -2.414602041244507], 'dist_obj': -339.4530669673175, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [580.0335693359375, 161.73365783691406, -0.01460200548171997], 'dist_obj': -529.8911684234355, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [60.0, 450.0, 1.1853982210159302], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [577.367431640625, 578.141845703125, 0.38539817929267883], 'dist_obj': -732.2158367524277, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [577.0728759765625, 158.61106872558594, -0.01460200548171997], 'dist_obj': -526.3919660726937, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -338.923721754793, 'robot_pos': [301.4947509765625, 297.8015441894531, -2.3951542377471924]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -475.11682628607707, 'robot_pos': [316.4726257324219, 459.9472351074219, 0.38539817929267883]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -520.2863378127483, 'robot_pos': [579.3917236328125, 29.502283096313477, -1.214601993560791]}
## Generation 33 
{'collision': 10, 'robot_pos': [577.0728759765625, 158.61106872558594, -0.01460200548171997], 'dist_obj': -526.3919660726937, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -479.9170989164588, 'robot_pos': [295.84832763671875, 477.96649169921875, -0.5539842844009399]}
{'collision': 10, 'robot_pos': [577.0728759765625, 158.61106872558594, -0.01460200548171997], 'dist_obj': -526.3919660726937, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [580.0335693359375, 161.73365783691406, -0.01460200548171997], 'dist_obj': -529.8911684234355, 'exit_reached': 0.0}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -445.99476814496614, 'robot_pos': [59.18230438232422, 505.9940185546875, 1.5853981971740723]}
{'exit_reached': 0.0, 'robot_pos': [297.1847229003906, 292.8827819824219, -2.414602041244507], 'dist_obj': -332.40183952741194, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -63.41832525716904, 'robot_pos': [18.989360809326172, 108.37366485595703, 2.268582820892334]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -438.21171320901095, 'robot_pos': [472.2437438964844, 208.60888671875, 1.849530816078186]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -294.9943643501792, 'robot_pos': [260.6944274902344, 276.2022705078125, -2.414602041244507]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -732.2158367524277, 'robot_pos': [577.367431640625, 578.141845703125, 0.38539817929267883]}
{'exit_reached': 0.0, 'robot_pos': [301.4996032714844, 297.8020935058594, -2.3951282501220703], 'dist_obj': -338.9275646152933, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -526.3919660726937, 'robot_pos': [577.0728759765625, 158.61106872558594, -0.01460200548171997]}
{'collision': 10, 'robot_pos': [577.22802734375, 153.92633056640625, -0.41460201144218445], 'dist_obj': -525.6871577693113, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [577.895751953125, 152.49583435058594, -0.01460200548171997], 'dist_obj': -526.0907614312418, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [354.4241027832031, 424.79248046875, -0.4146018326282501], 'dist_obj': -468.78471189474334, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [18.666263580322266, 104.10236358642578, 2.268582820892334], 'dist_obj': -60.44415803301993, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [308.8858337402344, 299.950927734375, -2.414602041244507], 'dist_obj': -345.7175233585345, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -340.00558726362095, 'robot_pos': [303.96148681640625, 296.8260803222656, -2.414602041244507]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -529.8911684234355, 'robot_pos': [580.0335693359375, 161.73365783691406, -0.01460200548171997]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -66.9907702475055, 'robot_pos': [17.114215850830078, 111.46428680419922, 2.268582820892334]}
{'collision': 10, 'robot_pos': [18.666263580322266, 104.10236358642578, 2.268582820892334], 'dist_obj': -60.44415803301993, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [577.0728759765625, 158.61106872558594, -0.01460200548171997], 'dist_obj': -526.3919660726937, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [316.4726257324219, 459.9472351074219, 0.38539817929267883], 'dist_obj': -475.11682628607707, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -529.4772679868883, 'robot_pos': [580.215087890625, 158.60243225097656, -0.01460200548171997]}
{'exit_reached': 0.0, 'robot_pos': [580.0335693359375, 161.73365783691406, -0.01460200548171997], 'dist_obj': -529.8911684234355, 'collision': 10}
{'collision': 10, 'robot_pos': [298.2695617675781, 294.82537841796875, -2.414602041244507], 'dist_obj': -334.5375052427694, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -526.3919660726937, 'robot_pos': [577.0728759765625, 158.61106872558594, -0.01460200548171997]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -529.8911684234355, 'robot_pos': [580.0335693359375, 161.73365783691406, -0.01460200548171997]}
{'collision': 10, 'robot_pos': [579.0569458007812, 138.29489135742188, -0.8146020174026489], 'dist_obj': -524.9287599252928, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 0, 'robot_pos': [59.06549072265625, 513.9931640625, 1.5853981971740723], 'dist_obj': -453.9941258684626, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [298.1743469238281, 293.1142578125, -2.44718861579895], 'dist_obj': -333.2705758510114, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -477.06881795048355, 'robot_pos': [429.0743408203125, 362.28924560546875, -2.414602041244507]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -484.34635088988205, 'robot_pos': [435.7705078125, 365.5943603515625, -2.414602041244507]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -524.5957434709054, 'robot_pos': [579.359619140625, 133.93429565429688, -0.8146020174026489]}
{'exit_reached': 0.0, 'robot_pos': [17.193622589111328, 110.07899475097656, 2.268582820892334], 'dist_obj': -65.88088996296102, 'collision': 10}
{'collision': 10, 'robot_pos': [18.798320770263672, 106.0857925415039, 2.268582820892334], 'dist_obj': -61.81810936552996, 'exit_reached': 0.0}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -445.99476814496614, 'robot_pos': [59.18230438232422, 505.9940185546875, 1.5853981971740723]}
{'collision': 10, 'robot_pos': [572.5925903320312, 580.0974731445312, 0.38539817929267883], 'dist_obj': -730.2414294153873, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -527.6984334854076, 'robot_pos': [579.0841674804688, 154.9592742919922, -0.01460200548171997]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -65.6308175164995, 'robot_pos': [17.085765838623047, 109.65654754638672, 2.268582820892334]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -346.1941153519924, 'robot_pos': [310.0989074707031, 299.3760681152344, -2.414602041244507]}
{'collision': 10, 'robot_pos': [366.32867431640625, 428.0625, -0.4146018326282501], 'dist_obj': -478.8603769520891, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -520.6752588297627, 'robot_pos': [579.7476806640625, 28.93436622619629, -1.214601993560791]}
{'collision': 10, 'robot_pos': [577.0728759765625, 158.61106872558594, -0.01460200548171997], 'dist_obj': -526.3919660726937, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -527.661817331244, 'robot_pos': [578.4276733398438, 158.2839813232422, -0.01460200548171997]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -65.71537851282542, 'robot_pos': [17.002849578857422, 109.69664001464844, 2.268582820892334]}
{'exit_reached': 0.0, 'robot_pos': [551.388916015625, 17.03988265991211, -2.170607089996338], 'dist_obj': -493.2632547280256, 'collision': 10}
{'collision': 10, 'robot_pos': [318.6068115234375, 459.5140686035156, 0.42249491810798645], 'dist_obj': -475.9085773322995, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -339.2456171814668, 'robot_pos': [303.28521728515625, 296.43157958984375, -2.414602041244507]}
{'collision': 0, 'robot_pos': [59.18230438232422, 505.9940185546875, 1.5853981971740723], 'dist_obj': -445.99476814496614, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [17.673229217529297, 108.93759155273438, 2.268582820892334], 'dist_obj': -64.70273094587333, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [309.3896789550781, 338.07293701171875, -2.014601945877075], 'dist_obj': -373.5234534371841, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [18.666263580322266, 104.10236358642578, 2.268582820892334], 'dist_obj': -60.44415803301993, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -623.064200097613, 'robot_pos': [577.9179077148438, 406.3669128417969, 0.8396964073181152]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -60.44415803301993, 'robot_pos': [18.666263580322266, 104.10236358642578, 2.268582820892334]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -732.2158367524277, 'robot_pos': [577.367431640625, 578.141845703125, 0.38539817929267883]}
{'exit_reached': 0.0, 'robot_pos': [18.666263580322266, 104.10236358642578, 2.268582820892334], 'dist_obj': -60.44415803301993, 'collision': 10}
{'collision': 10, 'robot_pos': [416.67193603515625, 356.3665771484375, -2.414602041244507], 'dist_obj': -463.73270103125935, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -520.0018428185721, 'robot_pos': [579.60400390625, 39.66294860839844, -1.214601993560791]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -520.5850066731826, 'robot_pos': [579.7150268554688, 29.91611671447754, -1.214601993560791]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -514.336640056927, 'robot_pos': [572.6564331054688, 18.460128784179688, -0.5798424482345581]}
{'collision': 10, 'robot_pos': [579.4660034179688, 27.847003936767578, -1.0357216596603394], 'dist_obj': -520.4601270634278, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [429.5010986328125, 362.2305908203125, -2.414602041244507], 'dist_obj': -477.36190874267567, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [17.034793853759766, 102.31521606445312, 2.268582820892334], 'dist_obj': -60.30411635842342, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -65.2834884920724, 'robot_pos': [16.669872283935547, 108.8306655883789, 2.268582820892334]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -526.3919660726937, 'robot_pos': [577.0728759765625, 158.61106872558594, -0.01460200548171997]}
{'exit_reached': 0.0, 'robot_pos': [580.0335693359375, 161.73365783691406, -0.01460200548171997], 'dist_obj': -529.8911684234355, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -463.73270103125935, 'robot_pos': [416.67193603515625, 356.3665771484375, -2.414602041244507]}
{'collision': 10, 'robot_pos': [17.903583526611328, 104.05491638183594, 2.268582820892334], 'dist_obj': -60.93393091957506, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -65.00472314467416, 'robot_pos': [17.194530487060547, 108.92142486572266, 2.268582820892334]}
{'collision': 0, 'robot_pos': [144.85289001464844, 534.8529052734375, 0.7853981852531433], 'dist_obj': -482.3746413219317, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -60.930311144632206, 'robot_pos': [16.553224563598633, 102.71862030029297, 2.268582820892334]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -338.93641732643744, 'robot_pos': [301.5102844238281, 297.8038635253906, -2.3950562477111816]}
{'exit_reached': 0.0, 'robot_pos': [579.296875, 31.51457405090332, -1.214601993560791], 'dist_obj': -520.0775556359523, 'collision': 10}
{'collision': 10, 'robot_pos': [580.0335693359375, 161.73365783691406, -0.01460200548171997], 'dist_obj': -529.8911684234355, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -529.8911684234355, 'robot_pos': [580.0335693359375, 161.73365783691406, -0.01460200548171997]}
{'collision': 10, 'robot_pos': [580.0335693359375, 161.73365783691406, -0.01460200548171997], 'dist_obj': -529.8911684234355, 'exit_reached': 0.0}
{'collision': 9, 'exit_reached': 0.0, 'dist_obj': -472.5212329552021, 'robot_pos': [312.3441162109375, 459.4981384277344, 0.3853982388973236]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -726.6686869194599, 'robot_pos': [580.145263671875, 567.44091796875, 1.2165080308914185]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -526.3919660726937, 'robot_pos': [577.0728759765625, 158.61106872558594, -0.01460200548171997]}
{'collision': 10, 'robot_pos': [315.8679504394531, 459.1473388671875, 0.438698410987854], 'dist_obj': -474.11708067400804, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [18.066303253173828, 102.14404296875, 2.268582820892334], 'dist_obj': -59.45212595531489, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -471.95169062689314, 'robot_pos': [423.458251953125, 361.0589599609375, -2.414602041244507]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -338.9275646152933, 'robot_pos': [301.4996032714844, 297.8020935058594, -2.3951282501220703]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -308.39731343806517, 'robot_pos': [191.7781524658203, 338.8250732421875, -2.014601945877075]}
{'collision': 10, 'robot_pos': [449.62506103515625, 373.9815368652344, -2.414602041244507], 'dist_obj': -500.39194006189166, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 9, 'dist_obj': -471.955785975654, 'robot_pos': [311.9552001953125, 459.0749816894531, 0.3853982388973236]}
{'collision': 10, 'robot_pos': [577.0728759765625, 158.61106872558594, -0.01460200548171997], 'dist_obj': -526.3919660726937, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -60.30411635842342, 'robot_pos': [17.034793853759766, 102.31521606445312, 2.268582820892334]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -525.9939612115065, 'robot_pos': [580.1983032226562, 137.86766052246094, -0.8146020174026489]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -311.7989888303077, 'robot_pos': [192.2517852783203, 342.3616027832031, -2.08970308303833]}
{'collision': 10, 'robot_pos': [315.3421936035156, 459.14373779296875, 0.38539817929267883], 'dist_obj': -473.8305174359261, 'exit_reached': 0.0}
