=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === 12.00 10.00 10.00 10.00 10.00 10.00 10.00 194.00 10.00 === === === === === === === === === 786.00 57.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 31.00 10.00 10.00 21.00 15.00 10.00 10.00 10.00 15.00 10.00 10.00 10.00 10.00 272.00 10.00 421.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === 10.00 66.00 10.00 10.00 10.00 10.00 10.00 10.00 === === === === === === === === === === 139.00 10.00 10.00 9.00 10.00 10.00 10.00 57.00 10.00 10.00 10.00 10.00 29.00 31.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 0.00 0.00 10.00 10.00 10.00 0.00 0.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 0.00 0.00 10.00 10.00 10.00 === 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === 10.00 10.00 === === === === === === === === === 10.00 === === === === === === === 10.00 10.00 90.00 === === === === === === === === === === 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 985.00 0.00 === === 0.00 === 0.00 0.00 === === === === === === === === 0.00 0.00 === 0.00 === === === === === === === 0.00 0.00 147.00 10.00 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === 10.00 10.00 === === === === === === === === === 10.00 8.00 === === === === === === === === 96.00 10.00 === 923.00 === === === === 0.00 0.00 0.00 0.00 0.00 0.00 === 0.00 0.00 0.00 0.00 0.00 0.00 0.00 === 0.00 0.00 === === 0.00 === 0.00 === === 0.00 === === === === === === === === === === === === 866.00 === 0.00 897.00 === 10.00 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === 10.00 10.00 === === === === === === === === === === === === === === === === === === === === 10.00 10.00 9.00 === === === === === 0.00 0.00 0.00 0.00 0.00 0.00 0.00 === === === 0.00 0.00 0.00 === === === === 0.00 0.00 0.00 === 0.00 === === === === === === === 0.00 === === === === === === === 0.00 === === === 10.00 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === 67.00 10.00 === === === === === === === === === === === === 126.00 === === === === === === === === 10.00 10.00 10.00 === === === === === === === 261.00 0.00 0.00 0.00 === === === === 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 === === === 0.00 0.00 === 0.00 0.00 === === 0.00 === === === === === 0.00 0.00 0.00 === === === 10.00 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 10.00 === === === === === === === 10.00 10.00 10.00 0.00 === === 0.00 === 0.00 === 0.00 0.00 === 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 37.00 0.00 0.00 0.00 0.00 0.00 0.00 === 0.00 0.00 === 0.00 === === === === === 0.00 === === === === === === === 10.00 === === 
