381.729370 441.759644 
37.775593 155.699554 
113.748253 208.482178 
154.611359 165.596970 
275.616333 417.840240 
213.136795 530.011353 
22.272299 153.603180 
157.499161 209.951569 
157.424728 295.483398 
157.435379 196.147247 
329.564819 445.007935 
157.407227 219.229584 
16.784204 153.496521 
146.428391 271.383118 
142.291672 161.749451 
42.457264 208.888901 
42.337341 322.496429 
403.769196 460.498199 
200.977371 337.539520 
155.567856 172.556610 
265.994751 441.582001 
225.843414 501.335388 
119.768082 160.524261 
54.553413 318.789001 
52.230698 169.133301 
129.260178 225.650055 
156.834610 164.107285 
317.866302 421.658997 
202.988693 354.081238 
92.716637 158.459564 
193.345154 339.859650 
139.441498 164.548828 
365.333618 438.349854 
20.739901 153.138809 
232.657654 364.971252 
188.842133 541.783264 
115.080177 162.364075 
34.712326 170.840347 
108.143150 274.614807 
376.693481 444.115173 
157.480072 232.655792 
32.832695 155.711273 
22.742794 169.256134 
154.035492 167.344177 
314.169952 441.120361 
195.878387 526.510742 
124.821121 161.338593 
136.574371 228.656143 
130.168716 160.971024 
312.785095 430.743591 
237.534668 444.531464 
143.543289 328.919342 
148.485626 172.435730 
60.495125 221.584885 
26.740602 276.803802 
347.983246 431.579224 
157.438522 243.133850 
145.508102 162.635986 
218.654495 371.730988 
143.553848 550.257202 
118.582748 161.509018 
43.188477 161.632553 
19.162506 164.234375 
154.645737 163.555450 
303.275238 453.888916 
248.926712 460.330444 
24.373894 153.163345 
143.721283 232.590881 
134.199493 161.226898 
357.763458 437.935181 
157.453781 223.659561 
19.241833 152.960266 
157.435913 314.575989 
171.935074 527.651917 
35.406868 201.152069 
143.707291 358.061981 
411.768585 460.560577 
157.472870 226.651703 
20.725136 192.968262 
148.789429 162.469177 
262.024170 378.982056 
244.214951 519.906494 
123.260574 160.756592 
130.364334 163.883728 
129.180313 217.760101 
336.243469 440.603882 
227.205673 445.554138 
31.140018 154.528015 
140.550201 299.559021 
60.000000 450.000000 
138.345688 161.388214 
344.846191 438.507904 
157.407806 213.951218 
58.957314 154.807770 
251.770248 395.099060 
105.588631 498.110809 
117.654869 161.511902 
26.264450 186.427155 
