## Generation 0 
{'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'collision': 10}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'collision': 0}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'collision': 0}
{'dist_obj': -327.0008269340563, 'exit_reached': 0.0, 'robot_pos': [202.9886932373047, 354.08123779296875, -0.2482321858406067], 'collision': 0}
{'dist_obj': -132.14368689572188, 'exit_reached': 0.0, 'robot_pos': [18.857311248779297, 185.5756072998047, -2.7332675457000732], 'collision': 10}
{'dist_obj': -116.24211682007272, 'exit_reached': 0.0, 'robot_pos': [115.0801773071289, 162.36407470703125, -1.9455184936523438], 'collision': 10}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'collision': 0}
{'dist_obj': -258.99543507251724, 'exit_reached': 0.0, 'robot_pos': [16.677566528320312, 315.346435546875, -2.014601945877075], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -215.3817440264801, 'exit_reached': 0.0, 'robot_pos': [17.432567596435547, 271.1333923339844, -1.8750172853469849], 'collision': 10}
{'dist_obj': -479.5546009402965, 'robot_pos': [166.9400177001953, 527.4788208007812, -0.8146018385887146], 'exit_reached': 0.0, 'collision': 0}
{'dist_obj': -180.00740245869142, 'exit_reached': 0.0, 'robot_pos': [157.39952087402344, 211.38031005859375, -1.5445504188537598], 'collision': 10}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'collision': 0}
{'dist_obj': -265.5652819957872, 'exit_reached': 0.0, 'robot_pos': [157.46963500976562, 307.03155517578125, -1.5201011896133423], 'collision': 6}
{'dist_obj': -314.9212970176874, 'exit_reached': 0.0, 'robot_pos': [204.32589721679688, 339.902587890625, -2.2165846824645996], 'collision': 10}
{'dist_obj': -444.19909136134777, 'exit_reached': 0.0, 'robot_pos': [331.02764892578125, 411.9330139160156, -0.8146018385887146], 'collision': 10}
{'dist_obj': -308.04727353844356, 'exit_reached': 0.0, 'robot_pos': [191.18287658691406, 338.71881103515625, -2.414602041244507], 'collision': 10}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'collision': 0}
{'dist_obj': -204.33181337469182, 'exit_reached': 0.0, 'robot_pos': [157.3870849609375, 239.630859375, -1.5413309335708618], 'collision': 10}
{'dist_obj': -520.7739201565257, 'exit_reached': 0.0, 'robot_pos': [85.89539337158203, 580.1296997070312, 1.9853981733322144], 'collision': 10}
{'dist_obj': -132.0943678648355, 'exit_reached': 0.0, 'robot_pos': [20.141273498535156, 185.9373016357422, -2.7700188159942627], 'collision': 10}
{'dist_obj': -134.84020900736246, 'exit_reached': 0.0, 'robot_pos': [146.19891357421875, 163.6900634765625, -2.0013604164123535], 'collision': 10}
{'dist_obj': -319.5638650798611, 'exit_reached': 0.0, 'robot_pos': [192.19833374023438, 350.93756103515625, -3.045048952102661], 'collision': 9}
{'dist_obj': -119.67727766850068, 'exit_reached': 0.0, 'robot_pos': [17.661710739135742, 171.93801879882812, -2.469494104385376], 'collision': 10}
{'dist_obj': -258.99543507251724, 'exit_reached': 0.0, 'robot_pos': [16.677566528320312, 315.346435546875, -2.014601945877075], 'collision': 10}
{'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'collision': 10}
{'dist_obj': -270.20338609452915, 'exit_reached': 0.0, 'robot_pos': [156.6208953857422, 312.3376159667969, 0.2930578887462616], 'collision': 10}
{'dist_obj': -143.77770290802562, 'exit_reached': 0.0, 'robot_pos': [156.82492065429688, 166.28717041015625, -1.5557489395141602], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -308.04727353844356, 'exit_reached': 0.0, 'robot_pos': [191.18287658691406, 338.71881103515625, -2.414602041244507], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -488.5133824009828, 'exit_reached': 0.0, 'robot_pos': [279.45086669921875, 496.44775390625, -0.709965705871582], 'collision': 10}
{'dist_obj': -276.3731059478251, 'exit_reached': 0.0, 'robot_pos': [155.3097686767578, 319.4188537597656, 0.28118571639060974], 'collision': 10}
{'dist_obj': -513.7896544890596, 'exit_reached': 0.0, 'robot_pos': [17.000768661499023, 571.9871826171875, 2.5939648151397705], 'collision': 10}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'collision': 0}
{'dist_obj': -133.1645092900211, 'exit_reached': 0.0, 'robot_pos': [145.83619689941406, 161.80831909179688, -1.667134404182434], 'collision': 10}
{'dist_obj': -136.72684218588864, 'exit_reached': 0.0, 'robot_pos': [150.57937622070312, 162.4187774658203, -1.98090660572052], 'collision': 10}
{'dist_obj': -515.126068242102, 'exit_reached': 0.0, 'robot_pos': [17.612335205078125, 573.379150390625, 2.3853981494903564], 'collision': 10}
{'dist_obj': -316.64088891422364, 'exit_reached': 0.0, 'robot_pos': [17.833030700683594, 373.8206481933594, -2.862305164337158], 'collision': 10}
{'dist_obj': -398.47787070930343, 'exit_reached': 0.0, 'robot_pos': [18.56621551513672, 456.31787109375, 3.118137836456299], 'collision': 10}
{'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'collision': 10}
{'dist_obj': -133.37119199375823, 'exit_reached': 0.0, 'robot_pos': [17.41256332397461, 186.38902282714844, -2.791088581085205], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -308.04727353844356, 'exit_reached': 0.0, 'robot_pos': [191.18287658691406, 338.71881103515625, -2.414602041244507], 'collision': 10}
{'dist_obj': -516.1196187240432, 'exit_reached': 0.0, 'robot_pos': [237.01126098632812, 544.81591796875, 1.7266372442245483], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -307.70508512030653, 'exit_reached': 0.0, 'robot_pos': [197.38385009765625, 335.33270263671875, -2.339376926422119], 'collision': 10}
{'dist_obj': -444.19909136134777, 'exit_reached': 0.0, 'robot_pos': [331.02764892578125, 411.9330139160156, -0.8146018385887146], 'collision': 10}
{'dist_obj': -479.5842699545071, 'exit_reached': 0.0, 'robot_pos': [298.00360107421875, 476.3596496582031, -0.554887592792511], 'collision': 10}
{'dist_obj': -219.04386942725498, 'exit_reached': 0.0, 'robot_pos': [17.08397674560547, 274.798583984375, -1.9249250888824463], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -421.84907959151786, 'exit_reached': 0.0, 'robot_pos': [51.947479248046875, 481.772216796875, 3.1004323959350586], 'collision': 0}
{'dist_obj': -327.0008269340563, 'exit_reached': 0.0, 'robot_pos': [202.9886932373047, 354.08123779296875, -0.2482321858406067], 'collision': 0}
{'dist_obj': -528.3776936873606, 'exit_reached': 0.0, 'robot_pos': [158.0200653076172, 579.2061767578125, 1.3471827507019043], 'collision': 10}
{'dist_obj': -133.46888791825242, 'exit_reached': 0.0, 'robot_pos': [19.2132568359375, 187.08416748046875, -2.791800022125244], 'collision': 10}
{'dist_obj': -99.31377608856978, 'exit_reached': 0.0, 'robot_pos': [25.356670379638672, 153.07559204101562, -2.568974256515503], 'collision': 10}
{'dist_obj': -125.50876359793655, 'exit_reached': 0.0, 'robot_pos': [134.19949340820312, 161.22689819335938, -2.8291027545928955], 'collision': 8}
{'dist_obj': -303.99371255527683, 'exit_reached': 0.0, 'robot_pos': [190.89212036132812, 334.3709716796875, -2.1700055599212646], 'collision': 10}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'collision': 0}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'collision': 0}
{'dist_obj': -438.1315544851493, 'exit_reached': 0.0, 'robot_pos': [324.9988098144531, 408.9052734375, -0.8146018385887146], 'collision': 10}
{'dist_obj': -535.1929635865374, 'exit_reached': 0.0, 'robot_pos': [195.53848266601562, 577.7459106445312, 2.0328540802001953], 'collision': 10}
{'dist_obj': -258.99543507251724, 'exit_reached': 0.0, 'robot_pos': [16.677566528320312, 315.346435546875, -2.014601945877075], 'collision': 10}
{'dist_obj': -311.28973801496875, 'robot_pos': [200.98976135253906, 337.530517578125, -2.236654758453369], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -436.54316326924845, 'exit_reached': 0.0, 'robot_pos': [324.08233642578125, 407.60675048828125, -0.8146018385887146], 'collision': 10}
{'dist_obj': -136.76609321351373, 'exit_reached': 0.0, 'robot_pos': [149.7438201904297, 163.2037353515625, -1.5946952104568481], 'collision': 10}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'collision': 0}
{'dist_obj': -438.1315544851493, 'exit_reached': 0.0, 'robot_pos': [324.9988098144531, 408.9052734375, -0.8146018385887146], 'collision': 10}
{'dist_obj': -475.29788167246545, 'exit_reached': 0.0, 'robot_pos': [302.2663269042969, 468.91943359375, -0.6495301127433777], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -251.89131130947754, 'exit_reached': 0.0, 'robot_pos': [16.971107482910156, 308.1889343261719, -1.9945310354232788], 'collision': 10}
{'dist_obj': -304.7134587897699, 'robot_pos': [192.31045532226562, 334.4890441894531, -2.014601945877075], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -459.0188426194107, 'exit_reached': 0.0, 'robot_pos': [343.9593200683594, 420.64581298828125, -0.6833876371383667], 'collision': 10}
{'dist_obj': -258.99543507251724, 'exit_reached': 0.0, 'robot_pos': [16.677566528320312, 315.346435546875, -2.014601945877075], 'collision': 10}
{'dist_obj': -125.50876359793655, 'exit_reached': 0.0, 'robot_pos': [134.19949340820312, 161.22689819335938, -2.8291027545928955], 'collision': 8}
{'dist_obj': -324.2912958388038, 'exit_reached': 0.0, 'robot_pos': [156.4901885986328, 369.603759765625, -1.3113313913345337], 'collision': 10}
{'dist_obj': -314.29973850411875, 'exit_reached': 0.0, 'robot_pos': [192.8400115966797, 344.8470764160156, -2.414602041244507], 'collision': 10}
{'dist_obj': -99.47373381663179, 'exit_reached': 0.0, 'robot_pos': [24.579328536987305, 152.95375061035156, -2.6376988887786865], 'collision': 10}
{'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'collision': 10}
{'dist_obj': -137.26156627444303, 'robot_pos': [150.71974182128906, 163.00808715820312, -1.587214708328247], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -254.84114393526073, 'exit_reached': 0.0, 'robot_pos': [157.4247283935547, 295.4833984375, -1.5178240537643433], 'collision': 10}
{'dist_obj': -527.7304980628645, 'exit_reached': 0.0, 'robot_pos': [155.9364013671875, 578.9370727539062, 1.3585952520370483], 'collision': 10}
{'dist_obj': -306.7056339662324, 'exit_reached': 0.0, 'robot_pos': [191.1295623779297, 337.260498046875, -2.414602041244507], 'collision': 10}
{'dist_obj': -327.0008269340563, 'exit_reached': 0.0, 'robot_pos': [202.9886932373047, 354.08123779296875, -0.2482321858406067], 'collision': 0}
{'dist_obj': -417.54006525519026, 'exit_reached': 0.0, 'robot_pos': [305.6578674316406, 397.62689208984375, -0.8146018385887146], 'collision': 10}
{'dist_obj': -144.34138848183503, 'exit_reached': 0.0, 'robot_pos': [157.4754180908203, 166.4564666748047, -1.5535792112350464], 'collision': 10}
{'dist_obj': -327.7720175679788, 'exit_reached': 0.0, 'robot_pos': [156.71910095214844, 373.1771240234375, -1.358814001083374], 'collision': 10}
{'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -258.99543507251724, 'exit_reached': 0.0, 'robot_pos': [16.677566528320312, 315.346435546875, -2.014601945877075], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -258.99543507251724, 'exit_reached': 0.0, 'robot_pos': [16.677566528320312, 315.346435546875, -2.014601945877075], 'collision': 10}
{'dist_obj': -467.9657888701893, 'exit_reached': 0.0, 'robot_pos': [353.84405517578125, 424.208251953125, -0.7350484132766724], 'collision': 10}
{'dist_obj': -314.29973850411875, 'robot_pos': [192.8400115966797, 344.8470764160156, -2.414602041244507], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -485.894223888823, 'exit_reached': 0.0, 'robot_pos': [195.87789916992188, 526.5087280273438, -0.46258988976478577], 'collision': 0}
{'dist_obj': -98.83543989883351, 'exit_reached': 0.0, 'robot_pos': [31.140018463134766, 154.52801513671875, -2.5244598388671875], 'collision': 10}
{'dist_obj': -141.3325519754624, 'exit_reached': 0.0, 'robot_pos': [18.454055786132812, 195.0882110595703, -2.843050003051758], 'collision': 10}
{'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'collision': 10}
{'dist_obj': -248.7564993035437, 'exit_reached': 0.0, 'robot_pos': [52.68303298950195, 308.64886474609375, -1.097786784172058], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -258.99543507251724, 'exit_reached': 0.0, 'robot_pos': [16.677566528320312, 315.346435546875, -2.014601945877075], 'collision': 10}
{'dist_obj': -453.95087947982034, 'exit_reached': 0.0, 'robot_pos': [339.3284912109375, 417.8365478515625, -0.6730520725250244], 'collision': 9}
{'dist_obj': -444.89021100504993, 'exit_reached': 0.0, 'robot_pos': [333.5989990234375, 410.8146057128906, -0.7578874230384827], 'collision': 10}
{'dist_obj': -308.7062057592932, 'robot_pos': [17.76496124267578, 365.80340576171875, -2.8353846073150635], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -251.35425166686528, 'exit_reached': 0.0, 'robot_pos': [17.935501098632812, 307.8094787597656, -1.9869626760482788], 'collision': 10}
{'dist_obj': -502.6969237089591, 'exit_reached': 0.0, 'robot_pos': [158.08338928222656, 553.0353393554688, 2.9199187755584717], 'collision': 0}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'collision': 0}
{'dist_obj': -217.5891389323058, 'exit_reached': 0.0, 'robot_pos': [17.547748565673828, 273.4076843261719, -1.910231351852417], 'collision': 10}
{'dist_obj': -136.86336120134413, 'robot_pos': [19.87594985961914, 190.8496856689453, -2.8085711002349854], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -449.29578070597677, 'exit_reached': 0.0, 'robot_pos': [336.7076416015625, 413.976806640625, -0.6898419260978699], 'collision': 10}
{'dist_obj': -140.8842763484259, 'exit_reached': 0.0, 'robot_pos': [154.43731689453125, 164.5465087890625, -1.5666172504425049], 'collision': 10}
{'dist_obj': -304.7438537089196, 'exit_reached': 0.0, 'robot_pos': [192.53074645996094, 334.41650390625, -2.1328487396240234], 'collision': 10}
{'dist_obj': -438.1315544851493, 'exit_reached': 0.0, 'robot_pos': [324.9988098144531, 408.9052734375, -0.8146018385887146], 'collision': 10}
{'dist_obj': -470.80151676439107, 'exit_reached': 0.0, 'robot_pos': [355.30731201171875, 426.6710510253906, -0.5914117693901062], 'collision': 10}
{'dist_obj': -333.7278177061737, 'robot_pos': [157.29481506347656, 379.23028564453125, -1.3664608001708984], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -460.3509023160817, 'exit_reached': 0.0, 'robot_pos': [347.30523681640625, 419.69244384765625, -2.589526891708374], 'collision': 14}
{'dist_obj': -451.2292891952397, 'exit_reached': 0.0, 'robot_pos': [339.9997863769531, 413.847412109375, -0.7162410020828247], 'collision': 10}
{'dist_obj': -140.89167055916042, 'exit_reached': 0.0, 'robot_pos': [154.4456787109375, 164.54891967773438, -1.566588044166565], 'collision': 10}
{'dist_obj': -438.1315544851493, 'robot_pos': [324.9988098144531, 408.9052734375, -0.8146018385887146], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -319.80705193470055, 'exit_reached': 0.0, 'robot_pos': [210.12252807617188, 342.38232421875, -2.33921217918396], 'collision': 10}
{'dist_obj': -467.59076759624025, 'exit_reached': 0.0, 'robot_pos': [353.7973327636719, 423.7640075683594, -0.9984703063964844], 'collision': 10}
{'dist_obj': -349.7820141999747, 'exit_reached': 0.0, 'robot_pos': [218.6544952392578, 371.7309875488281, -0.2659376263618469], 'collision': 0}
{'dist_obj': -480.2707489443927, 'robot_pos': [295.4497985839844, 478.596923828125, -0.6887350678443909], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'collision': 0}
{'dist_obj': -131.68664660349344, 'exit_reached': 0.0, 'robot_pos': [19.306060791015625, 185.24127197265625, -2.7415683269500732], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
## Generation 33 
{'dist_obj': -477.6371191334231, 'exit_reached': 0.0, 'robot_pos': [298.4479675292969, 473.859619140625, -0.6448540091514587], 'collision': 10}
{'dist_obj': -433.63424762448597, 'robot_pos': [265.9947509765625, 441.5820007324219, -0.899567723274231], 'exit_reached': 0.0, 'collision': 0}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'collision': 0}
{'dist_obj': -157.90739764167478, 'exit_reached': 0.0, 'robot_pos': [25.897926330566406, 214.18104553222656, 2.938706398010254], 'collision': 114}
{'dist_obj': -217.4253598246901, 'exit_reached': 0.0, 'robot_pos': [17.215225219726562, 273.1742248535156, -1.8460891246795654], 'collision': 10}
{'dist_obj': -258.99543507251724, 'exit_reached': 0.0, 'robot_pos': [16.677566528320312, 315.346435546875, -2.014601945877075], 'collision': 10}
{'dist_obj': -423.0682276279503, 'exit_reached': 0.0, 'robot_pos': [17.0662784576416, 480.88409423828125, -2.490732431411743], 'collision': 577}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'collision': 0}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -386.09222761999456, 'exit_reached': 0.0, 'robot_pos': [251.77024841308594, 395.09906005859375, 1.3077740669250488], 'collision': 0}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -498.24410313283425, 'exit_reached': 0.0, 'robot_pos': [380.6729431152344, 441.3345642089844, -0.6372813582420349], 'collision': 10}
{'dist_obj': -477.1524202623427, 'exit_reached': 0.0, 'robot_pos': [295.9799499511719, 474.7142333984375, -0.5496814846992493], 'collision': 10}
{'dist_obj': -420.28491113271764, 'exit_reached': 0.0, 'robot_pos': [104.02399444580078, 477.97283935546875, 0.4135396182537079], 'collision': 0}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -133.63867368442777, 'exit_reached': 0.0, 'robot_pos': [145.57980346679688, 162.64205932617188, -2.012907028198242], 'collision': 9}
{'dist_obj': -438.1315544851493, 'exit_reached': 0.0, 'robot_pos': [324.9988098144531, 408.9052734375, -0.8146018385887146], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -343.3566879221243, 'exit_reached': 0.0, 'robot_pos': [234.75257873535156, 355.55938720703125, -1.908223271369934], 'collision': 10}
{'dist_obj': -307.5520611326573, 'exit_reached': 0.0, 'robot_pos': [154.0855712890625, 352.8074035644531, 0.30448779463768005], 'collision': 215}
{'dist_obj': -481.0581257427893, 'exit_reached': 0.0, 'robot_pos': [292.25225830078125, 481.2787780761719, -0.5805367827415466], 'collision': 10}
{'dist_obj': -480.8614933306158, 'exit_reached': 0.0, 'robot_pos': [171.93507385253906, 527.6519165039062, -0.8146018385887146], 'collision': 0}
{'dist_obj': -405.60409357847914, 'exit_reached': 0.0, 'robot_pos': [19.36138916015625, 463.5631103515625, 2.834150552749634], 'collision': 10}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'collision': 0}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'collision': 0}
{'dist_obj': -414.9545421644069, 'exit_reached': 0.0, 'robot_pos': [300.95391845703125, 397.8290710449219, -1.1154924631118774], 'collision': 10}
{'dist_obj': -485.89629423639656, 'exit_reached': 0.0, 'robot_pos': [195.87838745117188, 526.5107421875, -0.4625518023967743], 'collision': 0}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -270.20338609452915, 'exit_reached': 0.0, 'robot_pos': [156.6208953857422, 312.3376159667969, 0.2930578887462616], 'collision': 10}
{'dist_obj': -101.01164551381424, 'exit_reached': 0.0, 'robot_pos': [30.13780975341797, 156.49664306640625, -2.6189420223236084], 'collision': 10}
{'dist_obj': -258.99543507251724, 'exit_reached': 0.0, 'robot_pos': [16.677566528320312, 315.346435546875, -2.014601945877075], 'collision': 10}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'collision': 0}
{'dist_obj': -258.99543507251724, 'exit_reached': 0.0, 'robot_pos': [16.677566528320312, 315.346435546875, -2.014601945877075], 'collision': 10}
{'dist_obj': -258.99543507251724, 'exit_reached': 0.0, 'robot_pos': [16.677566528320312, 315.346435546875, -2.014601945877075], 'collision': 10}
{'dist_obj': -323.4992496216461, 'exit_reached': 0.0, 'robot_pos': [20.226116180419922, 381.04486083984375, -2.8146021366119385], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -433.63424762448597, 'exit_reached': 0.0, 'robot_pos': [265.9947509765625, 441.5820007324219, -0.899567723274231], 'collision': 0}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -258.99543507251724, 'exit_reached': 0.0, 'robot_pos': [16.677566528320312, 315.346435546875, -2.014601945877075], 'collision': 10}
{'dist_obj': -349.7820141999747, 'exit_reached': 0.0, 'robot_pos': [218.6544952392578, 371.7309875488281, -0.2659376263618469], 'collision': 0}
{'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -106.54767384490474, 'exit_reached': 0.0, 'robot_pos': [19.092529296875, 158.3818359375, -2.3118245601654053], 'collision': 10}
{'dist_obj': -327.19910518890526, 'robot_pos': [157.18136596679688, 372.4340515136719, -1.4203238487243652], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -276.98234405675527, 'exit_reached': 0.0, 'robot_pos': [157.27566528320312, 319.3388977050781, -1.51201331615448], 'collision': 10}
{'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -534.3702642234697, 'exit_reached': 0.0, 'robot_pos': [216.2068328857422, 571.0293579101562, -1.061972737312317], 'collision': 19}
{'dist_obj': -258.99543507251724, 'exit_reached': 0.0, 'robot_pos': [16.677566528320312, 315.346435546875, -2.014601945877075], 'collision': 10}
{'dist_obj': -250.2364752238478, 'robot_pos': [97.05109405517578, 307.4783020019531, 1.0856045484542847], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -389.5138354481811, 'exit_reached': 0.0, 'robot_pos': [253.27476501464844, 398.1802673339844, 1.3138020038604736], 'collision': 0}
{'dist_obj': -254.44937455529805, 'exit_reached': 0.0, 'robot_pos': [18.044750213623047, 310.96661376953125, -2.014601945877075], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -474.43650401583164, 'exit_reached': 0.0, 'robot_pos': [305.2485046386719, 466.1319580078125, -0.6340241432189941], 'collision': 10}
{'dist_obj': -438.1315544851493, 'exit_reached': 0.0, 'robot_pos': [324.9988098144531, 408.9052734375, -0.8146018385887146], 'collision': 10}
{'dist_obj': -471.46682060570015, 'exit_reached': 0.0, 'robot_pos': [225.84341430664062, 501.33538818359375, -0.6573898792266846], 'collision': 0}
{'dist_obj': -308.04727353844356, 'exit_reached': 0.0, 'robot_pos': [191.18287658691406, 338.71881103515625, -2.414602041244507], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -440.8823083009089, 'robot_pos': [327.5422058105469, 410.4259948730469, -0.8146018385887146], 'exit_reached': 0.0, 'collision': 10}
