## Generation 0 
{'collision': 0, 'dist_obj': -475.8328905033011, 'exit_reached': 0.0, 'robot_pos': [139.19602966308594, 529.196044921875, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -221.48712948178138, 'exit_reached': 0.0, 'robot_pos': [30.699737548828125, 279.54052734375, -2.014601945877075]}
{'collision': 0, 'dist_obj': -312.8157258148657, 'exit_reached': 0.0, 'robot_pos': [22.21460723876953, 370.5252685546875, 2.6685829162597656]}
{'collision': 10, 'dist_obj': -358.3908375973246, 'exit_reached': 0.0, 'robot_pos': [16.80457878112793, 415.7782287597656, 1.868582844734192]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 0, 'dist_obj': -316.88894035648843, 'exit_reached': 0.0, 'robot_pos': [53.43321228027344, 376.8208923339844, -1.9473415613174438]}
{'collision': 10, 'dist_obj': -484.79866952836505, 'exit_reached': 0.0, 'robot_pos': [285.4651184082031, 489.1797180175781, -0.4146018326282501]}
{'collision': 10, 'dist_obj': -384.496458878497, 'exit_reached': 0.0, 'robot_pos': [273.6679992675781, 379.66156005859375, -1.0469800233840942]}
{'collision': 10, 'dist_obj': -242.72447364468283, 'exit_reached': 0.0, 'robot_pos': [17.519248962402344, 298.9781494140625, -2.014601945877075]}
{'collision': 10, 'dist_obj': -268.7815313325739, 'exit_reached': 0.0, 'robot_pos': [17.40758514404297, 325.3853759765625, -1.8482321500778198]}
{'collision': 0, 'dist_obj': -398.07651270123927, 'exit_reached': 0.0, 'robot_pos': [68.96613311767578, 457.97552490234375, -2.414602041244507]}
{'collision': 0, 'dist_obj': -299.7966160837418, 'exit_reached': 0.0, 'robot_pos': [49.801753997802734, 359.62310791015625, -2.014601945877075]}
{'collision': 10, 'dist_obj': -424.46522358549976, 'exit_reached': 0.0, 'robot_pos': [313.2602233886719, 400.6317443847656, -0.8146018385887146]}
{'collision': 0, 'dist_obj': -272.643024359856, 'exit_reached': 0.0, 'robot_pos': [31.751449584960938, 331.1756591796875, -1.4469140768051147]}
{'collision': 20, 'dist_obj': -321.70179705958265, 'exit_reached': 0.0, 'robot_pos': [45.53508758544922, 381.3764343261719, 2.6151795387268066]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 0, 'dist_obj': -469.33632403122084, 'exit_reached': 0.0, 'robot_pos': [133.53916931152344, 523.5391845703125, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -246.28292982071775, 'exit_reached': 0.0, 'robot_pos': [27.08382797241211, 304.0733642578125, -2.281111240386963]}
{'collision': 0, 'dist_obj': -275.0354623712415, 'exit_reached': 0.0, 'robot_pos': [26.807506561279297, 333.02520751953125, -2.014601945877075]}
{'collision': 10, 'dist_obj': -436.9065419087209, 'exit_reached': 0.0, 'robot_pos': [325.78826904296875, 406.7620544433594, -0.4146018326282501]}
{'collision': 0, 'dist_obj': -399.37080931826097, 'exit_reached': 0.0, 'robot_pos': [150.8542938232422, 448.8991394042969, -1.516143798828125]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, 1.1853982210159302]}
{'collision': 10, 'dist_obj': -381.1008570093446, 'exit_reached': 0.0, 'robot_pos': [18.678009033203125, 438.85400390625, -3.0861976146698]}
{'collision': 9, 'dist_obj': -205.0167872791255, 'exit_reached': 0.0, 'robot_pos': [18.015989303588867, 260.67193603515625, -1.8493481874465942]}
{'collision': 100, 'dist_obj': -266.36595403685595, 'exit_reached': 0.0, 'robot_pos': [40.493255615234375, 325.6507263183594, 0.1517678201198578]}
{'collision': 10, 'dist_obj': -310.20104410682825, 'exit_reached': 0.0, 'robot_pos': [19.044734954833984, 367.48553466796875, -2.414602041244507]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -429.88734360274174, 'exit_reached': 0.0, 'robot_pos': [72.47286987304688, 489.70635986328125, -0.476371169090271]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -217.2963380413263, 'exit_reached': 0.0, 'robot_pos': [16.97811508178711, 272.994873046875, -2.0992417335510254]}
{'collision': 10, 'dist_obj': -216.64752201239105, 'exit_reached': 0.0, 'robot_pos': [16.806028366088867, 272.2979736328125, -1.9301323890686035]}
{'collision': 10, 'dist_obj': -221.48712948178138, 'exit_reached': 0.0, 'robot_pos': [30.699737548828125, 279.54052734375, -2.014601945877075]}
{'collision': 9, 'dist_obj': -521.7124220450712, 'exit_reached': 0.0, 'robot_pos': [104.26581573486328, 579.8311157226562, 1.9853981733322144]}
{'collision': 10, 'dist_obj': -207.17897434378054, 'exit_reached': 0.0, 'robot_pos': [18.60620880126953, 263.0016784667969, -1.6069015264511108]}
{'collision': 10, 'dist_obj': -455.75219234271964, 'exit_reached': 0.0, 'robot_pos': [17.10352897644043, 513.7289428710938, 1.868582844734192]}
{'collision': 10, 'dist_obj': -262.97113047300166, 'exit_reached': 0.0, 'robot_pos': [67.44171905517578, 322.8658142089844, -1.2950369119644165]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -278.15091185599886, 'exit_reached': 0.0, 'robot_pos': [55.09532165527344, 338.107666015625, -0.8146018981933594]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -313.02361507349275, 'exit_reached': 0.0, 'robot_pos': [204.19505310058594, 337.8337097167969, -2.354140281677246]}
{'collision': 10, 'dist_obj': -234.92330677939808, 'exit_reached': 0.0, 'robot_pos': [17.168914794921875, 290.98583984375, -2.014601945877075]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -245.0551247415026, 'exit_reached': 0.0, 'robot_pos': [50.839534759521484, 304.88385009765625, 1.868582844734192]}
{'collision': 10, 'dist_obj': -515.7230846316944, 'exit_reached': 0.0, 'robot_pos': [17.357948303222656, 573.9571533203125, 2.3853981494903564]}
{'collision': 0, 'dist_obj': -304.42285406531687, 'exit_reached': 0.0, 'robot_pos': [191.7681427001953, 334.4274597167969, -0.36504730582237244]}
{'collision': 0, 'dist_obj': -398.4124331399986, 'exit_reached': 0.0, 'robot_pos': [143.19610595703125, 449.629150390625, 0.39457595348358154]}
{'collision': 0, 'dist_obj': -323.01533658676937, 'exit_reached': 0.0, 'robot_pos': [27.36716079711914, 381.36273193359375, 0.26858291029930115]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -266.17459747820254, 'exit_reached': 0.0, 'robot_pos': [54.569820404052734, 326.11920166015625, -0.8146018981933594]}
{'collision': 10, 'dist_obj': -250.2097053844477, 'exit_reached': 0.0, 'robot_pos': [53.8691520690918, 310.13458251953125, -1.6146018505096436]}
{'collision': 0, 'dist_obj': -323.01533658676937, 'exit_reached': 0.0, 'robot_pos': [27.36716079711914, 381.36273193359375, 0.26858291029930115]}
{'collision': 10, 'dist_obj': -287.758681373028, 'exit_reached': 0.0, 'robot_pos': [17.101015090942383, 344.54302978515625, -1.748017430305481]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.414602041244507]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -433.04778681486425, 'exit_reached': 0.0, 'robot_pos': [125.71379089355469, 488.0328063964844, -0.8979393839836121]}
{'collision': 0, 'dist_obj': -282.3739290956373, 'exit_reached': 0.0, 'robot_pos': [28.700191497802734, 340.63385009765625, -2.014601945877075]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -308.4912815539089, 'exit_reached': 0.0, 'robot_pos': [191.58740234375, 339.01904296875, -2.146192789077759]}
{'collision': 9, 'dist_obj': -316.14580111810693, 'exit_reached': 0.0, 'robot_pos': [16.547325134277344, 373.1453857421875, 2.6618592739105225]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 0, 'dist_obj': -415.6347741868976, 'exit_reached': 0.0, 'robot_pos': [248.8183135986328, 430.2700500488281, -0.8146018385887146]}
{'collision': 10, 'dist_obj': -484.79866952836505, 'exit_reached': 0.0, 'robot_pos': [285.4651184082031, 489.1797180175781, -0.4146018326282501]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 0, 'dist_obj': -323.44039621121846, 'exit_reached': 0.0, 'robot_pos': [51.37506103515625, 383.32537841796875, -2.143787384033203]}
{'collision': 10, 'dist_obj': -389.4492302090692, 'exit_reached': 0.0, 'robot_pos': [18.291793823242188, 447.20941162109375, -0.9392213225364685]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -415.61965586353, 'exit_reached': 0.0, 'robot_pos': [247.89991760253906, 430.7200012207031, -0.8555211424827576]}
{'collision': 8, 'dist_obj': -293.13566479620243, 'exit_reached': 0.0, 'robot_pos': [86.33597564697266, 351.9502258300781, -3.085999011993408]}
{'collision': 10, 'dist_obj': -225.6724722026586, 'exit_reached': 0.0, 'robot_pos': [37.353492736816406, 284.5332946777344, 1.0685828924179077]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -398.7720818690674, 'exit_reached': 0.0, 'robot_pos': [128.73126220703125, 452.80426025390625, -0.5365103483200073]}
{'collision': 0, 'dist_obj': -271.7836414550068, 'exit_reached': 0.0, 'robot_pos': [28.15199851989746, 329.91119384765625, -2.055945873260498]}
{'collision': 0, 'dist_obj': -275.0354623712415, 'exit_reached': 0.0, 'robot_pos': [26.807506561279297, 333.02520751953125, -2.014601945877075]}
{'collision': 10, 'dist_obj': -221.39170682071776, 'exit_reached': 0.0, 'robot_pos': [30.195053100585938, 279.37628173828125, -1.8647366762161255]}
{'collision': 10, 'dist_obj': -236.93906073229726, 'exit_reached': 0.0, 'robot_pos': [44.08323669433594, 296.4038391113281, 1.9427605867385864]}
{'collision': 10, 'dist_obj': -239.03188796873886, 'exit_reached': 0.0, 'robot_pos': [45.30476379394531, 298.5797424316406, -1.6622000932693481]}
{'collision': 8, 'dist_obj': -230.67091478519527, 'exit_reached': 0.0, 'robot_pos': [41.316158294677734, 289.9129943847656, -0.578323483467102]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -254.44937455529805, 'exit_reached': 0.0, 'robot_pos': [18.044750213623047, 310.96661376953125, -2.014601945877075]}
{'collision': 0, 'dist_obj': -310.627960297141, 'exit_reached': 0.0, 'robot_pos': [89.75572204589844, 369.1994934082031, -0.5177464485168457]}
{'collision': 10, 'dist_obj': -322.4419111062268, 'exit_reached': 0.0, 'robot_pos': [16.694652557373047, 379.5206298828125, -2.130432367324829]}
{'collision': 10, 'dist_obj': -529.4277639478272, 'exit_reached': 0.0, 'robot_pos': [162.8973846435547, 579.3321533203125, 1.1853982210159302]}
{'collision': 10, 'dist_obj': -268.1916726304631, 'exit_reached': 0.0, 'robot_pos': [68.21797180175781, 328.06573486328125, -0.3668796122074127]}
{'collision': 0, 'dist_obj': -333.21618908597253, 'exit_reached': 0.0, 'robot_pos': [49.00001907348633, 393.0345764160156, -1.838805913925171]}
{'collision': 10, 'dist_obj': -520.8044850542293, 'exit_reached': 0.0, 'robot_pos': [38.47694396972656, 580.3595581054688, 2.785398244857788]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -264.51381991754334, 'exit_reached': 0.0, 'robot_pos': [58.230926513671875, 324.5079040527344, -0.4146018922328949]}
{'collision': 10, 'dist_obj': -250.2097053844477, 'exit_reached': 0.0, 'robot_pos': [53.8691520690918, 310.13458251953125, -1.6146018505096436]}
{'collision': 0, 'dist_obj': -323.83570139391946, 'exit_reached': 0.0, 'robot_pos': [71.06684875488281, 383.64654541015625, -1.6055104732513428]}
{'collision': 0, 'dist_obj': -298.2888486227094, 'exit_reached': 0.0, 'robot_pos': [69.08544921875, 358.15045166015625, -1.7457542419433594]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -393.61623494737177, 'exit_reached': 0.0, 'robot_pos': [61.7175178527832, 453.61248779296875, 0.26858291029930115]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -289.29986296619217, 'exit_reached': 0.0, 'robot_pos': [66.48348236083984, 349.2272033691406, 0.3756760060787201]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -299.52641171262877, 'exit_reached': 0.0, 'robot_pos': [37.818016052246094, 358.70391845703125, -1.8155288696289062]}
{'collision': 10, 'dist_obj': -221.48712948178138, 'exit_reached': 0.0, 'robot_pos': [30.699737548828125, 279.54052734375, -2.014601945877075]}
{'collision': 0, 'dist_obj': -264.51381991754334, 'exit_reached': 0.0, 'robot_pos': [58.230926513671875, 324.5079040527344, -0.4146018922328949]}
{'collision': 10, 'dist_obj': -245.0551247415026, 'exit_reached': 0.0, 'robot_pos': [50.839534759521484, 304.88385009765625, 1.868582844734192]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 0, 'dist_obj': -378.71803889997403, 'exit_reached': 0.0, 'robot_pos': [121.04578399658203, 433.7656555175781, -0.7665268182754517]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -400.03772114909407, 'exit_reached': 0.0, 'robot_pos': [88.3032455444336, 459.03521728515625, 0.1517678201198578]}
{'collision': 0, 'dist_obj': -306.0885352931663, 'exit_reached': 0.0, 'robot_pos': [18.779571533203125, 363.30029296875, 2.6685829162597656]}
{'collision': 0, 'dist_obj': -312.8157258148657, 'exit_reached': 0.0, 'robot_pos': [22.21460723876953, 370.5252685546875, 2.6685829162597656]}
{'collision': 0, 'dist_obj': -293.979757170067, 'exit_reached': 0.0, 'robot_pos': [42.753265380859375, 353.4734191894531, -2.1374671459198]}
{'collision': 0, 'dist_obj': -420.3182138414329, 'exit_reached': 0.0, 'robot_pos': [250.98973083496094, 434.41998291015625, -0.014601826667785645]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'dist_obj': -302.748159045138, 'exit_reached': 0.0, 'robot_pos': [17.062053680419922, 359.68780517578125, -2.014601945877075]}
{'collision': 10, 'dist_obj': -208.68318721847464, 'exit_reached': 0.0, 'robot_pos': [16.5484676361084, 264.109375, -1.8342362642288208]}
{'collision': 0, 'dist_obj': -275.0354623712415, 'exit_reached': 0.0, 'robot_pos': [26.807506561279297, 333.02520751953125, -2.014601945877075]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 0, 'dist_obj': -264.51381991754334, 'exit_reached': 0.0, 'robot_pos': [58.230926513671875, 324.5079040527344, -0.4146018922328949]}
{'collision': 0, 'dist_obj': -251.4435446434373, 'exit_reached': 0.0, 'robot_pos': [31.28760528564453, 309.798828125, -2.414602041244507]}
{'collision': 10, 'dist_obj': -305.31620507722886, 'exit_reached': 0.0, 'robot_pos': [191.0660400390625, 335.7529296875, -2.0695719718933105]}
{'collision': 10, 'dist_obj': -525.637562706105, 'exit_reached': 0.0, 'robot_pos': [144.2103729248047, 578.8482055664062, 1.5853981971740723]}
{'collision': 10, 'dist_obj': -242.72447364468283, 'exit_reached': 0.0, 'robot_pos': [17.519248962402344, 298.9781494140625, -2.014601945877075]}
{'collision': 0, 'dist_obj': -323.01533658676937, 'exit_reached': 0.0, 'robot_pos': [27.36716079711914, 381.36273193359375, 0.26858291029930115]}
{'collision': 0, 'dist_obj': -245.73388708409098, 'exit_reached': 0.0, 'robot_pos': [17.600183486938477, 302.04833984375, -1.8950939178466797]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -276.6671122114719, 'exit_reached': 0.0, 'robot_pos': [72.56407928466797, 336.3816833496094, 1.9853981733322144]}
{'collision': 10, 'dist_obj': -302.0367632752915, 'exit_reached': 0.0, 'robot_pos': [191.56182861328125, 331.8780822753906, -2.248232126235962]}
{'collision': 10, 'dist_obj': -300.35276633745997, 'exit_reached': 0.0, 'robot_pos': [154.66091918945312, 345.0457763671875, -0.7600849866867065]}
{'collision': 10, 'dist_obj': -344.81431655626204, 'exit_reached': 0.0, 'robot_pos': [17.464061737060547, 402.1806640625, -2.2977867126464844]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -306.294580504924, 'exit_reached': 0.0, 'robot_pos': [41.73102569580078, 365.749267578125, -1.7906866073608398]}
{'collision': 0, 'dist_obj': -323.01533658676937, 'exit_reached': 0.0, 'robot_pos': [27.36716079711914, 381.36273193359375, 0.26858291029930115]}
{'collision': 0, 'dist_obj': -392.2639745794865, 'exit_reached': 0.0, 'robot_pos': [71.41744232177734, 452.0977783203125, -2.721011161804199]}
{'collision': 0, 'dist_obj': -305.175089797726, 'exit_reached': 0.0, 'robot_pos': [66.91613006591797, 365.0967102050781, -1.6249780654907227]}
{'collision': 9, 'dist_obj': -431.2380963150803, 'exit_reached': 0.0, 'robot_pos': [319.7891845703125, 404.2032470703125, -1.2583664655685425]}
{'collision': 0, 'dist_obj': -288.677738604915, 'exit_reached': 0.0, 'robot_pos': [33.67757797241211, 347.47515869140625, -2.014601945877075]}
{'collision': 0, 'dist_obj': -318.0848413024926, 'exit_reached': 0.0, 'robot_pos': [56.84699249267578, 378.0692138671875, -1.6146018505096436]}
{'collision': 0, 'dist_obj': -323.01533658676937, 'exit_reached': 0.0, 'robot_pos': [27.36716079711914, 381.36273193359375, 0.26858291029930115]}
{'collision': 0, 'dist_obj': -301.2026515372508, 'exit_reached': 0.0, 'robot_pos': [80.4692611694336, 360.5063171386719, 0.1703612506389618]}
{'collision': 0, 'dist_obj': -264.51381991754334, 'exit_reached': 0.0, 'robot_pos': [58.230926513671875, 324.5079040527344, -0.4146018922328949]}
{'collision': 0, 'dist_obj': -375.1287134348613, 'exit_reached': 0.0, 'robot_pos': [58.912200927734375, 435.12713623046875, -2.1314170360565186]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -309.8846536372196, 'exit_reached': 0.0, 'robot_pos': [72.68148803710938, 369.62506103515625, -1.3314170837402344]}
{'collision': 0, 'dist_obj': -283.52826083249334, 'exit_reached': 0.0, 'robot_pos': [60.493106842041016, 343.52783203125, 0.18074533343315125]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -421.38957268852226, 'exit_reached': 0.0, 'robot_pos': [241.5009002685547, 440.29803466796875, -0.8146018385887146]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 10, 'dist_obj': -418.8214940175402, 'exit_reached': 0.0, 'robot_pos': [305.6283874511719, 399.231689453125, -0.7682212591171265]}
{'collision': 10, 'dist_obj': -368.1730399184274, 'exit_reached': 0.0, 'robot_pos': [17.283123016357422, 425.6865539550781, 3.0643277168273926]}
{'collision': 0, 'dist_obj': -341.28125904643366, 'exit_reached': 0.0, 'robot_pos': [47.37519836425781, 401.04766845703125, -1.3314170837402344]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 0, 'dist_obj': -326.02421129038703, 'exit_reached': 0.0, 'robot_pos': [67.54389953613281, 385.9369201660156, -1.4698243141174316]}
{'collision': 0, 'dist_obj': -273.7529392277935, 'exit_reached': 0.0, 'robot_pos': [27.763246536254883, 331.8482360839844, -2.0399727821350098]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -330.4785098166279, 'exit_reached': 0.0, 'robot_pos': [69.8302230834961, 390.332275390625, 2.4905595779418945]}
{'collision': 0, 'dist_obj': -278.48355915428186, 'exit_reached': 0.0, 'robot_pos': [56.182865142822266, 338.4573974609375, 0.26858291029930115]}
{'collision': 0, 'dist_obj': -264.51381991754334, 'exit_reached': 0.0, 'robot_pos': [58.230926513671875, 324.5079040527344, -0.4146018922328949]}
{'collision': 10, 'dist_obj': -292.12711989565685, 'exit_reached': 0.0, 'robot_pos': [88.28228759765625, 350.75482177734375, -3.13154935836792]}
{'collision': 10, 'dist_obj': -481.1978154258162, 'exit_reached': 0.0, 'robot_pos': [294.4981689453125, 480.1927490234375, -0.4146018326282501]}
{'collision': 0, 'dist_obj': -392.6698823977609, 'exit_reached': 0.0, 'robot_pos': [62.988712310791016, 452.65850830078125, -2.414602041244507]}
{'collision': 302, 'dist_obj': -285.3377970055081, 'exit_reached': 0.0, 'robot_pos': [80.40364074707031, 344.60736083984375, -2.846900701522827]}
{'collision': 10, 'dist_obj': -529.1804107043989, 'exit_reached': 0.0, 'robot_pos': [162.4479217529297, 579.1688842773438, 1.3595508337020874]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 10, 'dist_obj': -234.92330677939808, 'exit_reached': 0.0, 'robot_pos': [17.168914794921875, 290.98583984375, -2.014601945877075]}
{'collision': 10, 'dist_obj': -258.99543507251724, 'exit_reached': 0.0, 'robot_pos': [16.677566528320312, 315.346435546875, -2.014601945877075]}
{'collision': 0, 'dist_obj': -247.71308828543266, 'exit_reached': 0.0, 'robot_pos': [21.079002380371094, 304.6363220214844, -1.9750051498413086]}
{'collision': 0, 'dist_obj': -278.48355915428186, 'exit_reached': 0.0, 'robot_pos': [56.182865142822266, 338.4573974609375, 0.26858291029930115]}
{'collision': 10, 'dist_obj': -279.7214630378841, 'exit_reached': 0.0, 'robot_pos': [156.63294982910156, 322.4998474121094, -1.1488628387451172]}
{'collision': 0, 'dist_obj': -306.0885352931663, 'exit_reached': 0.0, 'robot_pos': [18.779571533203125, 363.30029296875, 2.6685829162597656]}
{'collision': 10, 'dist_obj': -285.22006026962225, 'exit_reached': 0.0, 'robot_pos': [81.1966552734375, 344.43133544921875, 2.265549659729004]}
{'collision': 10, 'dist_obj': -379.02444630712444, 'exit_reached': 0.0, 'robot_pos': [190.66261291503906, 415.7904052734375, 1.6349526643753052]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -303.57399839648525, 'exit_reached': 0.0, 'robot_pos': [191.3536376953125, 333.6848449707031, -2.1007494926452637]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
## Generation 28 
{'collision': 10, 'dist_obj': -207.17897434378054, 'exit_reached': 0.0, 'robot_pos': [18.60620880126953, 263.0016784667969, -1.6069015264511108]}
{'collision': 0, 'dist_obj': -275.0354623712415, 'exit_reached': 0.0, 'robot_pos': [26.807506561279297, 333.02520751953125, -2.014601945877075]}
{'collision': 0, 'dist_obj': -420.57335879870885, 'exit_reached': 0.0, 'robot_pos': [241.24671936035156, 439.5149230957031, -0.8060786724090576]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'dist_obj': -316.2806700023882, 'exit_reached': 0.0, 'robot_pos': [18.32525634765625, 373.52301025390625, -2.251201868057251]}
{'collision': 0, 'dist_obj': -275.0354623712415, 'exit_reached': 0.0, 'robot_pos': [26.807506561279297, 333.02520751953125, -2.014601945877075]}
