140.819778 193.595673 
156.294693 264.218109 
473.105164 469.223785 
418.481659 73.856285 
388.623657 464.555237 
507.675964 455.245972 
461.162781 167.187851 
518.768982 128.340668 
481.792175 141.674789 
540.120239 148.838882 
192.467010 577.556030 
173.137192 563.137207 
243.936890 104.838829 
229.682236 158.382202 
213.510513 487.941162 
319.794464 427.757660 
248.000122 526.802979 
230.554794 425.067230 
576.501648 404.903168 
345.321930 479.112366 
313.888062 21.877304 
295.936432 156.155212 
269.015991 404.781219 
578.103455 72.190163 
573.693848 16.855293 
293.213745 460.540710 
21.156303 17.882263 
93.277222 221.067932 
49.618912 29.296432 
107.184151 252.580444 
78.497574 114.501724 
58.715050 537.990601 
141.551819 577.445435 
100.024193 568.021545 
95.462936 381.075104 
121.189728 535.438538 
110.911736 500.911743 
461.280426 447.464691 
405.683533 297.580566 
150.643585 525.046387 
490.303223 423.801636 
401.090607 413.457977 
518.652344 284.511841 
192.778702 205.638947 
190.632858 426.443573 
211.975571 440.125977 
564.992310 498.153381 
326.652924 168.619705 
268.004913 183.589096 
241.911514 372.255188 
16.823402 493.521271 
293.760986 297.575623 
27.949036 415.235962 
578.684082 327.084442 
62.901749 263.883850 
31.510298 20.406013 
22.608746 359.099060 
93.018845 273.773285 
26.786448 282.421814 
113.334503 16.949154 
63.808113 395.773743 
369.625793 158.302094 
130.715530 331.629883 
455.908203 410.885345 
392.903900 139.043106 
148.471420 357.106781 
450.758820 164.560486 
144.268784 574.848633 
525.606506 376.841278 
467.689880 576.155212 
415.297974 362.855164 
517.389038 145.405411 
528.207458 125.809280 
239.818420 215.424118 
193.819214 164.245041 
240.795288 213.572754 
199.778305 471.055267 
325.804413 449.082489 
265.989410 161.402313 
23.743927 159.780579 
223.099426 445.054779 
271.045715 408.417206 
16.879286 455.863983 
578.032410 108.982666 
571.677307 41.906052 
307.806000 452.448822 
38.287979 561.202576 
16.917534 578.416077 
577.280518 190.174713 
78.800285 254.722046 
51.086998 107.649216 
32.387810 156.047165 
100.717087 222.320801 
87.488350 120.704109 
58.890270 525.991882 
134.895340 16.891510 
109.235184 161.727203 
81.932671 407.899719 
364.720551 16.518732 
123.077904 472.408630 
114.416222 468.896332 
147.752472 407.497101 
483.531189 400.575592 
446.371368 16.581799 
389.047607 390.540039 
351.021423 160.878891 
414.668823 516.481812 
507.332062 288.725220 
188.791458 577.338928 
232.439468 353.578369 
191.197433 451.307678 
211.127182 430.249146 
347.672821 438.053497 
252.083038 451.669342 
17.990055 462.180969 
311.870026 264.820496 
266.124207 464.120483 
43.472191 435.242920 
366.422791 526.146851 
65.258247 217.699524 
23.903381 334.172241 
90.889030 295.453705 
38.028351 311.141113 
104.265816 579.831116 
94.880249 566.419434 
52.519707 379.828125 
120.962578 340.017548 
390.227539 98.582924 
156.053162 315.972595 
135.971893 413.157013 
450.364563 142.793243 
502.687134 533.400391 
459.978271 16.816181 
430.536957 387.732697 
366.836334 44.574036 
