## Generation 0 
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [77.07274627685547, 410.5399169921875, -0.32742005586624146], 'dist_obj': -350.95542746953436, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [71.60681915283203, 580.3870239257812, 2.785398244857788], 'dist_obj': -520.516448271501, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.4128360748291, 263.7877502441406, -2.1314170360565186], 'dist_obj': -207.98783462718984, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [72.62248992919922, 332.3821105957031, 1.9853981733322144], 'dist_obj': -272.67442385486504, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [72.17162322998047, 332.3265075683594, 3.0355539321899414], 'dist_obj': -272.5983769878909, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [105.25487518310547, 495.2548828125, 0.7853981852531433], 'dist_obj': -437.6012074251642, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [94.83131408691406, 448.0633850097656, 2.9022133350372314], 'dist_obj': -389.62342232758397, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [196.4839630126953, 337.4110412597656, -2.014601945877075], 'dist_obj': -309.1678475722826, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [71.60681915283203, 580.3870239257812, 2.785398244857788], 'dist_obj': -520.516448271501, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [43.71176528930664, 498.6097412109375, 1.5853981971740723], 'dist_obj': -438.9120773857974, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [196.4839630126953, 337.4110412597656, -2.014601945877075], 'dist_obj': -309.1678475722826, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [18.540069580078125, 427.71392822265625, -2.8146021366119385], 'dist_obj': -370.04386069675786, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [94.83131408691406, 448.0633850097656, 2.9022133350372314], 'dist_obj': -389.62342232758397, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [22.287315368652344, 265.4742431640625, -2.014601945877075], 'dist_obj': -208.90646516072155, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [296.92510986328125, 393.8187561035156, -0.8146018385887146], 'dist_obj': -409.35127898936184, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [333.62451171875, 413.69903564453125, -0.8146018385887146], 'dist_obj': -447.1838338191529, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [43.71176528930664, 498.6097412109375, 1.5853981971740723], 'dist_obj': -438.9120773857974, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [196.4839630126953, 337.4110412597656, -2.014601945877075], 'dist_obj': -309.1678475722826, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [94.83131408691406, 448.0633850097656, 2.9022133350372314], 'dist_obj': -389.62342232758397, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [94.83131408691406, 448.0633850097656, 2.9022133350372314], 'dist_obj': -389.62342232758397, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [80.81531524658203, 438.931396484375, 0.5022132396697998], 'dist_obj': -379.5026753402579, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [333.62451171875, 413.69903564453125, -0.8146018385887146], 'dist_obj': -447.1838338191529, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [17.168914794921875, 290.98583984375, -2.014601945877075], 'dist_obj': -234.92330677939808, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [94.83131408691406, 448.0633850097656, 2.9022133350372314], 'dist_obj': -389.62342232758397, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [196.4839630126953, 337.4110412597656, -2.014601945877075], 'dist_obj': -309.1678475722826, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [333.62451171875, 413.69903564453125, -0.8146018385887146], 'dist_obj': -447.1838338191529, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.15802764892578, 412.7808837890625, -2.414602041244507], 'dist_obj': -355.2535750942136, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.106163024902344, 545.18896484375, 1.9853981733322144], 'dist_obj': -486.9942763345846, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.106163024902344, 545.18896484375, 1.9853981733322144], 'dist_obj': -486.9942763345846, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [333.62451171875, 413.69903564453125, -0.8146018385887146], 'dist_obj': -447.1838338191529, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.106163024902344, 545.18896484375, 1.9853981733322144], 'dist_obj': -486.9942763345846, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.106163024902344, 545.18896484375, 1.9853981733322144], 'dist_obj': -486.9942763345846, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [72.56407928466797, 336.3816833496094, 1.9853981733322144], 'dist_obj': -276.6671122114719, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [71.60681915283203, 580.3870239257812, 2.785398244857788], 'dist_obj': -520.516448271501, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, 1.1853982210159302], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [333.62451171875, 413.69903564453125, -0.8146018385887146], 'dist_obj': -447.1838338191529, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [150.50975036621094, 540.509765625, 0.7853981852531433], 'dist_obj': -488.9597629379602, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [157.44198608398438, 449.62933349609375, -1.8977867364883423], 'dist_obj': -401.6291301345081, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [338.1941223144531, 416.2560119628906, -0.8146018385887146], 'dist_obj': -452.00698639513547, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [317.96942138671875, 406.5630798339844, -0.9606379270553589], 'dist_obj': -432.0349414973459, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [27.46855926513672, 374.3204345703125, -1.614601969718933], 'dist_obj': -315.999414912047, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [105.25487518310547, 495.2548828125, 0.7853981852531433], 'dist_obj': -437.6012074251642, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [77.80447387695312, 580.0375366210938, 2.785398244857788], 'dist_obj': -520.3422323672859, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [71.60681915283203, 580.3870239257812, 2.785398244857788], 'dist_obj': -520.516448271501, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [94.83131408691406, 448.0633850097656, 2.9022133350372314], 'dist_obj': -389.62342232758397, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [277.61444091796875, 381.7399597167969, -1.2146018743515015], 'dist_obj': -388.42328274011356, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.106163024902344, 545.18896484375, 1.9853981733322144], 'dist_obj': -486.9942763345846, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [80.19353485107422, 428.6608581542969, -0.31336015462875366], 'dist_obj': -369.2134981075911, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [94.83131408691406, 448.0633850097656, 2.9022133350372314], 'dist_obj': -389.62342232758397, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [168.6614990234375, 466.9435119628906, -0.8146018385887146], 'dist_obj': -421.2010722905532, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [71.60681915283203, 580.3870239257812, 2.785398244857788], 'dist_obj': -520.516448271501, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [333.62451171875, 413.69903564453125, -0.8146018385887146], 'dist_obj': -447.1838338191529, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [185.95462036132812, 578.1575317382812, 1.1853982210159302], 'dist_obj': -533.2464665494505, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'dist_obj': -258.021298178818, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [71.60681915283203, 580.3870239257812, 2.785398244857788], 'dist_obj': -520.516448271501, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [65.60530853271484, 577.876953125, -1.6146018505096436], 'dist_obj': -517.9072871294441, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [333.62451171875, 413.69903564453125, -0.8146018385887146], 'dist_obj': -447.1838338191529, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [71.60681915283203, 580.3870239257812, 2.785398244857788], 'dist_obj': -520.516448271501, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [147.5907745361328, 578.6016235351562, 1.2903443574905396], 'dist_obj': -525.9465635567359, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'dist_obj': -258.021298178818, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [208.1964569091797, 575.9210205078125, 2.871645450592041], 'dist_obj': -536.7836521749307, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
## Generation 4 
{'robot_pos': [333.62451171875, 413.69903564453125, -0.8146018385887146], 'dist_obj': -447.1838338191529, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [109.54100799560547, 577.9391479492188, 2.3853981494903564], 'dist_obj': -520.3030582762159, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [94.83131408691406, 448.0633850097656, 2.9022133350372314], 'dist_obj': -389.62342232758397, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [329.8900451660156, 410.6378479003906, -0.8146018385887146], 'dist_obj': -442.4788547037377, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [94.83131408691406, 448.0633850097656, 2.9022133350372314], 'dist_obj': -389.62342232758397, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [144.85289001464844, 534.8529052734375, 0.7853981852531433], 'dist_obj': -482.3746413219317, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [195.9921417236328, 334.7443542480469, -1.5894498825073242], 'dist_obj': -306.5588406843895, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [578.755859375, 443.1478576660156, -0.9314171075820923], 'dist_obj': -644.910786442553, 'exit_reached': 0.0, 'collision': 136}
{'robot_pos': [96.06135559082031, 429.39276123046875, 2.9022133350372314], 'dist_obj': -371.148802256612, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [325.9183654785156, 412.2536926269531, -0.8146018385887146], 'dist_obj': -441.35613858661736, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [333.62451171875, 413.69903564453125, -0.8146018385887146], 'dist_obj': -447.1838338191529, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.168914794921875, 290.98583984375, -2.014601945877075], 'dist_obj': -234.92330677939808, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [333.62451171875, 413.69903564453125, -0.8146018385887146], 'dist_obj': -447.1838338191529, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [296.92510986328125, 393.8187561035156, -0.8146018385887146], 'dist_obj': -409.35127898936184, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [101.19184112548828, 436.1639099121094, 2.127485752105713], 'dist_obj': -378.41254590152397, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [94.83131408691406, 448.0633850097656, 2.9022133350372314], 'dist_obj': -389.62342232758397, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [88.34709930419922, 437.12689208984375, -0.32885560393333435], 'dist_obj': -378.1907597711858, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [92.83627319335938, 432.3232116699219, -0.5135533809661865], 'dist_obj': -373.76837049894203, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [333.62451171875, 413.69903564453125, -0.8146018385887146], 'dist_obj': -447.1838338191529, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [22.287315368652344, 265.4742431640625, -2.014601945877075], 'dist_obj': -208.90646516072155, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [134.00799560546875, 580.4586181640625, -2.8146021366119385], 'dist_obj': -525.6941664454577, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [329.8900451660156, 410.6378479003906, -0.8146018385887146], 'dist_obj': -442.4788547037377, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [94.83131408691406, 448.0633850097656, 2.9022133350372314], 'dist_obj': -389.62342232758397, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [333.62451171875, 413.69903564453125, -0.8146018385887146], 'dist_obj': -447.1838338191529, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [94.90557861328125, 447.6496887207031, 2.8929052352905273], 'dist_obj': -389.21803733073057, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [332.63946533203125, 414.53326416015625, -0.8146018385887146], 'dist_obj': -447.24279027457897, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [97.18342590332031, 430.9164123535156, -1.3864781856536865], 'dist_obj': -372.7755251020525, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [338.1941223144531, 416.2560119628906, -0.8146018385887146], 'dist_obj': -452.00698639513547, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [333.62451171875, 413.69903564453125, -0.8146018385887146], 'dist_obj': -447.1838338191529, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.168914794921875, 290.98583984375, -2.014601945877075], 'dist_obj': -234.92330677939808, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [63.61249542236328, 451.717529296875, 1.302213191986084], 'dist_obj': -391.7341865112422, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [94.83131408691406, 448.0633850097656, 2.9022133350372314], 'dist_obj': -389.62342232758397, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [88.87640380859375, 441.2048645019531, -2.9809718132019043], 'dist_obj': -382.29699896398535, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [94.83131408691406, 448.0633850097656, 2.9022133350372314], 'dist_obj': -389.62342232758397, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [333.62451171875, 413.69903564453125, -0.8146018385887146], 'dist_obj': -447.1838338191529, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [333.62451171875, 413.69903564453125, -0.8146018385887146], 'dist_obj': -447.1838338191529, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [99.94860076904297, 417.20648193359375, 0.9774359464645386], 'dist_obj': -359.43338943228304, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [329.8900451660156, 410.6378479003906, -0.8146018385887146], 'dist_obj': -442.4788547037377, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [132.14862060546875, 492.3537292480469, 1.1777889728546143], 'dist_obj': -438.3322605626527, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [133.9886016845703, 580.4887084960938, -2.8142313957214355], 'dist_obj': -525.7212273165024, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [192.3327178955078, 340.113525390625, -2.414602041244507], 'dist_obj': -309.79918549340374, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [88.13896942138672, 430.2001647949219, 0.006665050983428955], 'dist_obj': -371.268048200064, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [342.1151428222656, 438.03472900390625, -0.39023229479789734], 'dist_obj': -471.69821935500687, 'exit_reached': 0.0, 'collision': 897}
{'robot_pos': [72.62248992919922, 332.3821105957031, 1.9853981733322144], 'dist_obj': -272.67442385486504, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [94.83131408691406, 448.0633850097656, 2.9022133350372314], 'dist_obj': -389.62342232758397, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [63.748924255371094, 448.60516357421875, 0.5022132396697998], 'dist_obj': -388.62324633199415, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [296.92510986328125, 393.8187561035156, -0.8146018385887146], 'dist_obj': -409.35127898936184, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [333.62451171875, 413.69903564453125, -0.8146018385887146], 'dist_obj': -447.1838338191529, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [17.168914794921875, 290.98583984375, -2.014601945877075], 'dist_obj': -234.92330677939808, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [72.56407928466797, 336.3816833496094, 1.9853981733322144], 'dist_obj': -276.6671122114719, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [90.51118469238281, 451.8165588378906, -3.036378860473633], 'dist_obj': -393.002733032353, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [92.45578002929688, 418.11871337890625, 0.8457517623901367], 'dist_obj': -359.5864159412495, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [292.8161926269531, 389.4511413574219, -0.8146018385887146], 'dist_obj': -403.41223840014885, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.4128360748291, 263.7877502441406, -2.1314170360565186], 'dist_obj': -207.98783462718984, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [18.239795684814453, 359.3768615722656, 0.7992491722106934], 'dist_obj': -302.2754040759941, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [329.8900451660156, 410.6378479003906, -0.8146018385887146], 'dist_obj': -442.4788547037377, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [94.31707763671875, 440.8974609375, -0.2692733705043793], 'dist_obj': -382.44024051629157, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [94.83131408691406, 448.0633850097656, 2.9022133350372314], 'dist_obj': -389.62342232758397, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [296.69110107421875, 475.2374267578125, -0.627870500087738], 'dist_obj': -477.95899186873316, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [296.92510986328125, 393.8187561035156, -0.8146018385887146], 'dist_obj': -409.35127898936184, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [78.74462127685547, 443.02581787109375, 2.785398244857788], 'dist_obj': -383.48420825717585, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [94.83131408691406, 448.0633850097656, 2.9022133350372314], 'dist_obj': -389.62342232758397, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [77.07274627685547, 410.5399169921875, -0.32742005586624146], 'dist_obj': -350.95542746953436, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [18.4128360748291, 263.7877502441406, -2.1314170360565186], 'dist_obj': -207.98783462718984, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [88.6541748046875, 434.5299987792969, -0.3296529948711395], 'dist_obj': -375.6245222550808, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [116.18488311767578, 449.72833251953125, 2.7485291957855225], 'dist_obj': -393.7574307354735, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [50.09770202636719, 302.45208740234375, 1.7402992248535156], 'dist_obj': -242.65421939647442, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [72.56407928466797, 336.3816833496094, 1.9853981733322144], 'dist_obj': -276.6671122114719, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [105.4006118774414, 423.6788635253906, 1.0469897985458374], 'dist_obj': -366.50174806399735, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [210.49606323242188, 576.6123046875, -0.014601826667785645], 'dist_obj': -538.0867387354825, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [333.62451171875, 413.69903564453125, -0.8146018385887146], 'dist_obj': -447.1838338191529, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [326.22894287109375, 412.2491760253906, -0.8146018385887146], 'dist_obj': -441.5397287139932, 'exit_reached': 0.0, 'collision': 10}
{'robot_pos': [94.83131408691406, 448.0633850097656, 2.9022133350372314], 'dist_obj': -389.62342232758397, 'exit_reached': 0.0, 'collision': 0}
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0, 'exit_reached': 0.0, 'collision': 0}
