## Generation 0 
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [151.941650390625, 577.18798828125, 1.1853982210159302], 'dist_obj': -525.2967564138944}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.044750213623047, 310.96661376953125, -2.014601945877075], 'dist_obj': -254.44937455529805}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [326.9897766113281, 409.36822509765625, -0.8146018385887146], 'dist_obj': -439.7063764864611}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [315.5290222167969, 401.91058349609375, -0.8146018385887146], 'dist_obj': -426.8464926665224}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [78.8436279296875, 338.0215148925781, 1.3187947273254395], 'dist_obj': -278.65937101902125}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [316.7584228515625, 406.0741882324219, -0.8146018385887146], 'dist_obj': -430.92021473348353}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [264.245361328125, 374.4990539550781, -1.2146018743515015], 'dist_obj': -375.00109674865683}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [300.9175109863281, 393.2684631347656, -0.8146018385887146], 'dist_obj': -411.228787440831}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.15234375, 410.5164489746094, -1.0211435556411743], 'dist_obj': -441.32466559256363}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [302.8294372558594, 394.7984313964844, -0.8146018385887146], 'dist_obj': -413.58931957141226}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [311.4193115234375, 400.9046325683594, -0.8146018385887146], 'dist_obj': -423.5889973942754}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [17.168914794921875, 290.98583984375, -2.014601945877075], 'dist_obj': -234.92330677939808}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [341.8950500488281, 415.6285400390625, -0.8146018385887146], 'dist_obj': -453.8022451821348}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [302.8294372558594, 394.7984313964844, -0.8146018385887146], 'dist_obj': -413.58931957141226}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [302.8294372558594, 394.7984313964844, -0.8146018385887146], 'dist_obj': -413.58931957141226}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [327.028076171875, 411.9914245605469, -0.8146018385887146], 'dist_obj': -441.81665476554394}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [16.99374771118164, 286.98968505859375, -2.014601945877075], 'dist_obj': -231.0278226944302}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [16.99374771118164, 286.98968505859375, -2.014601945877075], 'dist_obj': -231.0278226944302}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [313.92999267578125, 403.2457275390625, -0.8146018385887146], 'dist_obj': -426.96378143133245}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [316.7839660644531, 404.7619934082031, -0.8146018385887146], 'dist_obj': -429.882352890402}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [315.5290222167969, 401.91058349609375, -0.8146018385887146], 'dist_obj': -426.8464926665224}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [300.9175109863281, 393.2684631347656, -0.8146018385887146], 'dist_obj': -411.228787440831}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [341.8950500488281, 415.6285400390625, -0.8146018385887146], 'dist_obj': -453.8022451821348}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [312.35650634765625, 403.2686767578125, -0.8146018385887146], 'dist_obj': -426.04834319482364}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [315.5290222167969, 401.91058349609375, -0.8146018385887146], 'dist_obj': -426.8464926665224}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [312.35650634765625, 403.2686767578125, -0.8146018385887146], 'dist_obj': -426.04834319482364}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [315.5290222167969, 401.91058349609375, -0.8146018385887146], 'dist_obj': -426.8464926665224}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [17.52564239501953, 457.4931640625, -3.0977869033813477], 'dist_obj': -399.756033763561}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [281.663818359375, 384.2572937011719, -1.2146018743515015], 'dist_obj': -392.7819253581636}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [56.701541900634766, 443.4207458496094, -0.17324835062026978], 'dist_obj': -383.434933429003}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [300.9175109863281, 393.2684631347656, -0.8146018385887146], 'dist_obj': -411.228787440831}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [16.663421630859375, 291.521240234375, 1.4981530904769897], 'dist_obj': -235.54223337738787}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [16.99374771118164, 286.98968505859375, -2.014601945877075], 'dist_obj': -231.0278226944302}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.97003173828125, 337.2887268066406, -2.248232126235962], 'dist_obj': -307.0913989206646}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
## Generation 8 
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [316.7584228515625, 406.0741882324219, -0.8146018385887146], 'dist_obj': -430.92021473348353}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [302.8294372558594, 394.7984313964844, -0.8146018385887146], 'dist_obj': -413.58931957141226}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.91948699951172, 487.7510986328125, 3.0685830116271973], 'dist_obj': -429.71922336563136}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [312.35650634765625, 403.2686767578125, -0.8146018385887146], 'dist_obj': -426.04834319482364}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [312.35650634765625, 403.2686767578125, -0.8146018385887146], 'dist_obj': -426.04834319482364}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [312.0131530761719, 399.5368957519531, -0.9424843788146973], 'dist_obj': -422.8426810295606}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [302.8294372558594, 394.7984313964844, -0.8146018385887146], 'dist_obj': -413.58931957141226}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [316.7584228515625, 406.0741882324219, -0.8146018385887146], 'dist_obj': -430.92021473348353}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [311.76153564453125, 398.4195861816406, -0.9458082318305969], 'dist_obj': -421.79578843493147}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [302.8294372558594, 394.7984313964844, -0.8146018385887146], 'dist_obj': -413.58931957141226}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [348.9250793457031, 418.64105224609375, -0.8146018385887146], 'dist_obj': -460.54435815793704}
{'exit_reached': 0.0, 'collision': 8, 'robot_pos': [18.779571533203125, 363.30029296875, -2.8146021366119385], 'dist_obj': -306.0885352931663}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [302.8294372558594, 394.7984313964844, -0.8146018385887146], 'dist_obj': -413.58931957141226}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [311.4193115234375, 400.9046325683594, -0.8146018385887146], 'dist_obj': -423.5889973942754}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [289.9877624511719, 386.62274169921875, -0.8146018385887146], 'dist_obj': -399.4706325531468}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [319.95574951171875, 404.2235107421875, -0.8146018385887146], 'dist_obj': -431.3546302659522}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [225.7830810546875, 351.3214416503906, -2.414602041244507], 'dist_obj': -335.1898153721963}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [309.7109069824219, 397.813720703125, -0.8146018385887146], 'dist_obj': -420.08766580473736}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [316.7584228515625, 406.0741882324219, -0.8146018385887146], 'dist_obj': -430.92021473348353}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [107.87025451660156, 357.7721252441406, 1.7517677545547485], 'dist_obj': -301.59542410304635}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [316.9772644042969, 404.37823486328125, -0.8517045974731445], 'dist_obj': -429.69021756175135}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [341.8950500488281, 415.6285400390625, -0.8146018385887146], 'dist_obj': -453.8022451821348}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [316.9006042480469, 404.3028564453125, -0.8522361516952515], 'dist_obj': -429.5839585219786}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [319.95574951171875, 404.2235107421875, -0.8146018385887146], 'dist_obj': -431.3546302659522}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [207.92372131347656, 576.5667114257812, 0.2925083041191101], 'dist_obj': -537.3291306829302}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [19.262672424316406, 488.4248046875, 2.3853981494903564], 'dist_obj': -430.35722734669054}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 178, 'robot_pos': [253.03216552734375, 529.4450073242188, -1.2996480464935303], 'dist_obj': -507.58253696301614}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [338.23394775390625, 417.2398986816406, -0.8146018385887146], 'dist_obj': -452.8073264566203}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [312.35650634765625, 403.2686767578125, -0.8146018385887146], 'dist_obj': -426.04834319482364}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [315.2360534667969, 403.47271728515625, -0.8146018385887146], 'dist_obj': -427.92400085593994}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [300.9175109863281, 393.2684631347656, -0.8146018385887146], 'dist_obj': -411.228787440831}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [314.22216796875, 405.0453186035156, -0.8146018385887146], 'dist_obj': -428.5850937409431}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [191.7791748046875, 392.0546569824219, -2.8146021366119385], 'dist_obj': -357.2478777206636}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [302.8294372558594, 394.7984313964844, -0.8146018385887146], 'dist_obj': -413.58931957141226}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [59.71368408203125, 449.5981140136719, -0.08181792497634888], 'dist_obj': -389.59821922053874}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [18.7618408203125, 465.34320068359375, 2.785398244857788], 'dist_obj': -407.43551160024015}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [311.4193115234375, 400.9046325683594, -0.8146018385887146], 'dist_obj': -423.5889973942754}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [300.9175109863281, 393.2684631347656, -0.8146018385887146], 'dist_obj': -411.228787440831}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [327.5954895019531, 408.19964599609375, -0.8891640901565552], 'dist_obj': -439.14728676560776}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [342.79168701171875, 416.44232177734375, -0.8093216419219971], 'dist_obj': -454.9969966900412}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [42.82482147216797, 413.8751220703125, 0.26858291029930115], 'dist_obj': -354.2916719000624}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [302.8294372558594, 394.7984313964844, -0.8146018385887146], 'dist_obj': -413.58931957141226}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [317.6365661621094, 404.7494812011719, -0.8146018385887146], 'dist_obj': -430.38216158697855}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [312.272705078125, 397.5303955078125, -0.8146018385887146], 'dist_obj': -421.3885209863873}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [328.19921875, 409.10455322265625, -0.8146018385887146], 'dist_obj': -440.2326771366487}
{'exit_reached': 0.0, 'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'exit_reached': 0.0, 'collision': 10, 'robot_pos': [325.2917785644531, 407.3431701660156, -0.8146018385887146], 'dist_obj': -437.06636296433123}
