## Generation 0 
{'collision': 10, 'dist_obj': -522.8956608289794, 'exit_reached': 0.0, 'robot_pos': [125.68155670166016, 578.7540893554688, 1.5853981971740723]}
{'collision': 10, 'dist_obj': -521.8800610863723, 'exit_reached': 0.0, 'robot_pos': [128.9004364013672, 577.3118286132812, 1.9853981733322144]}
{'collision': 10, 'dist_obj': -517.9072871294441, 'exit_reached': 0.0, 'robot_pos': [65.60530853271484, 577.876953125, -1.6146018505096436]}
{'collision': 0, 'dist_obj': -329.3031297217097, 'exit_reached': 0.0, 'robot_pos': [35.593875885009766, 388.3974609375, 2.5022132396698]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -329.3031297217097, 'exit_reached': 0.0, 'robot_pos': [35.593875885009766, 388.3974609375, 2.5022132396698]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 0, 'dist_obj': -475.8328905033011, 'exit_reached': 0.0, 'robot_pos': [139.19602966308594, 529.196044921875, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -401.35174076102334, 'exit_reached': 0.0, 'robot_pos': [43.77272415161133, 461.0235595703125, 0.5022132396697998]}
{'collision': 10, 'dist_obj': -522.8956608289794, 'exit_reached': 0.0, 'robot_pos': [125.68155670166016, 578.7540893554688, 1.5853981971740723]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 7, 'dist_obj': -277.04392595105713, 'exit_reached': 0.0, 'robot_pos': [17.77192497253418, 333.8067321777344, 2.8988304138183594]}
{'collision': 10, 'dist_obj': -313.398418342392, 'exit_reached': 0.0, 'robot_pos': [204.80551147460938, 337.938720703125, -2.414602041244507]}
{'collision': 10, 'dist_obj': -431.5082387777159, 'exit_reached': 0.0, 'robot_pos': [317.8444519042969, 405.9994201660156, -0.7641670107841492]}
{'collision': 10, 'dist_obj': -522.8485243839119, 'exit_reached': 0.0, 'robot_pos': [127.51868438720703, 578.4706420898438, 1.7473927736282349]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -520.3109139991569, 'exit_reached': 0.0, 'robot_pos': [17.045154571533203, 578.5347900390625, 2.3853981494903564]}
{'collision': 9, 'dist_obj': -531.5691540429542, 'exit_reached': 0.0, 'robot_pos': [168.37525939941406, 580.4042358398438, 1.5853981971740723]}
{'collision': 10, 'dist_obj': -370.04386069675786, 'exit_reached': 0.0, 'robot_pos': [18.540069580078125, 427.71392822265625, -2.8146021366119385]}
{'collision': 0, 'dist_obj': -395.67120593270863, 'exit_reached': 0.0, 'robot_pos': [49.592342376708984, 455.5343017578125, 0.5022132396697998]}
{'collision': 10, 'dist_obj': -522.8956608289794, 'exit_reached': 0.0, 'robot_pos': [125.68155670166016, 578.7540893554688, 1.5853981971740723]}
{'collision': 10, 'dist_obj': -258.99543507251724, 'exit_reached': 0.0, 'robot_pos': [16.677566528320312, 315.346435546875, -2.014601945877075]}
{'collision': 10, 'dist_obj': -517.7975843256348, 'exit_reached': 0.0, 'robot_pos': [87.74410247802734, 577.0537719726562, 1.9853981733322144]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'dist_obj': -314.60806815584203, 'exit_reached': 0.0, 'robot_pos': [16.646711349487305, 371.606689453125, -2.8146021366119385]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -520.0880691756271, 'exit_reached': 0.0, 'robot_pos': [94.43973541259766, 578.946533203125, 1.9853981733322144]}
{'collision': 10, 'dist_obj': -438.16807845544906, 'exit_reached': 0.0, 'robot_pos': [326.21722412109375, 408.0224914550781, -0.8046718835830688]}
{'collision': 10, 'dist_obj': -538.6094553700199, 'exit_reached': 0.0, 'robot_pos': [211.2767791748047, 576.9288940429688, -0.014601826667785645]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -314.60806815584203, 'exit_reached': 0.0, 'robot_pos': [16.646711349487305, 371.606689453125, -2.8146021366119385]}
{'collision': 10, 'dist_obj': -527.5673293929558, 'exit_reached': 0.0, 'robot_pos': [162.18519592285156, 577.5765380859375, 1.5853981971740723]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 10, 'dist_obj': -273.11226705650665, 'exit_reached': 0.0, 'robot_pos': [73.43379974365234, 332.78167724609375, -1.3033474683761597]}
{'collision': 10, 'dist_obj': -258.021298178818, 'exit_reached': 0.0, 'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723]}
{'collision': 0, 'dist_obj': -487.0511529149988, 'exit_reached': 0.0, 'robot_pos': [206.4088592529297, 524.5247802734375, -0.014601826667785645]}
{'collision': 10, 'dist_obj': -407.84117738374226, 'exit_reached': 0.0, 'robot_pos': [296.85406494140625, 392.01593017578125, -0.8146018385887146]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -523.2450523389189, 'exit_reached': 0.0, 'robot_pos': [137.9695587158203, 577.4032592773438, 1.5638893842697144]}
{'collision': 10, 'dist_obj': -522.8956608289794, 'exit_reached': 0.0, 'robot_pos': [125.68155670166016, 578.7540893554688, 1.5853981971740723]}
{'collision': 0, 'dist_obj': -396.7725642796642, 'exit_reached': 0.0, 'robot_pos': [74.35287475585938, 456.51287841796875, -0.5314171314239502]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -396.7725642796642, 'exit_reached': 0.0, 'robot_pos': [74.35287475585938, 456.51287841796875, -0.5314171314239502]}
{'collision': 10, 'dist_obj': -510.58551879284585, 'exit_reached': 0.0, 'robot_pos': [17.301197052001953, 568.7969970703125, 2.985295057296753]}
{'collision': 0, 'dist_obj': -329.3031297217097, 'exit_reached': 0.0, 'robot_pos': [35.593875885009766, 388.3974609375, 2.5022132396698]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -344.5827909852315, 'exit_reached': 0.0, 'robot_pos': [18.984752655029297, 402.1330871582031, 2.729078531265259]}
{'collision': 0, 'dist_obj': -423.19845823866467, 'exit_reached': 0.0, 'robot_pos': [45.498287200927734, 482.9499206542969, -0.29778680205345154]}
{'collision': 0, 'dist_obj': -427.88346118437266, 'exit_reached': 0.0, 'robot_pos': [98.9958267211914, 486.102783203125, 1.6526583433151245]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -401.35174076102334, 'exit_reached': 0.0, 'robot_pos': [43.77272415161133, 461.0235595703125, 0.5022132396697998]}
{'collision': 10, 'dist_obj': -258.021298178818, 'exit_reached': 0.0, 'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 0, 'dist_obj': -395.67120593270863, 'exit_reached': 0.0, 'robot_pos': [49.592342376708984, 455.5343017578125, 0.5022132396697998]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 13, 'dist_obj': -520.5097392392603, 'exit_reached': 0.0, 'robot_pos': [40.78713607788086, 580.155029296875, 1.5544179677963257]}
{'collision': 10, 'dist_obj': -527.5673293929558, 'exit_reached': 0.0, 'robot_pos': [162.18519592285156, 577.5765380859375, 1.5853981971740723]}
{'collision': 0, 'dist_obj': -487.0511529149988, 'exit_reached': 0.0, 'robot_pos': [206.4088592529297, 524.5247802734375, -0.014601826667785645]}
{'collision': 10, 'dist_obj': -439.4352937678207, 'exit_reached': 0.0, 'robot_pos': [328.2782287597656, 408.03759765625, -0.8146018385887146]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -329.3031297217097, 'exit_reached': 0.0, 'robot_pos': [35.593875885009766, 388.3974609375, 2.5022132396698]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -532.8482539280747, 'exit_reached': 0.0, 'robot_pos': [180.71018981933594, 578.9954833984375, 1.0748519897460938]}
{'collision': 10, 'dist_obj': -314.60806815584203, 'exit_reached': 0.0, 'robot_pos': [16.646711349487305, 371.606689453125, -2.8146021366119385]}
{'collision': 10, 'dist_obj': -531.5691540429542, 'exit_reached': 0.0, 'robot_pos': [168.37525939941406, 580.4042358398438, 1.1853982210159302]}
{'collision': 0, 'dist_obj': -436.87353660837834, 'exit_reached': 0.0, 'robot_pos': [108.6136474609375, 494.16033935546875, 1.1098029613494873]}
{'collision': 10, 'dist_obj': -431.43214196436276, 'exit_reached': 0.0, 'robot_pos': [321.028076171875, 403.5084228515625, -0.7618933916091919]}
{'collision': 10, 'dist_obj': -521.2657986106511, 'exit_reached': 0.0, 'robot_pos': [118.88819885253906, 577.9287719726562, 1.9853981733322144]}
{'collision': 10, 'dist_obj': -518.4661070635644, 'exit_reached': 0.0, 'robot_pos': [99.38813781738281, 576.9677734375, 1.9853981733322144]}
{'collision': 0, 'dist_obj': -405.09634643361767, 'exit_reached': 0.0, 'robot_pos': [155.8313446044922, 453.5980224609375, -0.9809716939926147]}
{'collision': 10, 'dist_obj': -523.060460964489, 'exit_reached': 0.0, 'robot_pos': [129.0784454345703, 578.4789428710938, 1.7156660556793213]}
{'collision': 10, 'dist_obj': -409.35127898936184, 'exit_reached': 0.0, 'robot_pos': [296.92510986328125, 393.8187561035156, -0.8146018385887146]}
{'collision': 0, 'dist_obj': -381.40141244212947, 'exit_reached': 0.0, 'robot_pos': [80.22981262207031, 440.8645324707031, -0.38046401739120483]}
{'collision': 9, 'dist_obj': -533.2464665494505, 'exit_reached': 0.0, 'robot_pos': [185.95462036132812, 578.1575317382812, 1.5853981971740723]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -258.99543507251724, 'exit_reached': 0.0, 'robot_pos': [16.677566528320312, 315.346435546875, -2.014601945877075]}
{'collision': 0, 'dist_obj': -329.3031297217097, 'exit_reached': 0.0, 'robot_pos': [35.593875885009766, 388.3974609375, 2.5022132396698]}
{'collision': 10, 'dist_obj': -520.0880691756271, 'exit_reached': 0.0, 'robot_pos': [94.43973541259766, 578.946533203125, 1.9853981733322144]}
{'collision': 0, 'dist_obj': -347.3241973188532, 'exit_reached': 0.0, 'robot_pos': [151.57461547851562, 395.03460693359375, 2.0040180683135986]}
{'collision': 10, 'dist_obj': -414.0050506872391, 'exit_reached': 0.0, 'robot_pos': [301.9077453613281, 395.9774169921875, -0.767863392829895]}
{'collision': 10, 'dist_obj': -431.43214196436276, 'exit_reached': 0.0, 'robot_pos': [321.028076171875, 403.5084228515625, -0.7618920803070068]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 0, 'dist_obj': -395.67120593270863, 'exit_reached': 0.0, 'robot_pos': [49.592342376708984, 455.5343017578125, 0.5022132396697998]}
{'collision': 10, 'dist_obj': -520.3109139991569, 'exit_reached': 0.0, 'robot_pos': [17.045154571533203, 578.5347900390625, 2.3853981494903564]}
{'collision': 0, 'dist_obj': -303.65600900137446, 'exit_reached': 0.0, 'robot_pos': [72.82316589355469, 363.3851318359375, -1.7837082147598267]}
{'collision': 10, 'dist_obj': -407.0455563522957, 'exit_reached': 0.0, 'robot_pos': [293.1929626464844, 393.6272277832031, -0.8146018385887146]}
{'collision': 10, 'dist_obj': -486.9942763345846, 'exit_reached': 0.0, 'robot_pos': [18.106163024902344, 545.18896484375, 1.9853981733322144]}
{'collision': 10, 'dist_obj': -408.6082796081335, 'exit_reached': 0.0, 'robot_pos': [297.84954833984375, 392.24737548828125, -0.8146018385887146]}
{'collision': 0, 'dist_obj': -405.09634643361767, 'exit_reached': 0.0, 'robot_pos': [155.8313446044922, 453.5980224609375, -0.9809716939926147]}
{'collision': 10, 'dist_obj': -408.05528490017514, 'exit_reached': 0.0, 'robot_pos': [295.3444519042969, 393.3498229980469, -0.8146018385887146]}
{'collision': 10, 'dist_obj': -431.74784483824743, 'exit_reached': 0.0, 'robot_pos': [319.5127258300781, 405.0497741699219, -0.8146018385887146]}
{'collision': 10, 'dist_obj': -522.09040746444, 'exit_reached': 0.0, 'robot_pos': [110.46092987060547, 579.6461181640625, 2.0428833961486816]}
{'collision': 10, 'dist_obj': -313.398418342392, 'exit_reached': 0.0, 'robot_pos': [204.80551147460938, 337.938720703125, -2.414602041244507]}
{'collision': 0, 'dist_obj': -405.09634643361767, 'exit_reached': 0.0, 'robot_pos': [155.8313446044922, 453.5980224609375, -0.9809716939926147]}
{'collision': 10, 'dist_obj': -517.7975843256348, 'exit_reached': 0.0, 'robot_pos': [87.74410247802734, 577.0537719726562, 1.9853981733322144]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'dist_obj': -518.1223240103837, 'exit_reached': 0.0, 'robot_pos': [17.97772216796875, 576.4154052734375, 2.3853981494903564]}
{'collision': 10, 'dist_obj': -517.989700046997, 'exit_reached': 0.0, 'robot_pos': [58.1309814453125, 577.986328125, 1.5853981971740723]}
{'collision': 10, 'dist_obj': -314.60806815584203, 'exit_reached': 0.0, 'robot_pos': [16.646711349487305, 371.606689453125, -2.8146021366119385]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -520.1632164815949, 'exit_reached': 0.0, 'robot_pos': [32.79709243774414, 579.451416015625, 2.15213942527771]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 0, 'dist_obj': -487.0511529149988, 'exit_reached': 0.0, 'robot_pos': [206.4088592529297, 524.5247802734375, -0.014601826667785645]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -379.7875904949861, 'exit_reached': 0.0, 'robot_pos': [17.633861541748047, 437.41717529296875, -0.9175543189048767]}
{'collision': 0, 'dist_obj': -475.8328905033011, 'exit_reached': 0.0, 'robot_pos': [139.19602966308594, 529.196044921875, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, 1.1853982210159302]}
{'collision': 10, 'dist_obj': -258.99543507251724, 'exit_reached': 0.0, 'robot_pos': [16.677566528320312, 315.346435546875, -2.014601945877075]}
{'collision': 10, 'dist_obj': -519.9488259859595, 'exit_reached': 0.0, 'robot_pos': [59.810638427734375, 579.9487915039062, 2.785398244857788]}
{'collision': 10, 'dist_obj': -313.398418342392, 'exit_reached': 0.0, 'robot_pos': [204.80551147460938, 337.938720703125, -2.414602041244507]}
{'collision': 10, 'dist_obj': -518.1223240103837, 'exit_reached': 0.0, 'robot_pos': [17.97772216796875, 576.4154052734375, 2.3853981494903564]}
{'collision': 10, 'dist_obj': -325.0788319584848, 'exit_reached': 0.0, 'robot_pos': [19.293670654296875, 382.5201416015625, -2.414602041244507]}
{'collision': 10, 'dist_obj': -313.398418342392, 'exit_reached': 0.0, 'robot_pos': [204.80551147460938, 337.938720703125, -2.414602041244507]}
{'collision': 10, 'dist_obj': -258.021298178818, 'exit_reached': 0.0, 'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -517.9072871294441, 'exit_reached': 0.0, 'robot_pos': [65.60530853271484, 577.876953125, -1.6146018505096436]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -522.4781620546366, 'exit_reached': 0.0, 'robot_pos': [178.79405212402344, 568.7940673828125, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -396.7725642796642, 'exit_reached': 0.0, 'robot_pos': [74.35287475585938, 456.51287841796875, -0.5314171314239502]}
{'collision': 0, 'dist_obj': -462.8868443817561, 'exit_reached': 0.0, 'robot_pos': [127.88230895996094, 517.88232421875, 0.7853981852531433]}
{'collision': 0, 'dist_obj': -359.7813324599557, 'exit_reached': 0.0, 'robot_pos': [86.64940643310547, 418.7929992675781, -0.6446704864501953]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 7, 'dist_obj': -277.01077526096987, 'exit_reached': 0.0, 'robot_pos': [17.83650016784668, 333.78314208984375, 2.8994624614715576]}
{'collision': 10, 'dist_obj': -258.99543507251724, 'exit_reached': 0.0, 'robot_pos': [16.677566528320312, 315.346435546875, -2.014601945877075]}
{'collision': 0, 'dist_obj': -475.8328905033011, 'exit_reached': 0.0, 'robot_pos': [139.19602966308594, 529.196044921875, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -379.5865024967328, 'exit_reached': 0.0, 'robot_pos': [267.1250915527344, 378.0960693359375, -1.2146018743515015]}
{'collision': 10, 'dist_obj': -311.66887118081326, 'exit_reached': 0.0, 'robot_pos': [18.245393753051758, 368.8592529296875, -2.8146021366119385]}
{'collision': 0, 'dist_obj': -357.0562164577499, 'exit_reached': 0.0, 'robot_pos': [55.13499450683594, 417.0230712890625, 1.4115111827850342]}
{'collision': 10, 'dist_obj': -520.3109139991569, 'exit_reached': 0.0, 'robot_pos': [17.045154571533203, 578.5347900390625, 2.3853981494903564]}
{'collision': 9, 'dist_obj': -531.5691540429542, 'exit_reached': 0.0, 'robot_pos': [168.37525939941406, 580.4042358398438, 1.5853981971740723]}
{'collision': 10, 'dist_obj': -398.69902964409084, 'exit_reached': 0.0, 'robot_pos': [289.2750549316406, 386.18072509765625, -1.000266194343567]}
{'collision': 10, 'dist_obj': -407.84117738374226, 'exit_reached': 0.0, 'robot_pos': [296.85406494140625, 392.01593017578125, -0.8146018385887146]}
{'collision': 93, 'dist_obj': -237.83030692035013, 'exit_reached': 0.0, 'robot_pos': [43.21042251586914, 297.2369384765625, -1.4977867603302002]}
{'collision': 91, 'dist_obj': -252.69160819531209, 'exit_reached': 0.0, 'robot_pos': [54.57901382446289, 312.6334533691406, -1.097786784172058]}
{'collision': 10, 'dist_obj': -313.398418342392, 'exit_reached': 0.0, 'robot_pos': [204.80551147460938, 337.938720703125, -2.414602041244507]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -431.43214196436276, 'exit_reached': 0.0, 'robot_pos': [321.028076171875, 403.5084228515625, -0.7618920803070068]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -325.0788319584848, 'exit_reached': 0.0, 'robot_pos': [19.293670654296875, 382.5201416015625, -2.414602041244507]}
{'collision': 10, 'dist_obj': -486.9942763345846, 'exit_reached': 0.0, 'robot_pos': [18.106163024902344, 545.18896484375, 1.9853981733322144]}
{'collision': 10, 'dist_obj': -517.7975843256348, 'exit_reached': 0.0, 'robot_pos': [87.74410247802734, 577.0537719726562, 1.9853981733322144]}
{'collision': 10, 'dist_obj': -415.76189196136403, 'exit_reached': 0.0, 'robot_pos': [303.2170104980469, 397.19940185546875, -0.7573488354682922]}
{'collision': 0, 'dist_obj': -373.97931149478205, 'exit_reached': 0.0, 'robot_pos': [91.21796417236328, 432.674072265625, -1.4623758792877197]}
{'collision': 10, 'dist_obj': -386.1783783355185, 'exit_reached': 0.0, 'robot_pos': [275.6827697753906, 380.33526611328125, -1.1500167846679688]}
{'collision': 9, 'dist_obj': -531.5691540429542, 'exit_reached': 0.0, 'robot_pos': [168.37525939941406, 580.4042358398438, 1.5853981971740723]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -407.84117738374226, 'exit_reached': 0.0, 'robot_pos': [296.85406494140625, 392.01593017578125, -0.8146018385887146]}
{'collision': 10, 'dist_obj': -521.5554483645924, 'exit_reached': 0.0, 'robot_pos': [105.82793426513672, 579.5381469726562, 1.5853981971740723]}
{'collision': 10, 'dist_obj': -521.5554483645924, 'exit_reached': 0.0, 'robot_pos': [105.82793426513672, 579.5381469726562, 1.5853981971740723]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -521.5554483645924, 'exit_reached': 0.0, 'robot_pos': [105.82793426513672, 579.5381469726562, 1.5853981971740723]}
{'collision': 10, 'dist_obj': -522.4625324909856, 'exit_reached': 0.0, 'robot_pos': [113.47802734375, 579.7183837890625, 1.7741037607192993]}
{'collision': 10, 'dist_obj': -523.6069002604914, 'exit_reached': 0.0, 'robot_pos': [133.74453735351562, 578.3878173828125, 1.5890225172042847]}
{'collision': 10, 'dist_obj': -407.0455563522957, 'exit_reached': 0.0, 'robot_pos': [293.1929626464844, 393.6272277832031, -0.8146018385887146]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 1.4257292747497559]}
{'collision': 10, 'dist_obj': -523.719527517478, 'exit_reached': 0.0, 'robot_pos': [125.59982299804688, 579.5948486328125, 1.5270663499832153]}
{'collision': 10, 'dist_obj': -394.769621965645, 'exit_reached': 0.0, 'robot_pos': [286.1638488769531, 383.56292724609375, -0.8146018385887146]}
{'collision': 10, 'dist_obj': -472.2391978786924, 'exit_reached': 0.0, 'robot_pos': [19.086715698242188, 530.4635620117188, 3.0685830116271973]}
{'collision': 10, 'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -519.8456981696207, 'exit_reached': 0.0, 'robot_pos': [91.32471466064453, 578.9010620117188, 1.9853981733322144]}
{'collision': 10, 'dist_obj': -313.398418342392, 'exit_reached': 0.0, 'robot_pos': [204.80551147460938, 337.938720703125, -2.414602041244507]}
{'collision': 10, 'dist_obj': -520.3109139991569, 'exit_reached': 0.0, 'robot_pos': [17.045154571533203, 578.5347900390625, 2.3853981494903564]}
## Generation 5 
{'collision': 10, 'dist_obj': -520.7989439726274, 'exit_reached': 0.0, 'robot_pos': [107.15264892578125, 578.6599731445312, 1.9853981733322144]}
{'collision': 10, 'dist_obj': -373.5271753076543, 'exit_reached': 0.0, 'robot_pos': [16.656055450439453, 431.00384521484375, -2.590392827987671]}
{'collision': 10, 'dist_obj': -289.92844775714485, 'exit_reached': 0.0, 'robot_pos': [19.9329776763916, 347.14654541015625, -2.6368658542633057]}
{'collision': 0, 'dist_obj': -355.7143257135343, 'exit_reached': 0.0, 'robot_pos': [78.7100601196289, 415.221923828125, 0.10221320390701294]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -370.04386069675786, 'exit_reached': 0.0, 'robot_pos': [18.540069580078125, 427.71392822265625, -2.8146021366119385]}
{'collision': 0, 'dist_obj': -417.5863921225885, 'exit_reached': 0.0, 'robot_pos': [87.21562194824219, 476.6985778808594, 3.04158878326416]}
{'collision': 0, 'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 0, 'dist_obj': -475.8328905033011, 'exit_reached': 0.0, 'robot_pos': [139.19602966308594, 529.196044921875, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -224.1595635312714, 'exit_reached': 0.0, 'robot_pos': [16.641502380371094, 279.9262390136719, -1.9067450761795044]}
{'collision': 10, 'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'dist_obj': -517.989700046997, 'exit_reached': 0.0, 'robot_pos': [58.1309814453125, 577.986328125, 1.5853981971740723]}
{'collision': 12, 'dist_obj': -522.9617571975334, 'exit_reached': 0.0, 'robot_pos': [110.72856903076172, 580.4955444335938, 2.024981737136841]}
