## Generation 0 
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 7, 'exit_reached': 0.0, 'dist_obj': -517.6437295170939, 'robot_pos': [19.22164535522461, 576.0350341796875, -2.3968963623046875]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -298.5069696867206, 'robot_pos': [38.242862701416016, 357.7130126953125, -1.8444308042526245]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -462.3788160186753, 'robot_pos': [86.56951904296875, 521.6148071289062, -1.4787774085998535]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -525.637562706105, 'robot_pos': [144.2103729248047, 578.8482055664062, 1.5853981971740723]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -216.72209761713628, 'robot_pos': [17.387371063232422, 272.4914855957031, -1.9831819534301758]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -232.57820045472502, 'robot_pos': [41.31529998779297, 291.8264465332031, 0.5022132396697998]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -390.29945795619585, 'robot_pos': [20.038375854492188, 448.248291015625, -3.0977869033813477]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -282.23622591315814, 'robot_pos': [78.98079681396484, 341.5972595214844, 2.3350706100463867]}
{'collision': 16, 'exit_reached': 0.0, 'dist_obj': -206.21016292712775, 'robot_pos': [16.618961334228516, 261.5954284667969, -1.467851161956787]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -254.91260950046942, 'robot_pos': [61.03902816772461, 314.9104919433594, 1.5998789072036743]}
{'collision': 171, 'exit_reached': 0.0, 'dist_obj': -295.93282635636933, 'robot_pos': [117.1756362915039, 350.35699462890625, -1.4961998462677002]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -117.76636291875, 'robot_pos': [18.547115325927734, 170.22964477539062, -2.623000144958496]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -258.88249551386224, 'robot_pos': [18.491073608398438, 315.5330810546875, -2.414602041244507]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -217.27110311906415, 'robot_pos': [17.0615291595459, 272.9859619140625, -1.3386540412902832]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -258.021298178818, 'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -461.1949504899999, 'robot_pos': [99.0407943725586, 519.53955078125, 1.4883408546447754]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -250.59372220271825, 'robot_pos': [53.19289016723633, 310.5012512207031, 1.5438152551651]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 75, 'exit_reached': 0.0, 'dist_obj': -292.63763918838004, 'robot_pos': [20.199323654174805, 349.9184265136719, -3.0135579109191895]}
{'collision': 28, 'exit_reached': 0.0, 'dist_obj': -218.48938596437404, 'robot_pos': [16.502229690551758, 274.1157531738281, -1.7021729946136475]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -380.3479355278931, 'robot_pos': [72.70861053466797, 440.13555908203125, -1.7407008409500122]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -258.88249551386224, 'robot_pos': [18.491073608398438, 315.5330810546875, -2.414602041244507]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -369.9337864711204, 'robot_pos': [19.930879592895508, 427.7573547363281, -0.20056578516960144]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -281.0904695017428, 'robot_pos': [34.11766052246094, 339.8963317871094, -1.8560117483139038]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -223.24794301381093, 'robot_pos': [16.643413543701172, 278.99737548828125, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -525.2680781363654, 'robot_pos': [142.48968505859375, 578.7504272460938, 1.1853982210159302]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -330.4670814043741, 'robot_pos': [19.13104248046875, 387.9302062988281, -3.018296957015991]}
{'collision': 81, 'exit_reached': 0.0, 'dist_obj': -111.40914006869322, 'robot_pos': [17.39437484741211, 162.9405517578125, -2.7726409435272217]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -288.3243311587372, 'robot_pos': [16.75293731689453, 345.0624694824219, 1.2912291288375854]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -250.62204781114858, 'robot_pos': [55.17628479003906, 310.57562255859375, 1.5580083131790161]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -277.1413929334112, 'robot_pos': [32.9633903503418, 335.8194580078125, -2.2171671390533447]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -258.021298178818, 'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723]}
## Generation 34 
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -236.51585187169468, 'robot_pos': [45.456729888916016, 296.06829833984375, -2.014601945877075]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -357.8810849344328, 'robot_pos': [51.59393310546875, 417.7823486328125, 1.8456799983978271]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -206.747136815041, 'robot_pos': [20.20724868774414, 262.88153076171875, 1.5143084526062012]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -234.92330677939808, 'robot_pos': [17.168914794921875, 290.98583984375, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -262.3100261619737, 'robot_pos': [17.29836654663086, 318.81097412109375, 1.2999553680419922]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -316.23321916509343, 'robot_pos': [17.472976684570312, 373.36065673828125, 1.1571727991104126]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -304.8553246325711, 'robot_pos': [40.534141540527344, 364.23321533203125, -1.8584154844284058]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -371.4542043515188, 'robot_pos': [18.902820587158203, 429.1737365722656, -2.629258871078491]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -211.66794367158442, 'robot_pos': [23.72539520263672, 268.5364990234375, 1.528017282485962]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -225.77492915423005, 'robot_pos': [36.465572357177734, 284.54498291015625, -1.9709088802337646]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -378.1946975254596, 'robot_pos': [49.36601257324219, 438.045166015625, 1.702213168144226]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -339.80095069333294, 'robot_pos': [157.0797576904297, 385.6381530761719, -1.362385630607605]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -253.69456721844833, 'robot_pos': [56.020938873291016, 313.6633605957031, 1.5092048645019531]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -242.59765839991724, 'robot_pos': [19.33275604248047, 299.164794921875, -2.414602041244507]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -277.1413929334112, 'robot_pos': [32.9633903503418, 335.8194580078125, -2.2171671390533447]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -267.9583351104409, 'robot_pos': [30.41221809387207, 326.3197937011719, -1.8280707597732544]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -253.90804567479415, 'robot_pos': [59.138954162597656, 313.9065856933594, 1.552860140800476]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -342.0526013314554, 'robot_pos': [57.89799499511719, 402.046142578125, -1.6146018505096436]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -439.18140524094395, 'robot_pos': [87.0878677368164, 498.3452453613281, 3.1004323959350586]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -412.459698948249, 'robot_pos': [16.535404205322266, 470.1631774902344, 3.0214638710021973]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -252.28315874220064, 'robot_pos': [16.9818115234375, 308.5884704589844, 1.3270593881607056]}
{'collision': 26, 'exit_reached': 0.0, 'dist_obj': -271.16235521239577, 'robot_pos': [72.27389526367188, 330.8844299316406, 2.931748867034912]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.4106940477241, 'robot_pos': [61.83702850341797, 450.4063720703125, -0.3497331142425537]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -268.92990292075854, 'robot_pos': [70.62017059326172, 328.7201232910156, 1.6204479932785034]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -398.5197647434021, 'robot_pos': [79.13362121582031, 458.0601806640625, 1.639059066772461]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -268.056526367618, 'robot_pos': [70.11459350585938, 327.8656311035156, 1.9938181638717651]}
{'collision': 9, 'exit_reached': 0.0, 'dist_obj': -262.2797990333731, 'robot_pos': [18.395084381103516, 318.95892333984375, -2.414602041244507]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -406.9975434359251, 'robot_pos': [295.0131530761719, 392.28875732421875, -0.8146018385887146]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -327.9503975133631, 'robot_pos': [157.215087890625, 373.2102966308594, -1.2809034585952759]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -260.4240774957893, 'robot_pos': [27.58727264404297, 318.3991394042969, -1.9878859519958496]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -257.7086289345547, 'robot_pos': [62.05831527709961, 317.7004089355469, 1.5747265815734863]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -233.6294523305022, 'robot_pos': [42.496368408203125, 292.97283935546875, 1.5333003997802734]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -367.08392527070066, 'robot_pos': [16.737972259521484, 424.5257263183594, 2.5022132396698]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -297.64729542523344, 'robot_pos': [94.35315704345703, 355.658203125, -1.780971646308899]}
{'collision': 9, 'exit_reached': 0.0, 'dist_obj': -258.99543507251724, 'robot_pos': [16.677566528320312, 315.346435546875, -2.8146021366119385]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -272.19276940871845, 'robot_pos': [69.51451873779297, 332.02642822265625, 1.971793532371521]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -230.88563811469675, 'robot_pos': [42.73796844482422, 290.23944091796875, 1.565308690071106]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -222.13037345722077, 'robot_pos': [34.422332763671875, 280.6528625488281, -1.9464285373687744]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.014601945877075]}
{'collision': 40, 'exit_reached': 0.0, 'dist_obj': -349.9389728578893, 'robot_pos': [192.8738250732422, 383.7311096191406, 3.127784252166748]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -205.36802400054628, 'robot_pos': [18.353925704956055, 261.1010437011719, -1.7497437000274658]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -258.88249551386224, 'robot_pos': [18.491073608398438, 315.5330810546875, -2.414602041244507]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -102.88597794681894, 'robot_pos': [17.102401733398438, 153.51641845703125, -2.1478235721588135]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -307.1455915776231, 'robot_pos': [17.980318069458008, 364.2577209472656, -1.9745428562164307]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -258.99543507251724, 'robot_pos': [16.677566528320312, 315.346435546875, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -261.6349060386177, 'robot_pos': [16.585800170898438, 318.0078125, 3.0685830116271973]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -369.13863712735684, 'robot_pos': [58.80049133300781, 429.1366882324219, -2.760622978210449]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -276.0840418295727, 'robot_pos': [20.371170043945312, 333.22509765625, 3.0685830116271973]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 133, 'exit_reached': 0.0, 'dist_obj': -294.8125210369059, 'robot_pos': [116.84819030761719, 349.2796325683594, -1.4919769763946533]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -353.73978023600745, 'robot_pos': [16.80480194091797, 411.09259033203125, 1.7515445947647095]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 9, 'exit_reached': 0.0, 'dist_obj': -215.00092451593892, 'robot_pos': [16.567712783813477, 270.568359375, -1.8835313320159912]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -386.24453606602304, 'robot_pos': [16.568988800048828, 443.79498291015625, -2.8197202682495117]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -337.57531003383, 'robot_pos': [192.6626739501953, 370.4153747558594, -3.085114002227783]}
{'collision': 9, 'exit_reached': 0.0, 'dist_obj': -247.99634079009635, 'robot_pos': [18.708581924438477, 304.53466796875, 3.0685830116271973]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -248.9622399924307, 'robot_pos': [16.588478088378906, 305.148193359375, -1.8752684593200684]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -258.88249551386224, 'robot_pos': [18.491073608398438, 315.5330810546875, -2.414602041244507]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -227.9046924515427, 'robot_pos': [34.087486267089844, 286.4267883300781, -1.097786784172058]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -354.556210026192, 'robot_pos': [75.31806182861328, 414.22515869140625, -1.725074291229248]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -223.11692967997888, 'robot_pos': [33.917781829833984, 281.5871887207031, 1.4905375242233276]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -245.60163045078397, 'robot_pos': [16.793533325195312, 301.77130126953125, -1.8236784934997559]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -319.8895898528412, 'robot_pos': [210.05078125, 342.513916015625, -2.414602041244507]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 9, 'exit_reached': 0.0, 'dist_obj': -247.99634079009635, 'robot_pos': [18.708581924438477, 304.53466796875, 3.0685830116271973]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -391.41279030434936, 'robot_pos': [56.251075744628906, 451.39483642578125, 0.5022132396697998]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -412.7089257584567, 'robot_pos': [160.13284301757812, 460.3774108886719, -0.4232907295227051]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -207.1678592908186, 'robot_pos': [16.58880043029785, 262.5684814453125, -1.5222251415252686]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -253.78219679229656, 'robot_pos': [60.81635284423828, 313.7808837890625, 1.5653612613677979]}
{'collision': 24, 'exit_reached': 0.0, 'dist_obj': -409.9043572348137, 'robot_pos': [299.7765808105469, 392.45867919921875, -2.5548267364501953]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -512.7586849947842, 'robot_pos': [24.0534610748291, 571.4971313476562, 2.9562928676605225]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -327.1690587408743, 'robot_pos': [56.67782974243164, 387.1521911621094, -1.8650437593460083]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -223.49253503611362, 'robot_pos': [31.069379806518555, 281.61212158203125, -1.097786784172058]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -106.0249087202871, 'robot_pos': [17.746585845947266, 157.24160766601562, -2.908576488494873]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -254.3423106016911, 'robot_pos': [57.36629867553711, 314.32867431640625, 1.5506516695022583]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -219.24515222083213, 'robot_pos': [17.984703063964844, 275.1816711425781, -1.8366974592208862]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -238.39759181110725, 'robot_pos': [22.68907928466797, 295.45977783203125, -1.9461179971694946]}
{'collision': 956, 'exit_reached': 0.0, 'dist_obj': -424.9188271913255, 'robot_pos': [18.80853271484375, 482.9175720214844, 1.868582844734192]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -393.9592112381251, 'robot_pos': [79.5896224975586, 453.47186279296875, 0.9078556299209595]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -237.4065107478132, 'robot_pos': [46.255828857421875, 297.0083312988281, 1.5585181713104248]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -341.6065621433557, 'robot_pos': [155.2156219482422, 388.0686340332031, -2.5151050090789795]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -223.49253503611362, 'robot_pos': [31.069379806518555, 281.61212158203125, -1.097786784172058]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -277.4198483438992, 'robot_pos': [75.2308120727539, 337.0014343261719, 1.972888469696045]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -223.11682041367067, 'robot_pos': [33.918975830078125, 281.58721923828125, 1.4905452728271484]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -1.2146018743515015]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -269.07755188750724, 'robot_pos': [71.36790466308594, 328.8373107910156, 1.6264697313308716]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -226.5746125554722, 'robot_pos': [37.471458435058594, 285.4518127441406, 1.511661410331726]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -269.4366775115104, 'robot_pos': [73.17536163330078, 329.1143493652344, 2.036931037902832]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -247.02100107722111, 'robot_pos': [50.44939041137695, 306.8363037109375, 1.4925364255905151]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -332.4863020081209, 'robot_pos': [156.5988311767578, 378.1443176269531, -1.2592867612838745]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -223.49253503611362, 'robot_pos': [31.069379806518555, 281.61212158203125, -1.097786784172058]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -248.7014264065529, 'robot_pos': [16.897491455078125, 304.9378967285156, -1.8090357780456543]}
{'collision': 9, 'exit_reached': 0.0, 'dist_obj': -294.2864714997071, 'robot_pos': [88.52967071533203, 352.9002990722656, 0.19996318221092224]}
{'collision': 9, 'exit_reached': 0.0, 'dist_obj': -249.90485608491787, 'robot_pos': [19.41193389892578, 306.5867919921875, -2.414602041244507]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -409.8198420656369, 'robot_pos': [102.39307403564453, 467.6213073730469, 1.0687166452407837]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -377.67011503548724, 'robot_pos': [40.23302459716797, 437.1524658203125, 1.702213168144226]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -241.37968166995012, 'robot_pos': [48.04782485961914, 301.0835876464844, 1.5733450651168823]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -229.19065125284615, 'robot_pos': [39.523189544677734, 288.2740783691406, -0.29778680205345154]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -270.2379791485247, 'robot_pos': [31.253814697265625, 328.7047119140625, -2.180798292160034]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -253.7148278341764, 'robot_pos': [18.6414794921875, 310.3211669921875, -2.176669120788574]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -270.16646894846457, 'robot_pos': [54.74498748779297, 330.1153564453125, -1.6146018505096436]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -258.021298178818, 'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -258.021298178818, 'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -257.1279630717793, 'robot_pos': [61.708946228027344, 317.1222839355469, 1.5498104095458984]}
{'collision': 8, 'exit_reached': 0.0, 'dist_obj': -271.42022805273496, 'robot_pos': [16.839248657226562, 327.9665832519531, -2.8641748428344727]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -227.79848306481443, 'robot_pos': [37.19453430175781, 286.654052734375, -1.097786784172058]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -337.46140402591004, 'robot_pos': [193.64707946777344, 369.8687744140625, -3.054025888442993]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -389.8453112429414, 'robot_pos': [56.00383758544922, 449.8248291015625, 0.9022132158279419]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -258.021298178818, 'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723]}
{'collision': 9, 'exit_reached': 0.0, 'dist_obj': -249.90485608491787, 'robot_pos': [19.41193389892578, 306.5867919921875, -2.414602041244507]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -275.0301875789886, 'robot_pos': [75.90172576904297, 334.5700988769531, 2.1889939308166504]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -129.9633543380133, 'robot_pos': [20.027774810791016, 183.66363525390625, 3.061079740524292]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -517.9072871294441, 'robot_pos': [65.60530853271484, 577.876953125, -1.6146018505096436]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -101.73598268559806, 'robot_pos': [17.608062744140625, 152.483154296875, -2.4708945751190186]}
