## Generation 0 
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.50682067871094, 422.8568420410156, 1.7517677545547485], 'dist_obj': -385.6126528780452}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [578.6738891601562, 556.7333374023438, 0.8947092294692993], 'dist_obj': -718.168929837119}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [191.25921630859375, 344.3779602050781, -2.414602041244507], 'dist_obj': -313.208885755732}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [65.60530853271484, 577.876953125, -1.6146018505096436], 'dist_obj': -517.9072871294441}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [79.71758270263672, 484.2169189453125, -0.13141709566116333], 'dist_obj': -424.6749078849481}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [339.8987121582031, 415.517822265625, -0.7348006367683411], 'dist_obj': -452.47785693480427}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [192.93057250976562, 334.050048828125, -1.9772676229476929], 'dist_obj': -304.588191449491}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [77.58015441894531, 503.1531066894531, 1.410712718963623], 'dist_obj': -443.5016773338155}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'dist_obj': -258.021298178818}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [292.3075256347656, 388.5921630859375, -1.016897201538086], 'dist_obj': -402.4171916159182}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [322.0384826660156, 407.55499267578125, -0.8146018385887146], 'dist_obj': -435.2684681110844}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [39.0971794128418, 154.60340881347656, -2.733064889907837], 'dist_obj': -96.88515297830055}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.94937515258789, 420.93426513671875, -2.8146021366119385], 'dist_obj': -363.37556164365395}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.835430145263672, 270.62139892578125, -2.014601945877075], 'dist_obj': -214.80042978655334}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'dist_obj': -258.021298178818}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [286.3756103515625, 488.254638671875, -0.5619772672653198], 'dist_obj': -484.4047403835151}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [191.1756134033203, 332.0798645019531, -2.2552762031555176], 'dist_obj': -302.05048289837003}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [59.941593170166016, 453.99957275390625, 1.5853981971740723], 'dist_obj': -393.99957708304515}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [577.7528686523438, 578.7047729492188, 0.8786795735359192], 'dist_obj': -732.8865358826233}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [72.89043426513672, 420.711181640625, -0.29778680205345154], 'dist_obj': -360.9414354935157}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [228.65670776367188, 423.23004150390625, 2.516356945037842], 'dist_obj': -400.47615175514517}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [141.16497802734375, 579.6286010742188, 1.1853982210159302], 'dist_obj': -525.9293077140014}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [181.74884033203125, 492.2604064941406, -1.2146018743515015], 'dist_obj': -449.0788785332418}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 9, 'exit_reached': 0.0, 'robot_pos': [289.7498779296875, 483.70196533203125, -0.3410263955593109], 'dist_obj': -481.98377756407126}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [53.8691520690918, 310.13458251953125, -1.6146018505096436], 'dist_obj': -250.2097053844477}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.94937515258789, 420.93426513671875, -2.8146021366119385], 'dist_obj': -363.37556164365395}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [579.6216430664062, 569.8626708984375, 0.8624913692474365], 'dist_obj': -727.9880459998777}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [65.60530853271484, 577.876953125, -1.6146018505096436], 'dist_obj': -517.9072871294441}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [196.4844207763672, 540.6212768554688, -0.6157265305519104], 'dist_obj': -499.62466800673644}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [75.54035186767578, 445.2657165527344, -2.398561716079712], 'dist_obj': -385.57901250854286}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [20.138748168945312, 424.96649169921875, -2.8146021366119385], 'dist_obj': -367.136840239133}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'dist_obj': -258.021298178818}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [53.8691520690918, 310.13458251953125, -1.6146018505096436], 'dist_obj': -250.2097053844477}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [300.00103759765625, 391.969970703125, -0.8146018385887146], 'dist_obj': -409.63954825747146}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [72.89043426513672, 420.711181640625, -0.29778680205345154], 'dist_obj': -360.9414354935157}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [127.53639221191406, 380.8536682128906, -2.697786808013916], 'dist_obj': -327.88449289142847}
{'collision': 8, 'exit_reached': 0.0, 'robot_pos': [191.1105499267578, 435.97308349609375, 1.9054759740829468], 'dist_obj': -398.1780202568413}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [191.7838134765625, 333.3414306640625, -1.9502938985824585], 'dist_obj': -303.4510029838456}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [79.71758270263672, 484.2169189453125, -0.13141709566116333], 'dist_obj': -424.6749078849481}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [150.3868408203125, 551.907470703125, -2.180971622467041], 'dist_obj': -500.14272035792175}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [292.5018615722656, 388.73388671875, -1.015730619430542], 'dist_obj': -402.6451091367992}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [251.44345092773438, 367.1394348144531, -1.2146018743515015], 'dist_obj': -361.9188131629268}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.94937515258789, 420.93426513671875, -2.8146021366119385], 'dist_obj': -363.37556164365395}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.94937515258789, 420.93426513671875, -2.8146021366119385], 'dist_obj': -363.37556164365395}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, 1.1853982210159302], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [433.38739013671875, 466.93115234375, 0.38539817929267883], 'dist_obj': -552.2781055418751}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [79.71758270263672, 484.2169189453125, -0.13141709566116333], 'dist_obj': -424.6749078849481}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
## Generation 8 
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [168.37525939941406, 580.4042358398438, 1.1853982210159302], 'dist_obj': -531.5691540429542}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [127.53639221191406, 380.8536682128906, -2.697786808013916], 'dist_obj': -327.88449289142847}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [312.87841796875, 462.40997314453125, -0.5104338526725769], 'dist_obj': -475.26969265939965}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.79962730407715, 164.8010711669922, 2.673030376434326], 'dist_obj': -112.97847570853375}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [163.3624267578125, 464.44683837890625, -2.250319480895996], 'dist_obj': -417.4458483922882}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [316.2024230957031, 406.2713317871094, -1.2146018743515015], 'dist_obj': -430.7476254348108}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [49.610286712646484, 546.4996337890625, -0.4645220935344696], 'dist_obj': -486.61056279029265}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [577.237060546875, 573.5465087890625, 0.5833835601806641], 'dist_obj': -728.8787234462303}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [153.8218231201172, 449.55535888671875, -0.07103227078914642], 'dist_obj': -400.69428761955515}
{'collision': 13, 'exit_reached': 0.0, 'robot_pos': [331.53497314453125, 469.7216491699219, 1.5833659172058105], 'dist_obj': -491.53135346498686}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [261.9704284667969, 513.710205078125, -0.4146018326282501], 'dist_obj': -496.6336720029118}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [319.1863098144531, 405.0408020019531, -1.0164704322814941], 'dist_obj': -431.54454954429065}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [153.90231323242188, 450.1221923828125, -0.06478428840637207], 'dist_obj': -401.26421397873503}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [84.18644714355469, 360.2433166503906, -3.0977869033813477], 'dist_obj': -301.2159249087848}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [452.9010314941406, 477.0694885253906, -0.04750516265630722], 'dist_obj': -572.9905573462713}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [150.3868408203125, 551.907470703125, -2.180971622467041], 'dist_obj': -500.14272035792175}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.150035858154297, 422.3079833984375, -2.8146021366119385], 'dist_obj': -364.8331046673258}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [150.3868408203125, 551.907470703125, -2.180971622467041], 'dist_obj': -500.14272035792175}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [154.72247314453125, 166.3573455810547, -2.058300256729126], 'dist_obj': -142.4227224766622}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [72.89043426513672, 420.711181640625, -0.29778680205345154], 'dist_obj': -360.9414354935157}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [150.3868408203125, 551.907470703125, -2.180971622467041], 'dist_obj': -500.14272035792175}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [244.229736328125, 363.3292541503906, -1.7356921434402466], 'dist_obj': -354.8932687033705}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [43.88234329223633, 577.0454711914062, 1.2451423406600952], 'dist_obj': -517.2966249042155}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [181.74884033203125, 492.2604064941406, -1.2146018743515015], 'dist_obj': -449.0788785332418}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [127.53639221191406, 380.8536682128906, -2.697786808013916], 'dist_obj': -327.88449289142847}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [289.06396484375, 481.1274719238281, 0.29171034693717957], 'dist_obj': -479.39404209782725}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [328.39556884765625, 409.59381103515625, -0.8146018385887146], 'dist_obj': -440.7403023222877}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [69.6678237915039, 428.03338623046875, 2.785398244857788], 'dist_obj': -368.1603457695152}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.519248962402344, 298.9781494140625, -2.014601945877075], 'dist_obj': -242.72447364468283}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [30.046539306640625, 155.098876953125, -2.6396470069885254], 'dist_obj': -99.70459470482909}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.694416046142578, 302.97430419921875, -2.014601945877075], 'dist_obj': -246.6298338295093}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [193.36856079101562, 345.50274658203125, -2.414602041244507], 'dist_obj': -315.1174246425456}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [98.87460327148438, 540.9368896484375, -1.2306737899780273], 'dist_obj': -482.5054679526737}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [156.65802001953125, 191.4383087158203, -1.3163633346557617], 'dist_obj': -163.15269483576233}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [177.70716857910156, 466.6299743652344, -0.7871559858322144], 'dist_obj': -423.3236511077313}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [192.24693298339844, 332.7519226074219, -2.014601945877075], 'dist_obj': -303.1218609232276}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [72.44413757324219, 442.03045654296875, 0.8456228971481323], 'dist_obj': -382.2330784827118}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [16.6026611328125, 487.0107116699219, 1.868582844734192], 'dist_obj': -429.2102944963071}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.94937515258789, 420.93426513671875, -2.8146021366119385], 'dist_obj': -363.37556164365395}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [580.1331176757812, 560.54443359375, 0.9186733961105347], 'dist_obj': -721.8609215803389}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.694416046142578, 302.97430419921875, -2.014601945877075], 'dist_obj': -246.6298338295093}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 9, 'exit_reached': 0.0, 'robot_pos': [17.485095977783203, 262.62908935546875, -2.014601945877075], 'dist_obj': -207.04121550320565}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [178.05804443359375, 549.2086181640625, -0.4146018326282501], 'dist_obj': -503.25219715514}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [63.61249542236328, 451.717529296875, 1.302213191986084], 'dist_obj': -391.7341865112422}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [72.89043426513672, 420.711181640625, -0.29778680205345154], 'dist_obj': -360.9414354935157}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [299.7590026855469, 472.2278747558594, -0.555067777633667], 'dist_obj': -476.88174644716753}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [34.1562614440918, 154.68382263183594, -2.6200954914093018], 'dist_obj': -98.14746604331211}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.94937515258789, 420.93426513671875, -2.8146021366119385], 'dist_obj': -363.37556164365395}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [156.43040466308594, 444.8770446777344, -0.1366560459136963], 'dist_obj': -396.77343971510146}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [16.677566528320312, 315.346435546875, -2.014601945877075], 'dist_obj': -258.99543507251724}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [251.44345092773438, 367.1394348144531, -1.2146018743515015], 'dist_obj': -361.9188131629268}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [300.00103759765625, 391.969970703125, -0.8146018385887146], 'dist_obj': -409.63954825747146}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [156.8010711669922, 328.3198547363281, -1.3901480436325073], 'dist_obj': -285.24724683123816}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [302.7637634277344, 467.35137939453125, -0.10828274488449097], 'dist_obj': -474.20395520094974}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [256.19134521484375, 574.8751220703125, 2.59797739982605], 'dist_obj': -550.9876906647999}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [127.53639221191406, 380.8536682128906, -2.697786808013916], 'dist_obj': -327.88449289142847}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [406.9192199707031, 451.8209533691406, 0.38539817929267883], 'dist_obj': -523.3322125420748}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [470.4407043457031, 467.28875732421875, -2.9017438888549805], 'dist_obj': -578.2263429025896}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [55.81826400756836, 311.570068359375, 1.5843888521194458], 'dist_obj': -251.60482151630364}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [16.6026611328125, 487.0107116699219, 1.868582844734192], 'dist_obj': -429.2102944963071}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [87.80897521972656, 295.3137512207031, 1.944940447807312], 'dist_obj': -236.95126211170586}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 9, 'exit_reached': 0.0, 'robot_pos': [17.485095977783203, 262.62908935546875, -2.014601945877075], 'dist_obj': -207.04121550320565}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, 1.1853982210159302], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [259.7720947265625, 372.00909423828125, -1.2146018743515015], 'dist_obj': -370.4842300541702}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [192.24693298339844, 332.7519226074219, -2.014601945877075], 'dist_obj': -303.1218609232276}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [157.34503173828125, 226.43643188476562, -1.4942712783813477], 'dist_obj': -192.81374707903794}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [18.816028594970703, 480.281005859375, 2.785398244857788], 'dist_obj': -422.29402480600913}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [251.44345092773438, 367.1394348144531, -1.2146018743515015], 'dist_obj': -361.9188131629268}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [299.63018798828125, 472.0736999511719, -0.5580836534500122], 'dist_obj': -476.68371189578886}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [156.40438842773438, 305.2993469238281, -0.48220810294151306], 'dist_obj': -263.5632290540205}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [156.0016326904297, 327.52508544921875, -0.4152331054210663], 'dist_obj': -284.22875439307677}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [246.0139617919922, 361.638671875, -1.3196029663085938], 'dist_obj': -354.3826778386137}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [61.927425384521484, 318.01409912109375, 1.5853981971740723], 'dist_obj': -258.021298178818}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [164.04562377929688, 464.633056640625, -0.8146018385887146], 'dist_obj': -417.7958859945347}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [154.90667724609375, 321.0653991699219, -0.41574326157569885], 'dist_obj': -277.7812449206117}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [16.672534942626953, 554.5206298828125, 1.8039462566375732], 'dist_obj': -496.4150708912769}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [192.24693298339844, 332.7519226074219, -2.014601945877075], 'dist_obj': -303.1218609232276}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [392.029541015625, 98.33714294433594, -0.4304973781108856], 'dist_obj': -334.23547483201276}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [178.38746643066406, 485.0982971191406, -1.2146018743515015], 'dist_obj': -441.27559916843893}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [468.70849609375, 471.3101806640625, -2.8458499908447266], 'dist_obj': -579.8436853990208}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [60.97294235229492, 448.2642822265625, -2.905174970626831], 'dist_obj': -388.26550126135163}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [17.694416046142578, 302.97430419921875, -2.014601945877075], 'dist_obj': -246.6298338295093}
{'collision': 0, 'exit_reached': 0.0, 'robot_pos': [196.48379516601562, 540.6201782226562, -0.6157737374305725], 'dist_obj': -499.62344026045935}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [191.16925048828125, 336.806396484375, -2.376506805419922], 'dist_obj': -306.3121829250715}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [18.520153045654297, 427.2445068359375, -2.7409114837646484], 'dist_obj': -369.5796335088378}
{'collision': 10, 'exit_reached': 0.0, 'robot_pos': [191.9888458251953, 375.1168212890625, 2.7319445610046387], 'dist_obj': -341.642600507592}
