=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 
=== === === -59.65 -60.20 === === === -45.18 -42.85 -43.00 -43.47 -43.57 -43.81 -48.90 -50.46 -52.85 -58.34 -62.95 -66.20 -69.52 === === === === === === === === === === === === === === === === === === === === === === === -206.53 -211.97 -219.26 -223.25 -227.14 -234.92 -241.39 -246.63 -251.19 -259.00 -263.77 -270.71 -275.45 -281.13 -289.35 -293.25 -302.75 -303.35 -314.61 -318.54 === -328.01 -336.78 -343.61 -350.15 -353.56 -356.95 === -371.92 === -384.64 -389.55 -392.63 -398.47 === -411.72 === -423.76 === -438.60 -443.33 === -455.99 === -465.47 === -478.69 -486.82 === -498.48 -502.06 -509.93 -513.83 -519.32 === === 
=== === === -58.00 -56.60 === === -45.99 -42.75 -42.66 -41.31 -41.07 -42.06 -43.80 -44.78 -48.58 -54.89 -58.62 -62.97 -67.28 -69.05 === === === === === -99.23 === === === === === === === === === === === === === === === === === -204.59 -208.91 === === === === -242.60 === -254.45 -259.92 -262.63 -267.38 === === === -294.46 -301.14 === -310.20 -319.28 === === -333.82 === === -353.53 -360.34 -367.14 -369.18 -375.99 === -386.60 -392.89 === -407.44 -410.45 === -427.75 -430.36 -438.13 -440.81 -446.11 === === === -475.73 === -486.99 -488.94 -495.02 -505.56 -507.59 -513.53 -521.16 === === 
=== === === -53.94 -51.93 === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -212.82 -216.07 -219.94 === === === === === === === === === -282.37 === === === === === === === === === === === === === === === === === -390.08 === === === === === === === === === === === -460.58 === === === === === -496.53 -500.53 === === -519.33 === === 
=== === === === === === === === === === === === === -29.31 -35.82 === === -47.67 === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -223.02 -228.89 === === === === -258.26 === === === === === === === === === === === === -336.80 -341.55 === === === === === === === === === === === === === === === === === === -453.07 -461.06 -465.14 === === === -489.54 -496.78 === === === -519.56 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -227.67 -230.95 -235.67 === === -258.49 === === === === -286.82 === === === -311.79 === === === === === === === === === === -376.40 === -390.36 === === === === === === === -438.36 -442.97 -446.36 -451.08 -457.82 -466.35 === === -486.34 -490.07 -494.44 === -506.52 === -518.17 === === 
=== === === === === === === === === === === === === === -26.02 === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -232.65 === === === === === -270.11 -273.86 === -287.77 === -296.50 === === === === === === -339.00 === === === === === === === === -392.63 === -403.99 === === === === === -442.90 -447.48 -450.91 -459.19 -467.48 -471.19 -479.78 -483.48 === === === === === === === === 
=== === === === === === === === === === === -7.19 === === -21.62 === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -239.56 === -250.21 === === === -270.72 === -286.12 === === === === === === === -331.96 === === === === -364.77 -368.47 -375.61 === -384.99 -392.86 === === === -419.29 === === === === -445.14 === === === === === === === === === === -515.08 -520.31 === === 
=== === === === === === === === === === -4.51 === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -257.06 === -268.96 === === === -290.13 === === === === === -326.07 === === -342.05 === -354.04 === -367.09 === -378.67 -387.87 -390.79 -400.10 === === === === === -437.83 -442.00 -445.99 -453.99 === -465.99 -470.04 -477.99 -481.99 === === === === === -517.99 === === 
