=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === 10.00 8.00 10.00 10.00 === === === 10.00 === === === === === === === === === === 10.00 10.00 10.00 10.00 8.00 10.00 10.00 10.00 8.00 10.00 10.00 18.00 8.00 10.00 10.00 10.00 0.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 === 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 === 10.00 10.00 === 10.00 10.00 10.00 === === 10.00 10.00 9.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === 10.00 10.00 10.00 === === === === === === 10.00 === === === === === === === === 10.00 10.00 10.00 10.00 10.00 === 10.00 === 8.00 === === 10.00 === === === 10.00 === 7.00 10.00 10.00 === 10.00 === 10.00 === 9.00 10.00 10.00 === 10.00 10.00 0.00 10.00 10.00 10.00 === === === 10.00 === === === 10.00 === === 0.00 0.00 10.00 10.00 === === 10.00 10.00 10.00 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === 10.00 === === === === === === === === === === === === === === === === === === 10.00 10.00 10.00 === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 0.00 === === === === === === === === === 12.00 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === 10.00 === === === === === === === === === === 10.00 === 10.00 === === === === === === === 10.00 10.00 === === === === === === === === === === === === === === === === === === === === === === === 0.00 === 0.00 === === === === === === === === === 0.00 === === === === === === === === === === === === 10.00 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === 10.00 === === === === === === === === === === === === 10.00 === === === === === === === === 10.00 10.00 === === === === === === === === === === === === === === === === === === === === === === === === 0.00 === === === === === === === === === 0.00 === 0.00 === === === === === === === === === === 10.00 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === 10.00 === === === === === === === === === === === === === 20.00 10.00 === === === === === === === 10.00 10.00 10.00 === === === === === === === === === === === === === === 0.00 === === === === === === === === === === === === 0.00 0.00 === === === 0.00 === 0.00 === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === 10.00 === === === === === === === === === === === === === === 10.00 10.00 === === === === === === === 9.00 10.00 10.00 === === === === === === === === === === === === === === === === === 0.00 0.00 === === 0.00 0.00 0.00 === === === === 0.00 === === === 0.00 0.00 === === === === === === === === === === === === === 
