## Generation 0 
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -350.1533519112904}
{'collision': 0, 'robot_pos': [322.8878479003906, 461.3295593261719, 0.38539817929267883], 'exit_reached': 0.0, 'dist_obj': -479.76602189258693}
{'collision': 0, 'robot_pos': [94.80943298339844, 488.3397216796875, -1.5815167427062988], 'exit_reached': 0.0, 'dist_obj': -429.7518048749276}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 10, 'robot_pos': [192.70364379882812, 339.3873596191406, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -309.301719672622}
{'collision': 0, 'robot_pos': [60.0, 450.0, 2.785398244857788], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [192.7772216796875, 342.9798889160156, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -312.58184228757983}
{'collision': 10, 'robot_pos': [17.937877655029297, 560.2244262695312, 2.785398244857788], 'exit_reached': 0.0, 'dist_obj': -501.98973970873647}
{'collision': 0, 'robot_pos': [106.7729721069336, 474.38690185546875, -1.1468091011047363], 'exit_reached': 0.0, 'dist_obj': -417.01824342478096}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -350.1533519112904}
{'collision': 10, 'robot_pos': [16.669662475585938, 267.81524658203125, -2.180971622467041], 'exit_reached': 0.0, 'dist_obj': -212.2844668409116}
{'collision': 0, 'robot_pos': [59.02234649658203, 345.7434997558594, -1.3809716701507568], 'exit_reached': 0.0, 'dist_obj': -285.7451722411064}
{'collision': 10, 'robot_pos': [138.33656311035156, 576.8001708984375, 1.1853982210159302], 'exit_reached': 0.0, 'dist_obj': -522.7035811629726}
{'collision': 0, 'robot_pos': [59.02234649658203, 345.7434997558594, -1.3809716701507568], 'exit_reached': 0.0, 'dist_obj': -285.7451722411064}
{'collision': 10, 'robot_pos': [342.8115234375, 416.9270324707031, -0.8146018385887146], 'exit_reached': 0.0, 'dist_obj': -455.38913502342365}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [290.81732177734375, 390.3553161621094, -0.8442672491073608], 'exit_reached': 0.0, 'dist_obj': -403.0028175447823}
{'collision': 10, 'robot_pos': [192.70364379882812, 339.3873596191406, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -309.301719672622}
{'collision': 0, 'robot_pos': [289.5245361328125, 460.8326416015625, -0.8146018385887146], 'exit_reached': 0.0, 'dist_obj': -461.8964378085951}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [182.32313537597656, 464.1298828125, -2.027238607406616], 'exit_reached': 0.0, 'dist_obj': -422.2367956849029}
{'collision': 85, 'robot_pos': [579.2976684570312, 546.865966796875, -0.14664149284362793], 'exit_reached': 0.0, 'dist_obj': -711.8346283301793}
{'collision': 10, 'robot_pos': [165.4413299560547, 580.2515258789062, 2.0371925830841064], 'exit_reached': 0.0, 'dist_obj': -530.8290913676753}
{'collision': 235, 'robot_pos': [308.4859619140625, 444.8194274902344, 2.9339160919189453], 'exit_reached': 0.0, 'dist_obj': -458.073427566224}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 10, 'robot_pos': [192.70364379882812, 339.3873596191406, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -309.301719672622}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 0, 'robot_pos': [57.22056198120117, 533.652587890625, -0.29778680205345154], 'exit_reached': 0.0, 'dist_obj': -473.66074282252544}
{'collision': 0, 'robot_pos': [100.46720123291016, 495.80499267578125, 1.7343206405639648], 'exit_reached': 0.0, 'dist_obj': -437.6797756542591}
{'collision': 10, 'robot_pos': [155.6768798828125, 436.6186218261719, -2.4330482482910156], 'exit_reached': 0.0, 'dist_obj': -388.5815894382481}
{'collision': 10, 'robot_pos': [16.669662475585938, 267.81524658203125, -2.180971622467041], 'exit_reached': 0.0, 'dist_obj': -212.2844668409116}
{'collision': 10, 'robot_pos': [192.7772216796875, 342.9798889160156, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -312.58184228757983}
{'collision': 10, 'robot_pos': [16.72357749938965, 385.585205078125, 2.268582820892334], 'exit_reached': 0.0, 'dist_obj': -328.448739547309}
{'collision': 10, 'robot_pos': [327.2037353515625, 408.873046875, -0.8146018385887146], 'exit_reached': 0.0, 'dist_obj': -439.4431010058911}
{'collision': 10, 'robot_pos': [296.7887878417969, 392.7155456542969, -0.7807743549346924], 'exit_reached': 0.0, 'dist_obj': -408.3730700812971}
{'collision': 0, 'robot_pos': [289.5245361328125, 460.8326416015625, -0.8146018385887146], 'exit_reached': 0.0, 'dist_obj': -461.8964378085951}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [103.0726547241211, 359.7556457519531, -1.5781121253967285], 'exit_reached': 0.0, 'dist_obj': -302.8344444496923}
{'collision': 0, 'robot_pos': [98.92277526855469, 496.4413757324219, -0.6989498138427734], 'exit_reached': 0.0, 'dist_obj': -438.1735465381445}
{'collision': 10, 'robot_pos': [333.4385986328125, 414.2755126953125, -0.8146018385887146], 'exit_reached': 0.0, 'dist_obj': -447.5263189107461}
{'collision': 0, 'robot_pos': [59.02234649658203, 345.7434997558594, -1.3809716701507568], 'exit_reached': 0.0, 'dist_obj': -285.7451722411064}
{'collision': 0, 'robot_pos': [88.17861938476562, 427.53179931640625, 1.302213191986084], 'exit_reached': 0.0, 'dist_obj': -368.6104422004165}
{'collision': 10, 'robot_pos': [16.669662475585938, 267.81524658203125, -2.180971622467041], 'exit_reached': 0.0, 'dist_obj': -212.2844668409116}
{'collision': 0, 'robot_pos': [96.50526428222656, 477.8665466308594, -0.11809620261192322], 'exit_reached': 0.0, 'dist_obj': -419.4580850496452}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 0, 'robot_pos': [157.47128295898438, 452.73663330078125, -0.9809716939926147], 'exit_reached': 0.0, 'dist_obj': -404.6513488648008}
{'collision': 85, 'robot_pos': [579.2976684570312, 546.865966796875, -0.14664149284362793], 'exit_reached': 0.0, 'dist_obj': -711.8346283301793}
{'collision': 0, 'robot_pos': [289.5245361328125, 460.8326416015625, -0.8146018385887146], 'exit_reached': 0.0, 'dist_obj': -461.8964378085951}
{'collision': 10, 'robot_pos': [17.101890563964844, 321.1605224609375, -2.302733898162842], 'exit_reached': 0.0, 'dist_obj': -264.6602846768965}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 0, 'robot_pos': [322.8878479003906, 461.3295593261719, 0.38539817929267883], 'exit_reached': 0.0, 'dist_obj': -479.76602189258693}
{'collision': 4, 'robot_pos': [21.368345260620117, 264.718994140625, 0.7697070240974426], 'exit_reached': 0.0, 'dist_obj': -208.3321178067652}
{'collision': 10, 'robot_pos': [191.68418884277344, 579.8474731445312, 0.4965689182281494], 'exit_reached': 0.0, 'dist_obj': -536.2668374288432}
{'collision': 10, 'robot_pos': [17.780601501464844, 490.84173583984375, -3.043179512023926], 'exit_reached': 0.0, 'dist_obj': -432.90539261028823}
{'collision': 10, 'robot_pos': [54.20306396484375, 578.5809326171875, -2.217867136001587], 'exit_reached': 0.0, 'dist_obj': -518.6133320128857}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 10, 'robot_pos': [145.13909912109375, 576.9940795898438, 1.1853982210159302], 'exit_reached': 0.0, 'dist_obj': -523.9575789413692}
{'collision': 195, 'robot_pos': [248.85202026367188, 271.2718200683594, -2.145582675933838], 'exit_reached': 0.0, 'dist_obj': -283.3740769948224}
{'collision': 10, 'robot_pos': [327.2037353515625, 408.873046875, -0.8146018385887146], 'exit_reached': 0.0, 'dist_obj': -439.4431010058911}
{'collision': 10, 'robot_pos': [192.70364379882812, 339.3873596191406, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -309.301719672622}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 0, 'robot_pos': [59.02234649658203, 345.7434997558594, -1.3809716701507568], 'exit_reached': 0.0, 'dist_obj': -285.7451722411064}
{'collision': 10, 'robot_pos': [138.33656311035156, 576.8001708984375, 1.1853982210159302], 'exit_reached': 0.0, 'dist_obj': -522.7035811629726}
{'collision': 85, 'robot_pos': [579.3356323242188, 546.7431030273438, -0.1471177339553833], 'exit_reached': 0.0, 'dist_obj': -711.7782992942981}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 0, 'robot_pos': [59.02234649658203, 345.7434997558594, -1.3809716701507568], 'exit_reached': 0.0, 'dist_obj': -285.7451722411064}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 10, 'robot_pos': [199.1527557373047, 579.3925170898438, 0.6225130558013916], 'exit_reached': 0.0, 'dist_obj': -537.7100298843324}
{'collision': 0, 'robot_pos': [100.42845916748047, 499.6976623535156, -2.071110486984253], 'exit_reached': 0.0, 'dist_obj': -441.55236902297656}
{'collision': 10, 'robot_pos': [192.70364379882812, 339.3873596191406, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -309.301719672622}
{'collision': 10, 'robot_pos': [190.79364013671875, 343.3336181640625, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -312.06556279434653}
{'collision': 10, 'robot_pos': [190.79364013671875, 343.3336181640625, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -312.06556279434653}
{'collision': 85, 'robot_pos': [579.3009033203125, 546.8541259765625, -0.14669156074523926], 'exit_reached': 0.0, 'dist_obj': -711.8288896706111}
{'collision': 4, 'robot_pos': [21.419212341308594, 264.71026611328125, 0.7318968772888184], 'exit_reached': 0.0, 'dist_obj': -208.31411432866344}
{'collision': 10, 'robot_pos': [296.7887878417969, 392.7155456542969, -0.7807743549346924], 'exit_reached': 0.0, 'dist_obj': -408.3730700812971}
{'collision': 10, 'robot_pos': [138.33656311035156, 576.8001708984375, 1.1853982210159302], 'exit_reached': 0.0, 'dist_obj': -522.7035811629726}
{'collision': 10, 'robot_pos': [192.7772216796875, 342.9798889160156, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -312.58184228757983}
{'collision': 10, 'robot_pos': [296.2877197265625, 476.8915710449219, -0.6775267124176025], 'exit_reached': 0.0, 'dist_obj': -479.1977342411812}
{'collision': 195, 'robot_pos': [248.65567016601562, 271.34423828125, -2.146596670150757], 'exit_reached': 0.0, 'dist_obj': -283.2972801501459}
{'collision': 0, 'robot_pos': [21.830120086669922, 326.18389892578125, -2.014601945877075], 'exit_reached': 0.0, 'dist_obj': -268.90668972699166}
{'collision': 10, 'robot_pos': [296.78875732421875, 392.715576171875, -0.7807749509811401], 'exit_reached': 0.0, 'dist_obj': -408.3730772498727}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 10, 'robot_pos': [183.22169494628906, 466.04388427734375, -1.5022082328796387], 'exit_reached': 0.0, 'dist_obj': -424.3291435483418}
{'collision': 0, 'robot_pos': [21.830120086669922, 326.18389892578125, -2.014601945877075], 'exit_reached': 0.0, 'dist_obj': -268.90668972699166}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 10, 'robot_pos': [187.93077087402344, 466.7244873046875, -1.733130931854248], 'exit_reached': 0.0, 'dist_obj': -426.36966438723425}
{'collision': 10, 'robot_pos': [103.80622100830078, 359.86492919921875, -1.5706151723861694], 'exit_reached': 0.0, 'dist_obj': -303.04778626922945}
{'collision': 10, 'robot_pos': [190.79364013671875, 343.3336181640625, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -312.06556279434653}
{'collision': 10, 'robot_pos': [192.70364379882812, 339.3873596191406, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -309.301719672622}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 10, 'robot_pos': [153.34568786621094, 576.5051879882812, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -524.8723908361211}
{'collision': 0, 'robot_pos': [59.02234649658203, 345.7434997558594, -1.3809716701507568], 'exit_reached': 0.0, 'dist_obj': -285.7451722411064}
{'collision': 4, 'robot_pos': [21.37251091003418, 264.7193603515625, 0.7308411598205566], 'exit_reached': 0.0, 'dist_obj': -208.33170525906115}
{'collision': 0, 'robot_pos': [58.77345657348633, 533.9910278320312, -0.697786808013916], 'exit_reached': 0.0, 'dist_obj': -473.9926147885034}
{'collision': 0, 'robot_pos': [29.42496109008789, 516.6138305664062, 2.0056231021881104], 'exit_reached': 0.0, 'dist_obj': -457.6363439117018}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [192.7772216796875, 342.9798889160156, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -312.58184228757983}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 9, 'robot_pos': [322.8878479003906, 461.3295593261719, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -479.76602189258693}
{'collision': 10, 'robot_pos': [192.7772216796875, 342.9798889160156, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -312.58184228757983}
{'collision': 0, 'robot_pos': [322.8878479003906, 461.3295593261719, 0.38539817929267883], 'exit_reached': 0.0, 'dist_obj': -479.76602189258693}
{'collision': 0, 'robot_pos': [94.85823059082031, 482.0660095214844, -1.1075650453567505], 'exit_reached': 0.0, 'dist_obj': -423.50302553029366}
{'collision': 10, 'robot_pos': [192.70364379882812, 339.3873596191406, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -309.301719672622}
{'collision': 10, 'robot_pos': [138.33656311035156, 576.8001708984375, 1.1853982210159302], 'exit_reached': 0.0, 'dist_obj': -522.7035811629726}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -350.1533519112904}
{'collision': 10, 'robot_pos': [149.29222106933594, 578.9443359375, 1.1853982210159302], 'exit_reached': 0.0, 'dist_obj': -526.5703414977984}
{'collision': 10, 'robot_pos': [184.89132690429688, 579.3234252929688, 1.868582844734192], 'exit_reached': 0.0, 'dist_obj': -534.1298190458361}
{'collision': 0, 'robot_pos': [59.02234649658203, 345.7434997558594, -1.3809716701507568], 'exit_reached': 0.0, 'dist_obj': -285.7451722411064}
{'collision': 0, 'robot_pos': [157.47128295898438, 452.73663330078125, -0.9809716939926147], 'exit_reached': 0.0, 'dist_obj': -404.6513488648008}
{'collision': 0, 'robot_pos': [86.6778335571289, 487.05767822265625, 0.7168111801147461], 'exit_reached': 0.0, 'dist_obj': -427.890134651674}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 0, 'robot_pos': [322.8878479003906, 461.3295593261719, 0.38539817929267883], 'exit_reached': 0.0, 'dist_obj': -479.76602189258693}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 235, 'robot_pos': [308.4859619140625, 444.8194274902344, 2.9339160919189453], 'exit_reached': 0.0, 'dist_obj': -458.073427566224}
{'collision': 0, 'robot_pos': [21.830120086669922, 326.18389892578125, -2.014601945877075], 'exit_reached': 0.0, 'dist_obj': -268.90668972699166}
{'collision': 0, 'robot_pos': [157.47128295898438, 452.73663330078125, -0.9809716939926147], 'exit_reached': 0.0, 'dist_obj': -404.6513488648008}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 235, 'robot_pos': [308.4859619140625, 444.8194274902344, 2.9339160919189453], 'exit_reached': 0.0, 'dist_obj': -458.073427566224}
{'collision': 10, 'robot_pos': [294.7816467285156, 393.95965576171875, -0.7788678407669067], 'exit_reached': 0.0, 'dist_obj': -408.2296820627319}
{'collision': 10, 'robot_pos': [16.8109130859375, 337.0841064453125, -1.780971646308899], 'exit_reached': 0.0, 'dist_obj': -280.4298473291809}
{'collision': 10, 'robot_pos': [192.7772216796875, 342.9798889160156, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -312.58184228757983}
{'collision': 10, 'robot_pos': [327.2037353515625, 408.873046875, -0.8146018385887146], 'exit_reached': 0.0, 'dist_obj': -439.4431010058911}
{'collision': 10, 'robot_pos': [16.669662475585938, 267.81524658203125, -2.180971622467041], 'exit_reached': 0.0, 'dist_obj': -212.2844668409116}
{'collision': 0, 'robot_pos': [289.5245361328125, 460.8326416015625, -0.8146018385887146], 'exit_reached': 0.0, 'dist_obj': -461.8964378085951}
{'collision': 10, 'robot_pos': [184.3925018310547, 578.4505004882812, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -533.1645299233045}
{'collision': 10, 'robot_pos': [185.48355102539062, 464.0229797363281, -1.63295316696167], 'exit_reached': 0.0, 'dist_obj': -423.06109456314135}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [16.99498748779297, 269.0760803222656, -1.780971646308899], 'exit_reached': 0.0, 'dist_obj': -213.45312943149264}
{'collision': 0, 'robot_pos': [157.47128295898438, 452.73663330078125, -0.9809716939926147], 'exit_reached': 0.0, 'dist_obj': -404.6513488648008}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 10, 'robot_pos': [17.157630920410156, 347.9311828613281, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -291.1010729150193}
{'collision': 10, 'robot_pos': [294.82635498046875, 394.0124816894531, -0.7784973978996277], 'exit_reached': 0.0, 'dist_obj': -408.2986099875438}
{'collision': 0, 'robot_pos': [322.8878479003906, 461.3295593261719, 0.38539817929267883], 'exit_reached': 0.0, 'dist_obj': -479.76602189258693}
{'collision': 0, 'robot_pos': [61.144710540771484, 450.7376708984375, 1.9594768285751343], 'exit_reached': 0.0, 'dist_obj': -390.7393476748378}
{'collision': 0, 'robot_pos': [157.47128295898438, 452.73663330078125, -0.9809716939926147], 'exit_reached': 0.0, 'dist_obj': -404.6513488648008}
{'collision': 10, 'robot_pos': [138.33656311035156, 576.8001708984375, 1.1853982210159302], 'exit_reached': 0.0, 'dist_obj': -522.7035811629726}
{'collision': 9, 'robot_pos': [185.95462036132812, 578.1575317382812, 1.5853981971740723], 'exit_reached': 0.0, 'dist_obj': -533.2464665494505}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 343, 'robot_pos': [325.48736572265625, 462.7601318359375, 0.5699775218963623], 'exit_reached': 0.0, 'dist_obj': -482.3891221357061}
{'collision': 10, 'robot_pos': [16.669662475585938, 267.81524658203125, -2.180971622467041], 'exit_reached': 0.0, 'dist_obj': -212.2844668409116}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 9, 'robot_pos': [322.8878479003906, 461.3295593261719, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -479.76602189258693}
{'collision': 10, 'robot_pos': [190.79364013671875, 343.3336181640625, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -312.06556279434653}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -350.1533519112904}
{'collision': 10, 'robot_pos': [192.7772216796875, 342.9798889160156, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -312.58184228757983}
{'collision': 10, 'robot_pos': [190.79364013671875, 343.3336181640625, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -312.06556279434653}
{'collision': 10, 'robot_pos': [78.46794128417969, 339.3294372558594, 0.6190283298492432], 'exit_reached': 0.0, 'dist_obj': -279.939278010341}
{'collision': 10, 'robot_pos': [16.669662475585938, 267.81524658203125, -2.180971622467041], 'exit_reached': 0.0, 'dist_obj': -212.2844668409116}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -350.1533519112904}
{'collision': 10, 'robot_pos': [327.2037353515625, 408.873046875, -0.8146018385887146], 'exit_reached': 0.0, 'dist_obj': -439.4431010058911}
{'collision': 0, 'robot_pos': [289.5245361328125, 460.8326416015625, -0.8146018385887146], 'exit_reached': 0.0, 'dist_obj': -461.8964378085951}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 9, 'robot_pos': [322.8878479003906, 461.3295593261719, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -479.76602189258693}
## Generation 6 
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [18.010597229003906, 274.6175537109375, -2.014601945877075], 'exit_reached': 0.0, 'dist_obj': -218.68654349532363}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 0, 'robot_pos': [322.8878479003906, 461.3295593261719, 0.38539817929267883], 'exit_reached': 0.0, 'dist_obj': -479.76602189258693}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -350.1533519112904}
{'collision': 10, 'robot_pos': [192.7772216796875, 342.9798889160156, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -312.58184228757983}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 0, 'robot_pos': [289.5245361328125, 460.8326416015625, -0.8146018385887146], 'exit_reached': 0.0, 'dist_obj': -461.8964378085951}
{'collision': 10, 'robot_pos': [50.160606384277344, 580.4815063476562, -1.3905768394470215], 'exit_reached': 0.0, 'dist_obj': -520.5745019847308}
{'collision': 0, 'robot_pos': [59.02234649658203, 345.7434997558594, -1.3809716701507568], 'exit_reached': 0.0, 'dist_obj': -285.7451722411064}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -350.1533519112904}
{'collision': 10, 'robot_pos': [192.70364379882812, 339.3873596191406, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -309.301719672622}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [278.8198547363281, 495.5080871582031, -0.4146018326282501], 'exit_reached': 0.0, 'dist_obj': -487.39042133286205}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [192.70364379882812, 339.3873596191406, -2.414602041244507], 'exit_reached': 0.0, 'dist_obj': -309.301719672622}
{'collision': 85, 'robot_pos': [579.2976684570312, 546.865966796875, -0.14664149284362793], 'exit_reached': 0.0, 'dist_obj': -711.8346283301793}
{'collision': 0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'dist_obj': -390.0}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
{'collision': 10, 'robot_pos': [138.33656311035156, 576.8001708984375, 1.1853982210159302], 'exit_reached': 0.0, 'dist_obj': -522.7035811629726}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'dist_obj': -536.1344456175963}
