## Generation 0 
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -525.8002260186033, 'robot_pos': [152.1322021484375, 577.6654663085938, 1.1632169485092163]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -534.3990182900652, 'robot_pos': [196.743896484375, 576.6076049804688, -1.780971646308899]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -418.1416179948478, 'robot_pos': [306.69964599609375, 397.61175537109375, -0.8146018385887146]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -416.86863704344233, 'robot_pos': [306.6717529296875, 396.0543212890625, -0.8146018385887146]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -475.5247436880455, 'robot_pos': [304.1171569824219, 468.08160400390625, -0.4146018326282501]}
{'exit_reached': 0.0, 'robot_pos': [381.0584716796875, 438.7334899902344, -0.0852891057729721], 'dist_obj': -496.5053863529374, 'collision': 10}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -437.9988102798871, 'robot_pos': [325.4339294433594, 408.4075012207031, -0.4146018326282501]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -448.1915528808505, 'robot_pos': [334.86920166015625, 414.0093078613281, -0.4146018326282501]}
{'collision': 10, 'robot_pos': [326.9027404785156, 408.1903991699219, -0.48476842045783997], 'dist_obj': -438.7181634592434, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -489.401284519438, 'robot_pos': [375.76123046875, 433.9096984863281, -0.014601826667785645]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -433.92811006344647, 'robot_pos': [322.2843933105469, 405.6884460449219, -0.47775593400001526]}
{'collision': 10, 'robot_pos': [391.7882385253906, 444.662841796875, -0.014601826667785645], 'dist_obj': -507.9851740779736, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [324.25, 407.24847412109375, -0.4584291875362396], 'dist_obj': -436.35944504436696, 'collision': 10}
{'collision': 10, 'robot_pos': [321.4890441894531, 404.6397705078125, -0.47602954506874084], 'dist_obj': -432.6119411745259, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -459.03548202372696, 'robot_pos': [346.2596435546875, 418.8439636230469, -0.8146018385887146]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -419.45614098127527, 'robot_pos': [305.4484558105469, 400.14483642578125, -0.8565172553062439]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -478.7668070586728, 'robot_pos': [366.6869812011719, 427.64215087890625, -0.11652538180351257]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -417.54006525519026, 'robot_pos': [305.6578674316406, 397.62689208984375, -0.8146018385887146]}
{'collision': 10, 'robot_pos': [381.9322204589844, 438.001220703125, -0.014601826667785645], 'dist_obj': -496.51311908418364, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [391.36749267578125, 443.60302734375, -0.014601826667785645], 'dist_obj': -506.9079776345247, 'collision': 10}
{'collision': 10, 'robot_pos': [325.1872253417969, 409.7229919433594, -0.4146018326282501], 'dist_obj': -438.89683933504915, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -433.6288958679767, 'robot_pos': [320.8488464355469, 406.3984680175781, -0.5204957723617554]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -414.6834803763647, 'robot_pos': [302.5364685058594, 396.360595703125, -0.8146018385887146]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -437.9988102798871, 'robot_pos': [325.4339294433594, 408.4075012207031, -0.4146018326282501]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -448.1915528808505, 'robot_pos': [334.86920166015625, 414.0093078613281, -0.4146018326282501]}
{'collision': 10, 'robot_pos': [386.4514465332031, 442.3629150390625, -0.014601826667785645], 'dist_obj': -502.76430436218334, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [325.7066955566406, 408.6496276855469, -0.45439067482948303], 'dist_obj': -438.3567165550218, 'collision': 10}
{'collision': 10, 'robot_pos': [339.44677734375, 413.696533203125, -0.4146018326282501], 'dist_obj': -450.7679435892893, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [316.3875427246094, 405.0849304199219, -0.4549139440059662], 'dist_obj': -429.90485141166494, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -436.422848456306, 'robot_pos': [324.0768127441406, 407.4598388671875, -0.4621964395046234]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -419.8056806769726, 'robot_pos': [305.80804443359375, 400.31634521484375, -0.868821918964386]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -419.90262500694723, 'robot_pos': [307.56982421875, 399.1568908691406, -0.8146018385887146]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -506.9079776345247, 'robot_pos': [391.36749267578125, 443.60302734375, -0.014601826667785645]}
{'collision': 10, 'robot_pos': [339.44677734375, 413.696533203125, -0.4146018326282501], 'dist_obj': -450.7679435892893, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [332.1743469238281, 410.5393981933594, -0.4226858913898468], 'dist_obj': -443.79809013691676, 'collision': 10}
{'collision': 10, 'robot_pos': [320.15386962890625, 406.92669677734375, -0.4146018326282501], 'dist_obj': -433.6336804489856, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [319.2987365722656, 405.5449523925781, -0.8146018385887146], 'dist_obj': -432.01521838005, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -449.7153234276386, 'robot_pos': [337.6240234375, 413.7919921875, -0.3908562958240509]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -420.0000315800852, 'robot_pos': [307.1487731933594, 399.5843200683594, -0.8403205871582031]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -448.1915528808505, 'robot_pos': [334.86920166015625, 414.0093078613281, -0.4146018326282501]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -428.79428154200684, 'robot_pos': [264.1116638183594, 437.09808349609375, -0.8146018385887146]}
{'collision': 10, 'robot_pos': [332.9805603027344, 411.055419921875, -0.41729357838630676], 'dist_obj': -444.7002295476345, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [319.4089050292969, 407.9626159667969, -0.4708074927330017], 'dist_obj': -434.017237121932, 'collision': 10}
{'collision': 10, 'robot_pos': [325.4339294433594, 408.4075012207031, -0.4146018326282501], 'dist_obj': -437.9988102798871, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [362.0754089355469, 427.8943786621094, -0.1272161900997162], 'dist_obj': -476.02082573639296, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -434.91994487604256, 'robot_pos': [320.3325500488281, 408.399658203125, -0.8146018385887146]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -444.0068510732827, 'robot_pos': [332.3135070800781, 410.6956481933594, -0.42144498229026794]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -428.79428154200684, 'robot_pos': [264.1116638183594, 437.09808349609375, -0.8146018385887146]}
{'exit_reached': 0.0, 'robot_pos': [328.7325439453125, 410.93780517578125, -0.4278204143047333], 'dist_obj': -442.0119039991049, 'collision': 10}
{'collision': 10, 'robot_pos': [391.36749267578125, 443.60302734375, -0.014601826667785645], 'dist_obj': -506.9079776345247, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [337.217041015625, 414.22039794921875, -0.8146018385887146], 'dist_obj': -449.8014874950522, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [307.56982421875, 399.1568908691406, -0.8146018385887146], 'dist_obj': -419.90262500694723, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -434.91994487604256, 'robot_pos': [320.3325500488281, 408.399658203125, -0.8146018385887146]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -468.107902440139, 'robot_pos': [354.4583740234375, 423.89459228515625, -0.16044464707374573]}
{'exit_reached': 0.0, 'robot_pos': [321.98626708984375, 405.40826416015625, -0.4803523123264313], 'dist_obj': -433.52470874657564, 'collision': 10}
{'collision': 10, 'robot_pos': [316.7080078125, 404.7308044433594, -0.5660208463668823], 'dist_obj': -429.8119691297908, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [311.97174072265625, 401.96240234375, -0.8146018385887146], 'dist_obj': -424.7682223748785, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [324.6671142578125, 408.063232421875, -0.4570407569408417], 'dist_obj': -437.2604431383225, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -422.8062318497315, 'robot_pos': [311.3545227050781, 399.97943115234375, -0.7976592183113098]}
{'collision': 10, 'robot_pos': [286.1148681640625, 388.47283935546875, -1.1594237089157104], 'dist_obj': -398.7760521885623, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -417.69145741812144, 'robot_pos': [307.05987548828125, 396.79010009765625, -1.2146018743515015]}
{'exit_reached': 0.0, 'robot_pos': [313.18121337890625, 401.69873046875, -0.8146018385887146], 'dist_obj': -425.27491016044047, 'collision': 10}
{'collision': 10, 'robot_pos': [320.78717041015625, 404.1092529296875, -0.4824608862400055], 'dist_obj': -431.7651285159138, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -443.9798033792317, 'robot_pos': [332.29522705078125, 410.67559814453125, -0.4216058552265167]}
{'collision': 10, 'robot_pos': [391.36749267578125, 443.60302734375, -0.014601826667785645], 'dist_obj': -506.9079776345247, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [347.0052795410156, 420.68988037109375, -0.11100992560386658], 'dist_obj': -460.94383636895554, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [355.3397521972656, 423.2231140136719, -0.13399288058280945], 'dist_obj': -468.14164499831793, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [337.217041015625, 414.22039794921875, -0.8146018385887146], 'dist_obj': -449.8014874950522, 'collision': 10}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -500.35297766394973, 'robot_pos': [385.7415771484375, 439.79669189453125, -0.022427022457122803]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -453.8022451821348, 'robot_pos': [341.8950500488281, 415.6285400390625, -0.8146018385887146]}
{'collision': 10, 'robot_pos': [320.3325500488281, 408.399658203125, -0.8146018385887146], 'dist_obj': -434.91994487604256, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [321.4890441894531, 404.6397705078125, -0.47602954506874084], 'dist_obj': -432.6119411745259, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [397.3173522949219, 447.6977844238281, -0.014601826667785645], 'dist_obj': -513.8993755652964, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [347.7763671875, 418.795166015625, -0.15753790736198425], 'dist_obj': -459.9447887168793, 'collision': 10}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -437.69102643696874, 'robot_pos': [324.6961364746094, 408.58197021484375, -0.8146018385887146]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -450.7679435892893, 'robot_pos': [339.44677734375, 413.696533203125, -0.4146018326282501]}
{'collision': 10, 'robot_pos': [209.6029052734375, 341.45281982421875, -2.414602041244507], 'dist_obj': -318.74240234593395, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [368.4011535644531, 433.45904541015625, -0.02247178554534912], 'dist_obj': -484.3376199703576, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [311.97174072265625, 401.96240234375, -0.8146018385887146], 'dist_obj': -424.7682223748785, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -506.9079776345247, 'robot_pos': [391.36749267578125, 443.60302734375, -0.014601826667785645]}
{'exit_reached': 0.0, 'robot_pos': [373.66143798828125, 436.1043701171875, -0.08673149347305298], 'dist_obj': -489.7325748836019, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -445.8325349991899, 'robot_pos': [332.2466125488281, 413.05584716796875, -0.3859644830226898]}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [320.9992370605469, 408.96368408203125, -0.8146018385887146], 'dist_obj': -435.7708739168914, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [369.59454345703125, 433.3646545410156, -0.020856082439422607], 'dist_obj': -485.0257174613523, 'exit_reached': 0.0}
## Generation 10 
{'exit_reached': 0.0, 'robot_pos': [340.195556640625, 415.243408203125, -0.4146018326282501], 'dist_obj': -452.44605096400363, 'collision': 10}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -496.51311908418364, 'robot_pos': [381.9322204589844, 438.001220703125, -0.014601826667785645]}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [325.4339294433594, 408.4075012207031, -0.4146018326282501], 'dist_obj': -437.9988102798871, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [316.2946472167969, 405.8348693847656, -0.8146018385887146], 'dist_obj': -430.4517430262773, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -307.31751582190566, 'robot_pos': [16.766441345214844, 364.2612609863281, -2.151390790939331]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -428.79428154200684, 'robot_pos': [264.1116638183594, 437.09808349609375, -0.8146018385887146]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -475.5247436880455, 'robot_pos': [304.1171569824219, 468.08160400390625, -0.4146018326282501]}
{'collision': 10, 'robot_pos': [366.02984619140625, 427.99285888671875, -0.10924503207206726], 'dist_obj': -478.615723677729, 'exit_reached': 0.0}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385]}
{'collision': 10, 'robot_pos': [302.8574523925781, 395.7546691894531, -0.885174572467804], 'dist_obj': -414.38018782892175, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -493.7781121153332, 'robot_pos': [378.5419616699219, 437.2901306152344, -0.06738054752349854]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -448.1915528808505, 'robot_pos': [334.86920166015625, 414.0093078613281, -0.4146018326282501]}
{'collision': 10, 'robot_pos': [334.86920166015625, 414.0093078613281, -0.4146018326282501], 'dist_obj': -448.1915528808505, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'collision': 0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -448.1915528808505, 'robot_pos': [334.86920166015625, 414.0093078613281, -0.4146018326282501]}
{'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'collision': 10}
{'collision': 10, 'robot_pos': [339.4989013671875, 413.45928955078125, -0.42014649510383606], 'dist_obj': -450.61414229383416, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [383.84417724609375, 439.5311584472656, -0.014601826667785645], 'dist_obj': -498.9177801687597, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [321.4690856933594, 404.4896545410156, -0.44756993651390076], 'dist_obj': -432.48029418588493, 'collision': 10}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -397.0681628462348, 'robot_pos': [234.47201538085938, 416.6828308105469, 1.0827268362045288]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -423.14717899655017, 'robot_pos': [313.14288330078125, 399.0755310058594, -0.8146018385887146]}
{'collision': 10, 'robot_pos': [391.36749267578125, 443.60302734375, -0.014601826667785645], 'dist_obj': -506.9079776345247, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -403.97713466849035, 'robot_pos': [293.0455627441406, 389.9807434082031, -0.990223228931427]}
{'collision': 10, 'robot_pos': [366.833740234375, 428.2673034667969, -0.10727059841156006], 'dist_obj': -479.34095480036103, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [372.9659729003906, 434.8458251953125, -0.09797585010528564], 'dist_obj': -488.32068649591616, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [325.2741394042969, 408.3275146484375, -0.8146018385887146], 'dist_obj': -437.8383565859069, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -448.1915528808505, 'robot_pos': [334.86920166015625, 414.0093078613281, -0.4146018326282501]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -438.1338904829201, 'robot_pos': [326.7986755371094, 407.5338439941406, -0.4908508360385895]}
{'collision': 10, 'robot_pos': [372.9427185058594, 434.8175354003906, -0.09793752431869507], 'dist_obj': -488.2840668191628, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [334.86920166015625, 414.0093078613281, -0.4146018326282501], 'dist_obj': -448.1915528808505, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [326.4330749511719, 409.87567138671875, -0.48830100893974304], 'dist_obj': -439.77217835629847, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [331.9234619140625, 409.6246643066406, -0.4146018326282501], 'dist_obj': -442.9218610893571, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -433.9808801977273, 'robot_pos': [322.3230285644531, 405.7253723144531, -0.47742244601249695]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -439.9000010761738, 'robot_pos': [326.64544677734375, 409.87457275390625, -0.45461615920066833]}
{'collision': 10, 'robot_pos': [320.3325500488281, 408.399658203125, -0.8146018385887146], 'dist_obj': -434.91994487604256, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [386.11297607421875, 440.8100280761719, -0.014601826667785645], 'dist_obj': -501.3640899060869, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [334.86920166015625, 414.0093078613281, -0.4146018326282501], 'dist_obj': -448.1915528808505, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [334.86920166015625, 414.0093078613281, -0.4146018326282501], 'dist_obj': -448.1915528808505, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -427.0746004638581, 'robot_pos': [315.6857604980469, 402.0782165527344, -0.489896684885025]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -426.3572091186419, 'robot_pos': [312.8882141113281, 403.2608642578125, -0.8146018385887146]}
{'collision': 10, 'robot_pos': [286.76519775390625, 388.19769287109375, -1.1620399951934814], 'dist_obj': -398.9187643095734, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [321.8757629394531, 405.30859375, -0.48132047057151794], 'dist_obj': -433.3785183101756, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'collision': 0}
{'collision': 10, 'robot_pos': [313.18121337890625, 401.69873046875, -0.8146018385887146], 'dist_obj': -425.27491016044047, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [307.05987548828125, 396.79010009765625, -1.2146018743515015], 'dist_obj': -417.69145741812144, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -447.8783119425414, 'robot_pos': [335.2867431640625, 413.2876892089844, -0.41690054535865784]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -430.4517430262773, 'robot_pos': [316.2946472167969, 405.8348693847656, -0.8146018385887146]}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [325.4339294433594, 408.4075012207031, -0.4146018326282501], 'dist_obj': -437.9988102798871, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [325.4339294433594, 408.4075012207031, -0.4146018326282501], 'dist_obj': -437.9988102798871, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [306.5635986328125, 397.676025390625, -0.8625236749649048], 'dist_obj': -418.1132696941974, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -452.44605096400363, 'robot_pos': [340.195556640625, 415.243408203125, -0.4146018326282501]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -502.76430436218334, 'robot_pos': [386.4514465332031, 442.3629150390625, -0.014601826667785645]}
{'collision': 10, 'robot_pos': [334.86920166015625, 414.0093078613281, -0.4146018326282501], 'dist_obj': -448.1915528808505, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [307.56982421875, 399.1568908691406, -0.8146018385887146], 'dist_obj': -419.90262500694723, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [381.9322204589844, 438.001220703125, -0.014601826667785645], 'dist_obj': -496.51311908418364, 'collision': 10}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -496.51311908418364, 'robot_pos': [381.9322204589844, 438.001220703125, -0.014601826667785645]}
{'collision': 10, 'robot_pos': [320.3325500488281, 408.399658203125, -0.8146018385887146], 'dist_obj': -434.91994487604256, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [328.8058776855469, 409.587890625, -0.8146018385887146], 'dist_obj': -440.98559290518114, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -414.718325683816, 'robot_pos': [302.15325927734375, 396.67950439453125, -0.8820803165435791]}
{'collision': 10, 'robot_pos': [372.8626403808594, 435.1427001953125, -0.05864357948303223], 'dist_obj': -488.4824226683219, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [361.26593017578125, 427.548583984375, -0.14090952277183533], 'dist_obj': -475.2400680430869, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [381.9322204589844, 438.001220703125, -0.014601826667785645], 'dist_obj': -496.51311908418364, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -481.80990042965203, 'robot_pos': [367.8570556640625, 430.6275939941406, -0.029776275157928467]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -445.5574441201195, 'robot_pos': [333.4761962890625, 411.7558898925781, -0.4028030335903168]}
{'collision': 10, 'robot_pos': [324.6961364746094, 408.58197021484375, -0.8146018385887146], 'dist_obj': -437.69102643696874, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [354.9744567871094, 424.8216552734375, -0.15091964602470398], 'dist_obj': -469.15324821778773, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [325.38238525390625, 406.688720703125, -0.4470069110393524], 'dist_obj': -436.60151106681036, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -445.1463710027203, 'robot_pos': [332.9970397949219, 411.60760498046875, -0.3772774636745453]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -448.1915528808505, 'robot_pos': [334.86920166015625, 414.0093078613281, -0.4146018326282501]}
{'exit_reached': 0.0, 'robot_pos': [311.97174072265625, 401.96240234375, -0.8146018385887146], 'dist_obj': -424.7682223748785, 'collision': 10}
{'collision': 10, 'robot_pos': [386.4514465332031, 442.3629150390625, -0.014601826667785645], 'dist_obj': -502.76430436218334, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [316.10491943359375, 401.0068664550781, -0.7724537253379822], 'dist_obj': -426.4685366209318, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [391.36749267578125, 443.60302734375, -0.014601826667785645], 'dist_obj': -506.9079776345247, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -417.69145741812144, 'robot_pos': [307.05987548828125, 396.79010009765625, -1.2146018743515015]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -495.95305320209707, 'robot_pos': [381.3470458984375, 437.7638244628906, -0.014601826667785645]}
{'exit_reached': 0.0, 'robot_pos': [265.92095947265625, 446.8932800292969, -0.898037850856781], 'dist_obj': -438.28056274716, 'collision': 0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -408.991607745141, 'robot_pos': [298.9076843261719, 391.959716796875, -0.9216835498809814]}
{'collision': 10, 'robot_pos': [391.36749267578125, 443.60302734375, -0.014601826667785645], 'dist_obj': -506.9079776345247, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [307.56982421875, 399.1568908691406, -0.8146018385887146], 'dist_obj': -419.90262500694723, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -433.21527044500004, 'robot_pos': [321.9307556152344, 405.06195068359375, -0.47224190831184387]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -408.05528490017514, 'robot_pos': [295.3444519042969, 393.3498229980469, -0.8146018385887146]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -439.58712495877234, 'robot_pos': [326.35040283203125, 409.7060241699219, -0.4146018326282501]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -433.8485968273302, 'robot_pos': [322.39068603515625, 405.5079345703125, -0.46829769015312195]}
{'collision': 0, 'robot_pos': [264.1116638183594, 437.09808349609375, -0.8146018385887146], 'dist_obj': -428.79428154200684, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -419.0533978784133, 'robot_pos': [308.27313232421875, 397.58880615234375, -0.8146018385887146]}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [325.5218505859375, 411.23748779296875, -0.4586058557033539], 'dist_obj': -440.306286543466, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -450.7679435892893, 'robot_pos': [339.44677734375, 413.696533203125, -0.4146018326282501]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -475.12090707332703, 'robot_pos': [361.20733642578125, 427.4425354003906, -0.1414608657360077]}
{'collision': 10, 'robot_pos': [352.2445983886719, 424.0954895019531, -0.15705542266368866], 'dist_obj': -466.8751768546096, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -501.9903017306768, 'robot_pos': [388.1200866699219, 439.9098205566406, 0.0023550987243652344]}
{'collision': 10, 'robot_pos': [369.5216979980469, 433.2301940917969, -0.0216752290725708], 'dist_obj': -484.87571532650975, 'exit_reached': 0.0}
