## Generation 0 
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 9, 'robot_pos': [265.1372985839844, 371.844482421875, -1.6146018505096436], 'dist_obj': -373.2670525070514, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 9, 'dist_obj': -373.2670525070514, 'robot_pos': [265.1372985839844, 371.844482421875, -1.6146018505096436]}
{'collision': 9, 'exit_reached': 0.0, 'dist_obj': -374.16486350890983, 'robot_pos': [264.91357421875, 373.06512451171875, -1.6146018505096436]}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 9, 'robot_pos': [264.91357421875, 373.06512451171875, -1.6146018505096436], 'dist_obj': -374.16486350890983, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -341.19522387297513, 'robot_pos': [190.86639404296875, 375.1002502441406, -2.8146021366119385]}
{'exit_reached': 0.0, 'robot_pos': [252.8215789794922, 366.6663818359375, -1.6146018505096436], 'dist_obj': -362.24912845787435, 'collision': 10}
{'collision': 10, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075], 'dist_obj': -222.57669206034228, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -508.4497054109971, 'robot_pos': [247.2828826904297, 532.7009887695312, -0.4146018326282501]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -437.8383565859069, 'robot_pos': [325.2741394042969, 408.3275146484375, -0.8146018385887146]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -361.6267656739431, 'robot_pos': [252.5452117919922, 366.10498046875, -1.6146018505096436]}
{'collision': 10, 'robot_pos': [190.86639404296875, 375.1002502441406, -2.8146021366119385], 'dist_obj': -341.19522387297513, 'exit_reached': 0.0}
{'collision': 26, 'robot_pos': [298.0074462890625, 475.6313781738281, -0.8146018385887146], 'dist_obj': -478.9540552200354, 'exit_reached': 0.0}
{'collision': 9, 'robot_pos': [265.1372985839844, 371.844482421875, -1.6146018505096436], 'dist_obj': -373.2670525070514, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'collision': 10}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -376.0926748549683, 'robot_pos': [267.63067626953125, 373.5844421386719, -1.6146018505096436]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -341.19522387297513, 'robot_pos': [190.86639404296875, 375.1002502441406, -2.8146021366119385]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -359.99435468276045, 'robot_pos': [250.8394012451172, 365.24786376953125, -1.2146018743515015]}
{'collision': 9, 'exit_reached': 0.0, 'dist_obj': -373.2670525070514, 'robot_pos': [265.1372985839844, 371.844482421875, -1.6146018505096436]}
{'exit_reached': 0.0, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'collision': 10}
## Generation 15 
{'collision': 9, 'robot_pos': [17.485095977783203, 262.62908935546875, -2.014601945877075], 'dist_obj': -207.04121550320565, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'exit_reached': 0.0, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -721.8428182167465, 'robot_pos': [578.234619140625, 562.4837646484375, -0.01460176706314087]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [254.55960083007812, 526.36328125, -0.4146018326282501], 'dist_obj': -505.319847594992, 'exit_reached': 0.0}
{'collision': 9, 'robot_pos': [17.485095977783203, 262.62908935546875, -2.014601945877075], 'dist_obj': -207.04121550320565, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'exit_reached': 0.0, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'collision': 10}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -341.19522387297513, 'robot_pos': [190.86639404296875, 375.1002502441406, -2.8146021366119385]}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -721.8428182167465, 'robot_pos': [578.234619140625, 562.4837646484375, -0.01460176706314087]}
{'collision': 10, 'robot_pos': [330.8065185546875, 411.9363098144531, -0.8146018385887146], 'dist_obj': -444.0668155328937, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'collision': 10}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -552.7932851852172, 'robot_pos': [252.88812255859375, 578.048828125, 2.3853981494903564]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'exit_reached': 0.0, 'robot_pos': [254.55960083007812, 526.36328125, -0.4146018326282501], 'dist_obj': -505.319847594992, 'collision': 10}
{'collision': 0, 'robot_pos': [184.45091247558594, 574.450927734375, 0.7853981852531433], 'dist_obj': -529.2898890615285, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 9, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'exit_reached': 0.0, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -505.319847594992, 'robot_pos': [254.55960083007812, 526.36328125, -0.4146018326282501]}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -450.2657385232226, 'robot_pos': [180.2410125732422, 493.9139709472656, -0.4146018326282501]}
{'exit_reached': 0.0, 'robot_pos': [254.55960083007812, 526.36328125, -0.4146018326282501], 'dist_obj': -505.319847594992, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'exit_reached': 0.0, 'robot_pos': [57.72282791137695, 398.04998779296875, -1.614601969718933], 'dist_obj': -338.05765744847065, 'collision': 0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -445.0394001552678, 'robot_pos': [334.4676208496094, 410.3249816894531, -0.8146018385887146]}
{'exit_reached': 0.0, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'collision': 10}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -255.08626951106896, 'robot_pos': [16.502399444580078, 311.35028076171875, -2.014601945877075]}
{'collision': 0, 'robot_pos': [57.72282791137695, 398.04998779296875, -1.614601969718933], 'dist_obj': -338.05765744847065, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -214.7665242522426, 'robot_pos': [17.548236846923828, 270.52911376953125, -2.0276310443878174]}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'exit_reached': 0.0, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'collision': 10}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -505.319847594992, 'robot_pos': [254.55960083007812, 526.36328125, -0.4146018326282501]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -185.26891864274884, 'robot_pos': [222.75216674804688, 148.5229034423828, -1.614601731300354]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -370.4842300541702, 'robot_pos': [259.7720947265625, 372.00909423828125, -1.2146018743515015]}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -345.09537350780045, 'robot_pos': [192.84988403320312, 378.4991760253906, -2.8146021366119385]}
{'collision': 0, 'robot_pos': [174.22720336914062, 500.23309326171875, -0.4146018326282501], 'dist_obj': -454.8109831482922, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'collision': 10}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 9, 'exit_reached': 0.0, 'dist_obj': -207.04121550320565, 'robot_pos': [17.485095977783203, 262.62908935546875, -2.014601945877075]}
{'collision': 10, 'robot_pos': [222.608642578125, 151.4674835205078, -1.614601731300354], 'dist_obj': -186.56867685298832, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [190.86639404296875, 375.1002502441406, -2.8146021366119385], 'dist_obj': -341.19522387297513, 'collision': 10}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -280.7527361859286, 'robot_pos': [33.32724380493164, 339.48284912109375, -1.614601969718933]}
{'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'robot_pos': [193.26425170898438, 367.21502685546875, -2.8146021366119385], 'dist_obj': -334.8737575704641, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'exit_reached': 0.0, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 0, 'exit_reached': 0.0, 'dist_obj': -456.4648727116254, 'robot_pos': [394.8672790527344, 370.2000732421875, -2.8146018981933594]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'exit_reached': 0.0, 'robot_pos': [17.485095977783203, 262.62908935546875, -2.014601945877075], 'dist_obj': -207.04121550320565, 'collision': 9}
{'collision': 9, 'robot_pos': [17.485095977783203, 262.62908935546875, -2.014601945877075], 'dist_obj': -207.04121550320565, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -388.1735447304354, 'robot_pos': [276.1828308105469, 382.4029846191406, -1.2146018743515015]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [17.485095977783203, 262.62908935546875, -2.014601945877075], 'dist_obj': -207.04121550320565, 'collision': 9}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'dist_obj': -536.1344456175963, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -344.6543027204712, 'robot_pos': [194.251953125, 377.431884765625, -2.8146021366119385]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'dist_obj': -390.0, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [190.86639404296875, 375.1002502441406, -2.8146021366119385], 'dist_obj': -341.19522387297513, 'collision': 10}
{'collision': 0, 'robot_pos': [54.02257537841797, 444.6829833984375, -0.13141709566116333], 'dist_obj': -384.72942091998794, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [577.5513305664062, 536.5953979492188, -0.01460176706314087], 'dist_obj': -703.564178392726, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -496.4138928526928, 'robot_pos': [265.00006103515625, 512.1080932617188, -0.4146018326282501]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -341.19522387297513, 'robot_pos': [190.86639404296875, 375.1002502441406, -2.8146021366119385]}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'robot_pos': [17.062053680419922, 359.68780517578125, -2.014601945877075], 'dist_obj': -302.748159045138, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'collision': 10}
{'exit_reached': 0.0, 'collision': 9, 'dist_obj': -207.04121550320565, 'robot_pos': [17.485095977783203, 262.62908935546875, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'dist_obj': -350.1533519112904, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -341.19522387297513, 'robot_pos': [190.86639404296875, 375.1002502441406, -2.8146021366119385]}
{'collision': 10, 'robot_pos': [330.8065185546875, 411.9363098144531, -0.8146018385887146], 'dist_obj': -444.0668155328937, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -721.9443524462486, 'robot_pos': [577.47412109375, 563.4125366210938, -0.024726927280426025]}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 10, 'robot_pos': [330.8065185546875, 411.9363098144531, -0.8146018385887146], 'dist_obj': -444.0668155328937, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [254.55960083007812, 526.36328125, -0.4146018326282501], 'dist_obj': -505.319847594992, 'collision': 10}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -350.1533519112904, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433]}
{'collision': 9, 'exit_reached': 0.0, 'dist_obj': -207.04121550320565, 'robot_pos': [17.485095977783203, 262.62908935546875, -2.014601945877075]}
{'collision': 10, 'robot_pos': [318.942626953125, 404.9764709472656, -0.8146018385887146], 'dist_obj': -431.34678573117344, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -505.319847594992, 'robot_pos': [254.55960083007812, 526.36328125, -0.4146018326282501]}
{'collision': 0, 'robot_pos': [33.67757797241211, 347.47515869140625, -1.614601969718933], 'dist_obj': -288.677738604915, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'collision': 10}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 9, 'exit_reached': 0.0, 'dist_obj': -207.04121550320565, 'robot_pos': [17.485095977783203, 262.62908935546875, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433]}
{'collision': 10, 'robot_pos': [326.45880126953125, 408.556396484375, -0.8146018385887146], 'dist_obj': -438.73893638947567, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -444.0668155328937, 'robot_pos': [330.8065185546875, 411.9363098144531, -0.8146018385887146]}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -341.19522387297513, 'robot_pos': [190.86639404296875, 375.1002502441406, -2.8146021366119385]}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -222.57669206034228, 'robot_pos': [18.18576431274414, 278.61370849609375, -2.014601945877075]}
{'collision': 10, 'robot_pos': [327.2827453613281, 407.80609130859375, -0.8146018385887146], 'dist_obj': -438.6446661242451, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [190.86639404296875, 375.1002502441406, -2.8146021366119385], 'dist_obj': -341.19522387297513, 'collision': 10}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'robot_pos': [190.86639404296875, 375.1002502441406, -2.8146021366119385], 'dist_obj': -341.19522387297513, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -341.19522387297513, 'robot_pos': [190.86639404296875, 375.1002502441406, -2.8146021366119385]}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'collision': 10, 'exit_reached': 0.0, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 9, 'robot_pos': [17.485095977783203, 262.62908935546875, -2.014601945877075], 'dist_obj': -207.04121550320565, 'exit_reached': 0.0}
{'collision': 9, 'exit_reached': 0.0, 'dist_obj': -207.75564379288372, 'robot_pos': [17.867393493652344, 263.4385681152344, -1.9493188858032227]}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'collision': 10, 'dist_obj': -210.91857395732669, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075]}
{'collision': 10, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'exit_reached': 0.0}
{'exit_reached': 0.0, 'robot_pos': [17.660263061523438, 266.625244140625, -2.014601945877075], 'dist_obj': -210.91857395732669, 'collision': 10}
