=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === -126.01 -133.71 -133.68 -142.94 -148.72 -151.85 -160.03 -162.32 -166.96 -175.65 -181.69 -184.27 -190.21 === -206.43 === -215.35 === -228.39 === === -248.60 -250.44 -256.51 -264.92 -266.09 -272.99 -283.51 -287.91 -293.26 -302.93 === === === -325.80 === === -343.66 === === -359.17 === === -377.74 -384.09 -392.04 -400.91 -405.96 -410.48 -417.61 -420.52 === -434.44 -443.88 -446.20 === === -469.34 -473.74 -477.04 === -492.24 -499.54 -507.26 === === -526.10 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === -134.15 -138.40 -140.36 -142.84 -149.07 -157.34 -161.40 -165.89 -173.19 -177.21 -181.73 === -194.57 === === -212.12 === === -227.58 === === === === -255.98 === === === === === === === === === === -327.34 === === -344.67 === === === === -375.99 -378.93 -388.52 -394.94 -400.44 === -415.79 -419.52 === -432.60 -436.89 -440.76 -447.93 === -460.36 -466.78 -475.83 -482.37 -488.93 === -498.27 === === === -525.26 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === -137.28 -139.38 -143.54 -148.85 -154.59 === === === === -181.13 === -191.65 === === === === === === === === === === === === === === === === -288.73 === -307.09 === === === === === === === === === -364.23 === === -381.94 -389.28 -397.78 -404.58 -405.44 -414.04 -423.28 === === -436.83 === === === -464.22 -468.58 === === -488.96 === === === === === -524.29 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === -139.57 -146.30 -147.89 -151.76 -154.94 -165.84 === -172.80 -179.87 -186.52 -188.75 -197.27 -203.78 -208.78 -214.00 === -226.56 -231.42 -235.30 -238.93 -245.32 -254.01 -259.62 -265.10 -270.08 -276.94 -280.67 -290.85 -296.59 -299.88 -303.04 -312.95 -320.49 -326.74 -327.59 -337.62 -343.64 -349.62 -356.92 -359.82 -365.62 -374.07 -379.05 -382.66 -392.23 -397.21 -403.82 -411.91 -418.33 -421.81 -429.64 -434.51 -436.74 === -451.85 -457.88 === === -473.76 -483.91 -491.89 -495.59 === === === === -527.54 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -410.59 -417.55 -421.29 === -436.31 === === -452.19 -457.72 -466.21 === -475.65 -482.40 -493.14 -496.11 -502.25 === === === -528.35 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -417.58 -423.36 -430.56 -434.49 -441.27 -451.26 -455.58 -460.80 === === === -483.15 -494.30 -496.36 -501.67 === === === -528.46 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -422.51 -425.55 === === -445.56 -449.38 === === -470.87 === -479.88 === -493.05 -498.79 -506.30 === === === -530.75 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -424.54 -425.84 -431.40 === -444.20 -450.61 === -463.43 -472.20 === -479.85 -489.73 === -499.05 === === === === -532.48 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -417.86 -423.11 === === -440.27 -445.98 -453.75 === === === -475.15 === === -498.38 -499.83 === === === -529.29 -532.71 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -301.77 -311.48 -314.73 -321.39 -321.70 -329.69 -334.46 -340.66 -350.11 -355.01 -356.65 -365.91 -370.82 -376.75 -382.78 -389.89 === -399.13 -404.82 -413.14 -416.60 === -430.08 -439.03 -441.87 === -455.72 -460.58 === -476.28 === === === === -503.43 -506.84 === === === -536.13 === === 
