## Generation 0 
{'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'collision': 10}
{'dist_obj': -419.90262500694723, 'exit_reached': 0.0, 'robot_pos': [307.56982421875, 399.1568908691406, -0.8146018385887146], 'collision': 10}
{'dist_obj': -565.4020749819672, 'robot_pos': [444.82012939453125, 474.2378234863281, 0.2454465627670288], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -469.33632403122084, 'exit_reached': 0.0, 'robot_pos': [133.53916931152344, 523.5391845703125, 0.7853982448577881], 'collision': 0}
{'dist_obj': -548.3813480782771, 'exit_reached': 0.0, 'robot_pos': [429.37908935546875, 465.316162109375, 0.25955939292907715], 'collision': 10}
{'dist_obj': -728.5643531240631, 'exit_reached': 0.0, 'robot_pos': [579.4114379882812, 570.8989868164062, 1.2482309341430664], 'collision': 10}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'collision': 0}
{'dist_obj': -414.48090674223704, 'exit_reached': 0.0, 'robot_pos': [371.61962890625, 333.2903747558594, -2.5843446254730225], 'collision': 10}
{'dist_obj': -450.5949293927662, 'exit_reached': 0.0, 'robot_pos': [296.5298767089844, 443.5223693847656, 0.3792947232723236], 'collision': 0}
{'dist_obj': -393.4177751411373, 'exit_reached': 0.0, 'robot_pos': [283.38092041015625, 383.8495178222656, -0.8146018385887146], 'collision': 10}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'collision': 0}
{'dist_obj': -445.0394001552678, 'exit_reached': 0.0, 'robot_pos': [334.4676208496094, 410.3249816894531, -0.8146018385887146], 'collision': 10}
{'dist_obj': -390.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'collision': 0}
{'dist_obj': -487.7855249824701, 'exit_reached': 0.0, 'robot_pos': [214.9355926513672, 522.5253295898438, -0.5108115673065186], 'collision': 0}
{'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -505.8457024949577, 'exit_reached': 0.0, 'robot_pos': [251.91693115234375, 528.025390625, 2.9302470684051514], 'collision': 10}
{'dist_obj': -414.48090674223704, 'robot_pos': [371.61962890625, 333.2903747558594, -2.5843446254730225], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -445.1427552785198, 'exit_reached': 0.0, 'robot_pos': [332.60113525390625, 411.9100646972656, -0.8146018385887146], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -482.92888702739, 'exit_reached': 0.0, 'robot_pos': [255.6389923095703, 501.52655029296875, -0.5287879705429077], 'collision': 0}
{'dist_obj': -419.90262500694723, 'exit_reached': 0.0, 'robot_pos': [307.56982421875, 399.1568908691406, -0.8146018385887146], 'collision': 10}
{'dist_obj': -477.9060139899517, 'exit_reached': 0.0, 'robot_pos': [298.0500793457031, 474.39874267578125, -0.49419230222702026], 'collision': 10}
{'dist_obj': -527.9571244332449, 'exit_reached': 0.0, 'robot_pos': [156.09478759765625, 579.1382446289062, 1.1853982210159302], 'collision': 10}
{'dist_obj': -486.3093954216136, 'exit_reached': 0.0, 'robot_pos': [228.94216918945312, 516.021240234375, -0.4189090132713318], 'collision': 0}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'collision': 0}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'collision': 0}
{'dist_obj': -567.6899037999195, 'exit_reached': 0.0, 'robot_pos': [448.3371276855469, 474.08465576171875, 0.2698977291584015], 'collision': 10}
{'dist_obj': -469.33632403122084, 'exit_reached': 0.0, 'robot_pos': [133.53916931152344, 523.5391845703125, 0.7853982448577881], 'collision': 0}
{'dist_obj': -453.0821013571485, 'exit_reached': 0.0, 'robot_pos': [338.0653076171875, 417.7192687988281, -0.760808527469635], 'collision': 10}
{'dist_obj': -726.4848595062293, 'exit_reached': 0.0, 'robot_pos': [580.0693969726562, 567.2554321289062, 1.0769586563110352], 'collision': 10}
{'dist_obj': -214.94979884771044, 'exit_reached': 0.0, 'robot_pos': [27.11239242553711, 272.4189758300781, 1.1358433961868286], 'collision': 3}
{'dist_obj': -309.9508454002717, 'exit_reached': 0.0, 'robot_pos': [193.7019500732422, 339.63067626953125, -2.6746573448181152], 'collision': 10}
{'dist_obj': -477.2193301420148, 'exit_reached': 0.0, 'robot_pos': [300.0317077636719, 472.45977783203125, -0.5114526748657227], 'collision': 10}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'collision': 0}
{'dist_obj': -482.7583966505398, 'exit_reached': 0.0, 'robot_pos': [290.1325378417969, 484.3756408691406, -0.5865821838378906], 'collision': 10}
{'dist_obj': -490.41615923729665, 'exit_reached': 0.0, 'robot_pos': [223.8873748779297, 522.2217407226562, -0.4560738205909729], 'collision': 0}
{'dist_obj': -480.7484838221814, 'exit_reached': 0.0, 'robot_pos': [266.3938903808594, 494.1896667480469, -0.5497774481773376], 'collision': 0}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'collision': 0}
{'dist_obj': -327.0106618240527, 'exit_reached': 0.0, 'robot_pos': [216.7290496826172, 347.00518798828125, -2.0362679958343506], 'collision': 10}
{'dist_obj': -403.41223840014885, 'exit_reached': 0.0, 'robot_pos': [292.8161926269531, 389.4511413574219, -0.8146018385887146], 'collision': 10}
{'dist_obj': -390.29945795619585, 'exit_reached': 0.0, 'robot_pos': [20.038375854492188, 448.248291015625, -3.0977869033813477], 'collision': 10}
{'dist_obj': -307.3198660868605, 'exit_reached': 0.0, 'robot_pos': [191.25030517578125, 337.8828125, -2.414602041244507], 'collision': 10}
{'dist_obj': -479.4137968948816, 'robot_pos': [298.23724365234375, 476.0295715332031, -0.21196520328521729], 'exit_reached': 0.0, 'collision': 9}
{'dist_obj': -475.23567509864216, 'exit_reached': 0.0, 'robot_pos': [306.43096923828125, 466.3504943847656, -0.5880833864212036], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
## Generation 9 
{'dist_obj': -501.49428885556244, 'exit_reached': 0.0, 'robot_pos': [184.96340942382812, 545.6754760742188, -0.04879918694496155], 'collision': 0}
{'dist_obj': -446.8087966063154, 'exit_reached': 0.0, 'robot_pos': [85.51986694335938, 506.07940673828125, -1.7899373769760132], 'collision': 0}
{'dist_obj': -490.7039775673243, 'exit_reached': 0.0, 'robot_pos': [210.02166748046875, 527.2086181640625, -0.440890371799469], 'collision': 0}
{'dist_obj': -478.00302573846375, 'exit_reached': 0.0, 'robot_pos': [297.6882019042969, 474.7182312011719, -0.27339309453964233], 'collision': 10}
{'dist_obj': -393.4177751411373, 'exit_reached': 0.0, 'robot_pos': [283.38092041015625, 383.8495178222656, -0.8146018385887146], 'collision': 10}
{'dist_obj': -313.7435232386753, 'robot_pos': [190.5728759765625, 345.2818298339844, -2.414602041244507], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -725.0585022664162, 'exit_reached': 0.0, 'robot_pos': [579.3668212890625, 565.9327392578125, 1.024533987045288], 'collision': 10}
{'dist_obj': -393.4177751411373, 'exit_reached': 0.0, 'robot_pos': [283.38092041015625, 383.8495178222656, -0.8146018385887146], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -304.99465641687266, 'exit_reached': 0.0, 'robot_pos': [190.54295349121094, 335.64520263671875, -2.598966598510742], 'collision': 10}
{'dist_obj': -465.7472797169539, 'exit_reached': 0.0, 'robot_pos': [353.2422180175781, 421.84185791015625, -0.7179248929023743], 'collision': 10}
{'dist_obj': -485.0911624856876, 'exit_reached': 0.0, 'robot_pos': [243.2141876220703, 509.16143798828125, -0.5613031387329102], 'collision': 0}
{'dist_obj': -313.7435232386753, 'robot_pos': [190.5728759765625, 345.2818298339844, -2.414602041244507], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -227.8745024657212, 'exit_reached': 0.0, 'robot_pos': [38.20134353637695, 286.8294677734375, -2.2258639335632324], 'collision': 9}
{'dist_obj': -374.5304371408581, 'exit_reached': 0.0, 'robot_pos': [323.28900146484375, 326.3680725097656, -2.688093423843384], 'collision': 739}
{'dist_obj': -350.7717875591399, 'exit_reached': 0.0, 'robot_pos': [41.107303619384766, 410.26263427734375, 0.26858291029930115], 'collision': 0}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'collision': 0}
{'dist_obj': -437.75135775717905, 'robot_pos': [324.3700256347656, 408.9050598144531, -0.9007076025009155], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'collision': 0}
{'dist_obj': -311.82633663073653, 'exit_reached': 0.0, 'robot_pos': [190.76400756835938, 343.08380126953125, -2.077064275741577], 'collision': 10}
{'dist_obj': -476.2860210874583, 'exit_reached': 0.0, 'robot_pos': [303.9814147949219, 469.0494384765625, -0.14502626657485962], 'collision': 14}
{'dist_obj': -495.968115469996, 'exit_reached': 0.0, 'robot_pos': [213.6991424560547, 531.5516357421875, -0.4146018326282501], 'collision': 0}
{'dist_obj': -312.78604625359094, 'exit_reached': 0.0, 'robot_pos': [191.25396728515625, 343.91461181640625, -2.092487335205078], 'collision': 10}
{'dist_obj': -313.7435232386753, 'exit_reached': 0.0, 'robot_pos': [190.5728759765625, 345.2818298339844, -2.414602041244507], 'collision': 10}
{'dist_obj': -488.19745531968306, 'robot_pos': [217.9508514404297, 521.939697265625, -0.5151059031486511], 'exit_reached': 0.0, 'collision': 0}
{'dist_obj': -483.69461748934816, 'exit_reached': 0.0, 'robot_pos': [253.4406280517578, 503.3296813964844, -0.6031357645988464], 'collision': 0}
{'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'collision': 10}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'collision': 0}
{'dist_obj': -486.1934735492854, 'exit_reached': 0.0, 'robot_pos': [206.28646850585938, 523.6640625, -0.3375617563724518], 'collision': 0}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'collision': 0}
{'dist_obj': -478.90984287471633, 'robot_pos': [297.4940185546875, 475.8740539550781, -0.1670352816581726], 'exit_reached': 0.0, 'collision': 9}
{'dist_obj': -480.25598860509643, 'exit_reached': 0.0, 'robot_pos': [279.2325439453125, 487.2972106933594, -0.5322009325027466], 'collision': 0}
{'dist_obj': -489.6016382167365, 'exit_reached': 0.0, 'robot_pos': [205.3751678466797, 527.5209350585938, -0.37551048398017883], 'collision': 0}
{'dist_obj': -532.3634187100491, 'exit_reached': 0.0, 'robot_pos': [176.98812866210938, 579.3501586914062, 0.9117401838302612], 'collision': 10}
{'dist_obj': -479.2929065423976, 'exit_reached': 0.0, 'robot_pos': [297.9517822265625, 476.05364990234375, -0.5395103693008423], 'collision': 10}
{'dist_obj': -482.40216044703635, 'exit_reached': 0.0, 'robot_pos': [259.6264953613281, 499.1595458984375, -0.5355086922645569], 'collision': 0}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -393.4177751411373, 'exit_reached': 0.0, 'robot_pos': [283.38092041015625, 383.8495178222656, -0.8146018385887146], 'collision': 10}
{'dist_obj': -491.45433621700306, 'exit_reached': 0.0, 'robot_pos': [220.31724548339844, 524.5704956054688, -0.4359939396381378], 'collision': 0}
{'dist_obj': -326.3524735184743, 'exit_reached': 0.0, 'robot_pos': [215.7987518310547, 346.7624206542969, -2.6766369342803955], 'collision': 19}
{'dist_obj': -419.90262500694723, 'robot_pos': [307.56982421875, 399.1568908691406, -0.8146018385887146], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -442.60323263878865, 'exit_reached': 0.0, 'robot_pos': [328.0235595703125, 412.2229309082031, -0.8146018385887146], 'collision': 10}
{'dist_obj': -564.2053566335599, 'exit_reached': 0.0, 'robot_pos': [444.8360900878906, 472.5880126953125, 0.29915380477905273], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -393.4177751411373, 'robot_pos': [283.38092041015625, 383.8495178222656, -0.8146018385887146], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'collision': 0}
{'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'collision': 10}
{'dist_obj': -311.87331775125944, 'exit_reached': 0.0, 'robot_pos': [202.3094940185547, 337.5121154785156, -1.9449644088745117], 'collision': 10}
{'dist_obj': -316.61098372963664, 'exit_reached': 0.0, 'robot_pos': [206.82911682128906, 340.5061950683594, -2.017350196838379], 'collision': 15}
{'dist_obj': -419.90262500694723, 'robot_pos': [307.56982421875, 399.1568908691406, -0.8146018385887146], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -492.97458303435, 'exit_reached': 0.0, 'robot_pos': [190.0752410888672, 535.5043334960938, -0.4146018326282501], 'collision': 0}
{'dist_obj': -419.90262500694723, 'exit_reached': 0.0, 'robot_pos': [307.56982421875, 399.1568908691406, -0.8146018385887146], 'collision': 10}
{'dist_obj': -443.7083380410202, 'exit_reached': 0.0, 'robot_pos': [332.2626647949219, 410.3571472167969, -0.8146018385887146], 'collision': 10}
{'dist_obj': -487.4919101897791, 'robot_pos': [225.9175567626953, 518.38818359375, -0.5069102048873901], 'exit_reached': 0.0, 'collision': 0}
{'dist_obj': -313.73932266914943, 'exit_reached': 0.0, 'robot_pos': [202.4872283935547, 339.5169982910156, -2.128492593765259], 'collision': 10}
{'dist_obj': -214.94979884771044, 'exit_reached': 0.0, 'robot_pos': [27.11239242553711, 272.4189758300781, 1.1358433961868286], 'collision': 3}
{'dist_obj': -220.2567146018341, 'exit_reached': 0.0, 'robot_pos': [29.373767852783203, 278.1170654296875, -1.7921509742736816], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 1.1853982210159302], 'collision': 10}
{'dist_obj': -469.33632403122084, 'exit_reached': 0.0, 'robot_pos': [133.53916931152344, 523.5391845703125, 0.7853982448577881], 'collision': 0}
{'dist_obj': -728.2070580929918, 'robot_pos': [579.3521118164062, 570.44970703125, 1.1265769004821777], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'collision': 10}
{'dist_obj': -393.4177751411373, 'exit_reached': 0.0, 'robot_pos': [283.38092041015625, 383.8495178222656, -0.8146018385887146], 'collision': 10}
{'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'collision': 10}
{'dist_obj': -476.75846382443945, 'exit_reached': 0.0, 'robot_pos': [299.1591796875, 472.43365478515625, -0.41729074716567993], 'collision': 14}
{'dist_obj': -565.811035050322, 'exit_reached': 0.0, 'robot_pos': [445.5237121582031, 474.1419982910156, 0.2678372859954834], 'collision': 10}
{'dist_obj': -480.7484838221814, 'exit_reached': 0.0, 'robot_pos': [266.3938903808594, 494.1896667480469, -0.5497774481773376], 'collision': 0}
{'dist_obj': -546.1155141147307, 'exit_reached': 0.0, 'robot_pos': [426.72052001953125, 464.6705017089844, 0.2616593539714813], 'collision': 10}
{'dist_obj': -445.0394001552678, 'exit_reached': 0.0, 'robot_pos': [334.4676208496094, 410.3249816894531, -0.8146018385887146], 'collision': 10}
{'dist_obj': -482.36610097040125, 'exit_reached': 0.0, 'robot_pos': [260.15423583984375, 498.879638671875, -0.5750818252563477], 'collision': 0}
{'dist_obj': -308.8585235336005, 'exit_reached': 0.0, 'robot_pos': [193.5896453857422, 338.47332763671875, -2.632317543029785], 'collision': 10}
{'dist_obj': -527.9571244332449, 'exit_reached': 0.0, 'robot_pos': [156.09478759765625, 579.1382446289062, 1.1853982210159302], 'collision': 10}
{'dist_obj': -317.358584639256, 'exit_reached': 0.0, 'robot_pos': [192.06906127929688, 348.57275390625, -2.414602041244507], 'collision': 10}
{'dist_obj': -314.7067266418044, 'robot_pos': [190.86947631835938, 346.2053527832031, -2.098973512649536], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -468.29817433441644, 'exit_reached': 0.0, 'robot_pos': [269.47467041015625, 478.8359375, -0.014601826667785645], 'collision': 0}
{'dist_obj': -469.33632403122084, 'exit_reached': 0.0, 'robot_pos': [133.53916931152344, 523.5391845703125, 0.7853982448577881], 'collision': 0}
{'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'collision': 10}
{'dist_obj': -490.4034976170641, 'exit_reached': 0.0, 'robot_pos': [206.17642211914062, 528.1111450195312, -0.37252292037010193], 'collision': 0}
{'dist_obj': -418.29638200499807, 'exit_reached': 0.0, 'robot_pos': [192.87686157226562, 456.63031005859375, 3.096363067626953], 'collision': 0}
{'dist_obj': -320.04638740795866, 'exit_reached': 0.0, 'robot_pos': [193.23854064941406, 350.9934387207031, -2.588484764099121], 'collision': 10}
{'dist_obj': -483.6106857750885, 'exit_reached': 0.0, 'robot_pos': [242.73243713378906, 507.759033203125, -0.5399051904678345], 'collision': 0}
{'dist_obj': -480.25598860509643, 'exit_reached': 0.0, 'robot_pos': [279.2325439453125, 487.2972106933594, -0.5322009325027466], 'collision': 0}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'collision': 0}
{'dist_obj': -312.869418125506, 'robot_pos': [353.7982482910156, 167.56329345703125, 0.4495526850223541], 'exit_reached': 0.0, 'collision': 0}
{'dist_obj': -313.7435232386753, 'exit_reached': 0.0, 'robot_pos': [190.5728759765625, 345.2818298339844, -2.414602041244507], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -552.9694994930409, 'exit_reached': 0.0, 'robot_pos': [434.0778503417969, 467.23583984375, 0.2858811616897583], 'collision': 10}
{'dist_obj': -483.7115528172946, 'exit_reached': 0.0, 'robot_pos': [256.514404296875, 501.9942932128906, -0.23226472735404968], 'collision': 0}
{'dist_obj': -517.9072871294441, 'exit_reached': 0.0, 'robot_pos': [65.60530853271484, 577.876953125, -1.6146018505096436], 'collision': 10}
{'dist_obj': -725.3833180943573, 'exit_reached': 0.0, 'robot_pos': [579.676025390625, 566.080810546875, 1.0293627977371216], 'collision': 172}
{'dist_obj': -475.39353896966566, 'exit_reached': 0.0, 'robot_pos': [304.3173522949219, 467.808837890625, -0.5618234276771545], 'collision': 10}
{'dist_obj': -470.05171650013926, 'exit_reached': 0.0, 'robot_pos': [132.10348510742188, 524.4886474609375, 0.8179377317428589], 'collision': 0}
{'dist_obj': -479.5966485205422, 'exit_reached': 0.0, 'robot_pos': [298.28826904296875, 476.2110595703125, -0.28917863965034485], 'collision': 10}
{'dist_obj': -489.4125177843922, 'exit_reached': 0.0, 'robot_pos': [277.1332702636719, 498.60888671875, -0.5871307253837585], 'collision': 9}
{'dist_obj': -480.7484838221814, 'exit_reached': 0.0, 'robot_pos': [266.3938903808594, 494.1896667480469, -0.5497774481773376], 'collision': 0}
{'dist_obj': -514.1845615728313, 'exit_reached': 0.0, 'robot_pos': [238.03271484375, 542.379638671875, -2.9549026489257812], 'collision': 10}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'collision': 0}
{'dist_obj': -490.61564692308, 'exit_reached': 0.0, 'robot_pos': [220.18112182617188, 523.730224609375, -0.4300291836261749], 'collision': 0}
{'dist_obj': -469.33632403122084, 'exit_reached': 0.0, 'robot_pos': [133.53916931152344, 523.5391845703125, 0.7853982448577881], 'collision': 0}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -486.6224288116557, 'exit_reached': 0.0, 'robot_pos': [232.3728485107422, 515.0703125, -0.5148019194602966], 'collision': 0}
{'dist_obj': -219.7361528163531, 'exit_reached': 0.0, 'robot_pos': [29.416837692260742, 277.5974426269531, -1.675889015197754], 'collision': 9}
{'dist_obj': -480.25598860509643, 'exit_reached': 0.0, 'robot_pos': [279.2325439453125, 487.2972106933594, -0.5322009325027466], 'collision': 0}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -314.944416597094, 'exit_reached': 0.0, 'robot_pos': [202.78822326660156, 340.716064453125, -2.040954351425171], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -502.5683109345728, 'exit_reached': 0.0, 'robot_pos': [193.24827575683594, 544.5820922851562, -0.20606312155723572], 'collision': 0}
{'dist_obj': -313.518684377357, 'exit_reached': 0.0, 'robot_pos': [205.3570098876953, 337.78643798828125, -2.3890326023101807], 'collision': 10}
{'dist_obj': -479.1941713671204, 'exit_reached': 0.0, 'robot_pos': [281.5182189941406, 484.919677734375, -0.2070581614971161], 'collision': 0}
{'dist_obj': -312.1954581698174, 'exit_reached': 0.0, 'robot_pos': [192.13739013671875, 342.8528137207031, -2.2610127925872803], 'collision': 10}
{'dist_obj': -730.8424343510094, 'exit_reached': 0.0, 'robot_pos': [579.8217163085938, 573.7276000976562, 1.2575492858886719], 'collision': 10}
{'dist_obj': -730.6927438216453, 'exit_reached': 0.0, 'robot_pos': [573.0389404296875, 580.2911987304688, -0.05530136823654175], 'collision': 10}
{'dist_obj': -560.6558137059302, 'exit_reached': 0.0, 'robot_pos': [441.04669189453125, 471.26434326171875, 0.20787358283996582], 'collision': 10}
{'dist_obj': -437.67620786207056, 'exit_reached': 0.0, 'robot_pos': [324.3153076171875, 408.85223388671875, -0.9012486934661865], 'collision': 10}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -445.1427552785198, 'exit_reached': 0.0, 'robot_pos': [332.60113525390625, 411.9100646972656, -0.8146018385887146], 'collision': 10}
{'dist_obj': -479.4456334675976, 'exit_reached': 0.0, 'robot_pos': [298.4923095703125, 475.92010498046875, -0.6503111720085144], 'collision': 13}
{'dist_obj': -465.74481187622104, 'robot_pos': [353.3723449707031, 421.7331848144531, -0.7189704179763794], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -350.1533519112904, 'exit_reached': 0.0, 'robot_pos': [17.573604583740234, 407.57354736328125, 0.7853981852531433], 'collision': 10}
{'dist_obj': -539.4781074661078, 'exit_reached': 0.0, 'robot_pos': [205.90086364746094, 579.3742065429688, 1.0190283060073853], 'collision': 10}
{'dist_obj': -486.35717330629905, 'exit_reached': 0.0, 'robot_pos': [235.8860626220703, 513.4395141601562, -0.5267366766929626], 'collision': 0}
{'dist_obj': -730.4237791297187, 'robot_pos': [580.4852294921875, 572.4588012695312, 1.2510931491851807], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -394.85787620877284, 'exit_reached': 0.0, 'robot_pos': [413.5384826660156, 235.8501739501953, 1.2293035984039307], 'collision': 0}
{'dist_obj': -490.84792384175375, 'exit_reached': 0.0, 'robot_pos': [214.1800079345703, 526.0045166015625, -0.37570685148239136], 'collision': 0}
{'dist_obj': -458.2220520869611, 'exit_reached': 0.0, 'robot_pos': [344.4304504394531, 419.2586364746094, -1.2247318029403687], 'collision': 10}
{'dist_obj': -548.4403882061697, 'exit_reached': 0.0, 'robot_pos': [429.5608215332031, 465.2303771972656, 0.24544072151184082], 'collision': 10}
{'dist_obj': -487.05433846661305, 'exit_reached': 0.0, 'robot_pos': [233.240966796875, 515.2026977539062, -0.5316928625106812], 'collision': 0}
{'dist_obj': -571.954423307223, 'exit_reached': 0.0, 'robot_pos': [452.2095642089844, 476.2973937988281, 0.2406277060508728], 'collision': 10}
{'dist_obj': -478.1574862850085, 'exit_reached': 0.0, 'robot_pos': [298.4991760253906, 474.43060302734375, -0.5373777151107788], 'collision': 13}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -536.1344456175963, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -312.88775790927093, 'exit_reached': 0.0, 'robot_pos': [192.8046112060547, 343.304931640625, -2.240835666656494], 'collision': 10}
{'dist_obj': -491.48098594455035, 'robot_pos': [205.9028778076172, 529.324951171875, -0.2939823567867279], 'exit_reached': 0.0, 'collision': 0}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -2.8146021366119385], 'collision': 0}
{'dist_obj': -476.2321301738219, 'exit_reached': 0.0, 'robot_pos': [298.9233093261719, 471.9620056152344, -0.5819790363311768], 'collision': 10}
{'dist_obj': -445.1427552785198, 'exit_reached': 0.0, 'robot_pos': [332.60113525390625, 411.9100646972656, -0.8146018385887146], 'collision': 10}
{'dist_obj': -216.12372246849594, 'exit_reached': 0.0, 'robot_pos': [16.977903366088867, 271.79840087890625, -2.069507360458374], 'collision': 10}
{'dist_obj': -390.0, 'exit_reached': 0.0, 'robot_pos': [60.0, 450.0, -1.8977867364883423], 'collision': 0}
{'dist_obj': -480.3773350831761, 'exit_reached': 0.0, 'robot_pos': [298.4686584472656, 477.0072937011719, -0.25287631154060364], 'collision': 13}
{'dist_obj': -424.84103072969447, 'exit_reached': 0.0, 'robot_pos': [196.69447326660156, 462.24932861328125, -2.800532579421997], 'collision': 0}
{'dist_obj': -353.42919033935607, 'robot_pos': [191.2086639404297, 388.1714172363281, -2.8630597591400146], 'exit_reached': 0.0, 'collision': 10}
{'dist_obj': -527.4908132310674, 'exit_reached': 0.0, 'robot_pos': [161.3979034423828, 577.6533813476562, 1.097597599029541], 'collision': 10}
{'dist_obj': -283.6575160788515, 'exit_reached': 0.0, 'robot_pos': [77.52056884765625, 343.11590576171875, 0.6190283298492432], 'collision': 0}
{'dist_obj': -483.0636539272952, 'exit_reached': 0.0, 'robot_pos': [289.0448913574219, 485.3103942871094, -0.2517436444759369], 'collision': 9}
{'dist_obj': -536.1344456175963, 'exit_reached': 0.0, 'robot_pos': [190.10777282714844, 580.1077880859375, 0.7853981852531433], 'collision': 10}
{'dist_obj': -393.4177751411373, 'robot_pos': [283.38092041015625, 383.8495178222656, -0.8146018385887146], 'exit_reached': 0.0, 'collision': 10}
