## Generation 0 
{'robot_pos': [60.0, 450.0, -1.8977867364883423], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0}
{'robot_pos': [16.579837799072266, 264.23272705078125, -1.8482321500778198], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -208.797311486891}
{'robot_pos': [21.455564498901367, 265.5552673339844, -1.9919179677963257], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -209.13785271166034}
{'robot_pos': [42.82482147216797, 413.8751220703125, 0.26858291029930115], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -354.2916719000624}
{'robot_pos': [16.74045753479004, 263.0348815917969, -1.8482321500778198], 'exit_reached': 0.0, 'collision': 37, 'dist_obj': -207.59227142958449}
{'robot_pos': [192.40872192382812, 338.4986267089844, -2.248232126235962], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -308.3724285993997}
{'robot_pos': [492.0370178222656, 459.8622741699219, -2.7331979274749756], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -588.6814274912182}
{'robot_pos': [223.01882934570312, 234.69268798828125, -1.5331978797912598], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -238.9407331490687}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [192.70724487304688, 331.59967041015625, -2.081862211227417], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -302.2872703384983}
{'robot_pos': [79.12974548339844, 361.15814208984375, 2.1517677307128906], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -301.76509690364475}
{'robot_pos': [17.168914794921875, 290.98583984375, -2.014601945877075], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -234.92330677939808}
{'robot_pos': [191.1830291748047, 334.7681884765625, -2.414602041244507], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -304.47749431143416}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [266.3028564453125, 579.9133911132812, 2.7036328315734863], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -559.348552189426}
## Generation 17 
{'robot_pos': [508.39031982421875, 490.7431945800781, -1.5331978797912598], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -621.7664984454503}
{'robot_pos': [42.82482147216797, 413.8751220703125, 0.26858291029930115], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -354.2916719000624}
{'robot_pos': [460.88287353515625, 212.48350524902344, 1.3046278953552246], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -428.9035995032369}
{'robot_pos': [392.7862548828125, 460.0805358886719, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -520.3951639243923}
{'robot_pos': [196.75550842285156, 297.7055358886719, 2.884507656097412], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -274.23710703716466}
{'robot_pos': [392.7862548828125, 460.0805358886719, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -520.3951639243923}
{'robot_pos': [190.52806091308594, 372.43878173828125, 1.868582844734192], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -338.6082796090958}
{'robot_pos': [381.2164611816406, 456.8961486816406, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -510.5943279868818}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [296.12872314453125, 201.6962432861328, -0.6163828372955322], 'exit_reached': 0.0, 'collision': 95, 'dist_obj': -275.3808258671428}
{'robot_pos': [460.8944396972656, 380.2821044921875, -2.3827526569366455], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -513.1247199639957}
{'robot_pos': [192.81651306152344, 342.7156982421875, -2.248232126235962], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -312.3593958477789}
{'robot_pos': [450.9446716308594, 477.4253845214844, 0.26858291029930115], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -571.9105593704925}
{'robot_pos': [576.9442138671875, 439.70989990234375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -641.4132274397001}
{'robot_pos': [392.14892578125, 462.7660217285156, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -522.0568715730628}
{'robot_pos': [320.7655334472656, 327.088623046875, -2.8995678424835205], 'exit_reached': 0.0, 'collision': 457, 'dist_obj': -373.27603190549576}
{'robot_pos': [190.86769104003906, 332.8738098144531, -2.248232126235962], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -302.63256374819525}
{'robot_pos': [226.39366149902344, 297.0147705078125, 0.06680208444595337], 'exit_reached': 0.0, 'collision': 482, 'dist_obj': -289.59083553510914}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [191.0364990234375, 366.77947998046875, 1.868582844734192], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -333.5928857356016}
{'robot_pos': [414.2930603027344, 148.97262573242188, 1.6427603960037231], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -365.2939921602853}
{'robot_pos': [400.83685302734375, 213.45809936523438, 1.7050589323043823], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -373.7902468529286}
{'robot_pos': [197.63211059570312, 298.9340515136719, 2.8172473907470703], 'exit_reached': 0.0, 'collision': 319, 'dist_obj': -275.7391499946387}
{'robot_pos': [191.83514404296875, 333.0430908203125, -2.126587152481079], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -303.2046085559053}
{'robot_pos': [382.7353210449219, 459.0489501953125, 2.5730183124542236], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -513.223296530808}
{'robot_pos': [576.9442138671875, 439.70989990234375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -641.4132274397001}
{'robot_pos': [400.8201599121094, 213.4355926513672, 1.7049111127853394], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -373.7657856128515}
{'robot_pos': [275.7470703125, 577.8348388671875, -0.6137373447418213], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -560.9810323825868}
{'robot_pos': [191.41954040527344, 341.7325744628906, -2.248232126235962], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -310.8767265554331}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0}
{'robot_pos': [194.26980590820312, 351.9273986816406, -0.17912894487380981], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -321.3253598452137}
{'robot_pos': [194.6292724609375, 297.9570617675781, 2.8349528312683105], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -273.4019097380637}
{'robot_pos': [380.306640625, 370.65484619140625, 0.46680209040641785], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -446.2093426752505}
{'robot_pos': [190.74598693847656, 343.2994079589844, -2.248232126235962], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -312.014531152681}
{'robot_pos': [576.9442138671875, 439.70989990234375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -641.4132274397001}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [436.15789794921875, 103.93206024169922, 2.183617115020752], 'exit_reached': 0.0, 'collision': 217, 'dist_obj': -378.71465525729946}
{'robot_pos': [191.24002075195312, 360.4896545410156, 1.868582844734192], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -327.8993375003249}
{'robot_pos': [306.0665588378906, 324.6979064941406, 0.18361720442771912], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -361.4052200518165}
{'robot_pos': [329.91778564453125, 343.8837890625, -2.8139007091522217], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -391.72135083465787}
{'robot_pos': [385.07305908203125, 457.9576110839844, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -513.8509063537998}
{'robot_pos': [190.74598693847656, 343.2994079589844, -2.248232126235962], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -312.014531152681}
{'robot_pos': [560.4456787109375, 566.6742553710938, -2.0500128269195557], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -712.1549539224615}
{'robot_pos': [206.34439086914062, 189.00404357910156, -2.333197832107544], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -195.08645262708157}
{'robot_pos': [351.16619873046875, 183.19439697265625, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.15599745791195}
{'robot_pos': [576.9442138671875, 439.70989990234375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -641.4132274397001}
{'robot_pos': [192.055908203125, 341.44207763671875, -2.248232126235962], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -310.88326741049445}
{'robot_pos': [426.22381591796875, 536.3370361328125, -0.3331979215145111], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -600.8467819147495}
{'robot_pos': [191.31149291992188, 357.7715759277344, 1.868582844734192], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -325.4391181209554}
{'robot_pos': [385.07305908203125, 457.9576110839844, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -513.8509063537998}
{'robot_pos': [42.82482147216797, 413.8751220703125, 0.26858291029930115], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -354.2916719000624}
{'robot_pos': [346.1263122558594, 487.1499328613281, 1.1119307279586792], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -514.1257936619935}
{'robot_pos': [381.2164611816406, 456.8961486816406, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -510.5943279868818}
{'robot_pos': [191.04385375976562, 366.78399658203125, 1.8682383298873901], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -333.5999283079278}
{'robot_pos': [193.49659729003906, 292.8036804199219, 2.7676925659179688], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -268.3633639397896}
{'robot_pos': [192.7947998046875, 295.6161804199219, 2.718137741088867], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -270.4615376182725}
{'robot_pos': [398.4976806640625, 463.6869812011719, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -526.82431474474}
{'robot_pos': [193.40884399414062, 346.00921630859375, -0.13141709566116333], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -315.59339579482474}
{'robot_pos': [191.31149291992188, 357.7715759277344, 1.868582844734192], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -325.4391181209554}
{'robot_pos': [392.7862548828125, 460.0805358886719, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -520.3951639243923}
{'robot_pos': [351.16619873046875, 183.19439697265625, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.15599745791195}
{'robot_pos': [315.6692810058594, 339.79937744140625, 0.3527153432369232], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -379.0177738136453}
{'robot_pos': [386.8946838378906, 385.5347595214844, 1.9499870538711548], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -461.3382858360935}
{'robot_pos': [566.9661865234375, 440.500732421875, -0.3331979215145111], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -633.8734271537971}
{'robot_pos': [191.00543212890625, 376.1479797363281, 1.868582844734192], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -342.2162596058861}
{'robot_pos': [393.1983642578125, 460.889404296875, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -521.2806004654166}
{'robot_pos': [46.259857177734375, 421.10009765625, 0.26858291029930115], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -361.3614147251053}
{'robot_pos': [576.9442138671875, 439.70989990234375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -641.4132274397001}
{'robot_pos': [191.31149291992188, 357.7715759277344, 1.868582844734192], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -325.4391181209554}
{'robot_pos': [573.5054321289062, 440.4503479003906, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -639.0855154386015}
{'robot_pos': [383.0712890625, 459.4411315917969, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -513.7395015217738}
{'robot_pos': [392.7862548828125, 460.0805358886719, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -520.3951639243923}
{'robot_pos': [385.07305908203125, 457.9576110839844, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -513.8509063537998}
{'robot_pos': [37.67226791381836, 403.03765869140625, 0.26858291029930115], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -343.763527589234}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [197.98309326171875, 298.2710876464844, 2.8349528312683105], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -275.3405985943788}
{'robot_pos': [576.9442138671875, 439.70989990234375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -641.4132274397001}
{'robot_pos': [392.7862548828125, 460.0805358886719, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -520.3951639243923}
{'robot_pos': [191.8936767578125, 340.4532470703125, -2.248232126235962], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -309.9192891076257}
{'robot_pos': [385.926513671875, 457.088134765625, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -513.7188716466878}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [190.9192352294922, 332.6250305175781, -2.4818623065948486], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -302.4305761952411}
{'robot_pos': [339.8779602050781, 354.1958923339844, 0.5031919479370117], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -406.0577491869163}
{'robot_pos': [392.7862548828125, 460.0805358886719, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -520.3951639243923}
{'robot_pos': [192.363525390625, 340.50360107421875, -2.2027626037597656], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -310.16507390329923}
{'robot_pos': [328.58001708984375, 465.2367858886719, 0.8713744878768921], 'exit_reached': 0.0, 'collision': 5, 'dist_obj': -486.16054777960136}
{'robot_pos': [363.3966979980469, 507.50262451171875, 0.34998711943626404], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -540.6553017413169}
{'robot_pos': [195.12535095214844, 346.193115234375, -0.13141709566116333], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -316.48911462718195}
{'robot_pos': [402.9134216308594, 246.9922332763672, 1.3057329654693604], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.5838066795228}
{'robot_pos': [191.43373107910156, 346.2619323730469, -2.414602041244507], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -314.9932056272396}
{'robot_pos': [385.926513671875, 457.088134765625, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -513.7188716466878}
{'robot_pos': [193.86790466308594, 297.0860290527344, 2.8029322624206543], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -272.26898661228216}
{'robot_pos': [192.9951934814453, 343.09735107421875, -2.248232126235962], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -312.7808045171675}
{'robot_pos': [516.3823852539062, 298.2982177734375, 0.17063602805137634], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -514.8503881362444}
{'robot_pos': [42.82482147216797, 413.8751220703125, 0.26858291029930115], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -354.2916719000624}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [402.9009704589844, 246.96514892578125, 1.305565595626831], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.55990891866105}
{'robot_pos': [580.4403076171875, 442.3714294433594, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -645.8064910228378}
{'robot_pos': [344.3684997558594, 465.75390625, -3.1331980228424072], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -495.48125705270826}
{'robot_pos': [194.6292724609375, 297.9570617675781, 2.8349528312683105], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -273.4019097380637}
{'robot_pos': [392.7862548828125, 460.0805358886719, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -520.3951639243923}
{'robot_pos': [42.82482147216797, 413.8751220703125, 0.26858291029930115], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -354.2916719000624}
{'robot_pos': [392.7862548828125, 460.0805358886719, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -520.3951639243923}
{'robot_pos': [580.4403076171875, 442.3714294433594, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -645.8064910228378}
{'robot_pos': [271.9004211425781, 316.4036560058594, 1.6668020486831665], 'exit_reached': 0.0, 'collision': 448, 'dist_obj': -332.6328656245096}
{'robot_pos': [191.0364990234375, 366.77947998046875, 1.868582844734192], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -333.5928857356016}
{'robot_pos': [576.9442138671875, 439.70989990234375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -641.4132274397001}
{'robot_pos': [344.3684997558594, 465.75390625, -3.1331980228424072], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -495.48125705270826}
{'robot_pos': [192.5258026123047, 344.7975158691406, -2.248232126235962], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -314.12213134904863}
{'robot_pos': [191.5438690185547, 333.2412109375, -2.3650472164154053], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -303.2565726096667}
{'robot_pos': [191.31149291992188, 357.7715759277344, 1.868582844734192], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -325.4391181209554}
{'robot_pos': [487.02587890625, 287.8736267089844, 0.4003565013408661], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -484.022200942437}
{'robot_pos': [380.4886474609375, 344.4626159667969, -1.2319185733795166], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -428.52299008806335}
{'robot_pos': [453.40869140625, 415.73663330078125, -2.718897819519043], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -530.3950892930218}
{'robot_pos': [269.6236572265625, 579.769287109375, 2.70913028717041], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -560.4482041109841}
{'robot_pos': [387.7027893066406, 458.0695495605469, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -515.6049693386296}
{'robot_pos': [192.22682189941406, 339.58355712890625, -2.248232126235962], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -309.27479342240576}
{'robot_pos': [392.7862548828125, 460.0805358886719, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -520.3951639243923}
{'robot_pos': [351.16619873046875, 183.19439697265625, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.15599745791195}
{'robot_pos': [492.0370178222656, 459.8622741699219, -2.7331979274749756], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -588.6814274912182}
{'robot_pos': [193.34483337402344, 340.41259765625, -2.414602041244507], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -310.5029299569845}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [450.9446716308594, 477.4253845214844, 0.26858291029930115], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -571.9105593704925}
{'robot_pos': [571.5022583007812, 439.0961608886719, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -636.6698198024852}
{'robot_pos': [383.0712890625, 459.4411315917969, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -513.7395015217738}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [520.14599609375, 443.4029235839844, 0.46680209040641785], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -598.9425177209044}
{'robot_pos': [383.0712890625, 459.4411315917969, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -513.7395015217738}
{'robot_pos': [344.3684997558594, 465.75390625, -3.1331980228424072], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -495.48125705270826}
{'robot_pos': [436.15789794921875, 103.93206024169922, 2.183617115020752], 'exit_reached': 0.0, 'collision': 217, 'dist_obj': -378.71465525729946}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [491.66143798828125, 471.2273254394531, -2.6163828372955322], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -596.1874790988122}
{'robot_pos': [42.82482147216797, 413.8751220703125, 0.26858291029930115], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -354.2916719000624}
{'robot_pos': [218.9138641357422, 307.6962585449219, 2.0374553203582764], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -294.2907621922678}
{'robot_pos': [422.93377685546875, 400.129150390625, 0.18361720442771912], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -497.4020158061521}
{'robot_pos': [59.63713073730469, 449.48309326171875, -0.06796294450759888], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -389.4832622986751}
{'robot_pos': [278.1485900878906, 319.1901550292969, 2.866802215576172], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -338.7747685726395}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [575.63330078125, 440.68499755859375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -640.9358534523979}
{'robot_pos': [429.850830078125, 515.3916625976562, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -586.6610630278233}
{'robot_pos': [481.5548095703125, 468.5350036621094, 1.8331719636917114], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -587.0343317805715}
{'robot_pos': [431.4416809082031, 390.2933349609375, -2.6163828372955322], 'exit_reached': 0.0, 'collision': 432, 'dist_obj': -497.0539301077192}
{'robot_pos': [579.738037109375, 442.712890625, 2.7676925659179688], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -645.4430911155912}
{'robot_pos': [521.0191040039062, 218.46551513671875, -1.6323074102401733], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -487.49352174578706}
{'robot_pos': [387.7027893066406, 458.0695495605469, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -515.6049693386296}
{'robot_pos': [191.4288330078125, 341.7860412597656, -2.248232126235962], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -310.92910959677897}
{'robot_pos': [197.2121124267578, 336.500244140625, -2.248232126235962], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -308.67385507431374}
{'robot_pos': [191.42564392089844, 353.89776611328125, 1.868582844734192], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -321.9450214033442}
{'robot_pos': [459.0939636230469, 411.8778991699219, -3.016382932662964], 'exit_reached': 0.0, 'collision': 447, 'dist_obj': -532.0658302546702}
{'robot_pos': [190.8313751220703, 338.7245788574219, -2.248232126235962], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -307.9029710405196}
{'robot_pos': [41.107303619384766, 410.26263427734375, 0.26858291029930115], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -350.7717875591399}
{'robot_pos': [400.8201599121094, 213.4355926513672, 1.7049111127853394], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -373.7657856128515}
{'robot_pos': [580.4403076171875, 442.3714294433594, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -645.8064910228378}
{'robot_pos': [352.2880554199219, 182.06854248046875, -0.21638280153274536], 'exit_reached': 0.0, 'collision': 105, 'dist_obj': -316.75390511320506}
{'robot_pos': [42.82482147216797, 413.8751220703125, 0.26858291029930115], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -354.2916719000624}
{'robot_pos': [450.9446716308594, 477.4253845214844, 0.26858291029930115], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -571.9105593704925}
{'robot_pos': [573.5054321289062, 440.4503479003906, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -639.0855154386015}
{'robot_pos': [86.25321197509766, 423.916259765625, 2.4340364933013916], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -364.8619948155895}
{'robot_pos': [484.67156982421875, 74.16765594482422, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -424.9078308197405}
{'robot_pos': [192.9176483154297, 341.95452880859375, -2.414602041244507], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -311.71374295879286}
{'robot_pos': [194.6292724609375, 297.9570617675781, 2.8349528312683105], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -273.4019097380637}
{'robot_pos': [337.537841796875, 439.47332763671875, 2.5517678260803223], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -470.135363503908}
{'robot_pos': [16.951082229614258, 264.5356750488281, -1.8482321500778198], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -209.01686938828942}
{'robot_pos': [576.9442138671875, 439.70989990234375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -641.4132274397001}
{'robot_pos': [576.9442138671875, 439.70989990234375, -0.3154924809932709], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -641.4132274397001}
{'robot_pos': [385.5749206542969, 517.5604248046875, 2.4668021202087402], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -561.569738595749}
{'robot_pos': [572.8128662109375, 440.82391357421875, -0.40678122639656067], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -638.7518210552992}
{'robot_pos': [191.3083953857422, 366.93994140625, 1.8559452295303345], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -333.8473039119091}
{'robot_pos': [88.50473022460938, 422.88946533203125, 0.03457188606262207], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -364.00725774927247}
{'robot_pos': [60.0, 450.0, -2.8146021366119385], 'exit_reached': 0.0, 'collision': 0, 'dist_obj': -390.0}
{'robot_pos': [192.50848388671875, 291.7552185058594, -0.8818622827529907], 'exit_reached': 0.0, 'collision': 10, 'dist_obj': -266.9625059941104}
