578.354004 460.773865 
95.682671 521.721497 
73.740166 478.899902 
78.288246 548.664368 
35.532429 518.259033 
157.351532 418.018738 
351.427490 577.981567 
54.683006 444.022583 
88.332954 487.691376 
61.828152 437.571198 
166.277695 464.941406 
41.881638 379.199371 
23.095530 459.426239 
69.667824 428.033386 
47.259575 388.022522 
72.227280 331.970123 
530.260315 464.324829 
289.685822 437.298523 
28.586185 521.220520 
275.875732 459.057617 
82.793633 411.609741 
301.098602 440.247559 
208.963882 463.895142 
90.706047 407.939270 
139.196030 529.196045 
304.360291 395.111877 
43.718853 476.450409 
170.753708 571.809265 
332.601135 411.910065 
312.760376 426.057251 
146.979523 565.989075 
153.530670 457.568268 
35.311745 543.949463 
136.053467 407.878448 
64.398216 529.261475 
145.968521 414.278625 
507.531677 162.255493 
364.560944 438.097443 
242.041504 456.897064 
223.165421 536.781006 
93.650894 539.425964 
411.371521 353.599945 
79.717583 484.216919 
157.070007 373.440704 
100.216751 580.402832 
77.157784 580.424316 
163.601791 514.944763 
279.552338 284.584930 
37.361900 284.084717 
25.913725 514.697388 
212.837555 574.200317 
269.196594 580.499390 
180.744217 466.840424 
537.283386 481.100464 
106.918633 416.814392 
38.020035 472.873505 
89.497314 356.533539 
135.606552 571.977539 
126.104828 432.818848 
110.509743 524.089355 
119.116386 579.145386 
506.975220 147.663132 
126.699249 566.324158 
480.667450 578.899048 
141.247635 479.638885 
71.842667 329.838837 
579.219360 450.001923 
18.924788 305.727356 
59.357525 493.995300 
250.231247 521.450195 
71.761452 503.451630 
16.524139 385.098511 
184.450912 574.450928 
166.746933 564.636536 
262.321075 450.960114 
64.130791 325.048370 
103.792587 493.326202 
89.912727 577.275024 
30.443119 373.811096 
276.421051 551.692322 
179.492020 515.816711 
190.266510 508.001892 
518.981628 449.433746 
108.925766 357.500061 
20.301022 475.698700 
118.612656 348.381683 
209.705811 530.995239 
190.838181 423.156281 
29.404663 489.126038 
264.119751 422.503326 
577.070007 180.766251 
154.770065 580.016418 
130.655869 556.135681 
491.628357 395.910309 
269.742188 466.861145 
94.197769 370.488647 
507.862823 195.798004 
126.616287 505.601929 
55.721203 481.572510 
147.681320 537.681335 
311.099518 444.826630 
37.231926 501.267822 
580.456238 510.129303 
463.059204 380.800812 
59.838646 554.131409 
69.867683 495.733704 
162.076691 525.305054 
145.668060 382.142670 
94.088608 452.414001 
70.837486 455.152588 
19.548058 418.186829 
58.247795 569.987183 
170.703720 553.033997 
105.266785 502.235138 
27.000433 439.642365 
104.044968 552.494751 
28.698669 435.057190 
199.508606 571.172668 
577.522217 93.844490 
277.807861 383.930908 
17.579844 539.261536 
25.469090 486.574310 
217.933655 562.700012 
34.969891 414.751740 
46.004459 390.727936 
211.837677 556.447937 
71.279129 424.372284 
35.071190 556.911377 
505.980530 426.204346 
79.137093 436.231812 
296.925110 393.818756 
113.774750 540.681824 
274.216858 377.221008 
86.097023 442.631439 
140.855362 546.364319 
305.777954 466.497192 
43.858604 514.998352 
98.151329 419.719299 
99.194115 396.578613 
151.530548 535.664124 
133.122467 405.547882 
281.646149 407.406891 
69.192162 550.284180 
155.328918 448.643890 
55.226879 571.908142 
577.418457 514.878357 
96.730354 506.428314 
197.924393 337.135376 
82.497467 504.574951 
179.269196 555.595886 
156.605835 430.974274 
570.756042 579.364502 
274.476562 449.573578 
91.375511 476.629089 
56.532017 419.898132 
275.537750 435.058350 
208.841171 340.879639 
28.049818 531.476868 
70.154846 410.229584 
282.821350 440.888367 
292.497040 419.004761 
32.869221 507.765625 
277.373260 476.651306 
83.764587 369.248444 
128.824127 456.714355 
116.075577 492.903503 
88.696075 389.962677 
20.197628 442.723358 
309.857727 403.411407 
30.948156 577.439941 
153.086487 495.276855 
25.262564 504.792267 
200.962158 499.345215 
67.585762 508.717529 
509.505402 180.015610 
179.207108 502.784180 
277.496094 449.316101 
242.786316 471.382080 
220.073624 554.042358 
155.248413 375.963684 
95.071556 580.407715 
84.572647 497.597778 
57.723934 469.578247 
70.246536 580.298218 
157.447983 384.709747 
236.924561 537.823242 
18.709227 337.957031 
162.946060 527.070740 
171.451614 467.148712 
27.773972 523.222168 
197.585617 568.465271 
579.459351 492.057434 
112.380707 434.044128 
41.255379 456.974182 
17.902361 456.364838 
23.416105 568.799377 
142.467819 504.134796 
193.644577 555.404419 
192.387604 345.326721 
296.105713 454.399109 
267.058380 414.671082 
108.093307 537.201294 
115.539879 569.375244 
17.172031 294.920227 
127.588615 506.013000 
124.550034 162.244217 
326.851562 463.422699 
122.850723 552.051514 
52.775009 446.564941 
242.782043 504.561310 
269.106506 416.981201 
579.366699 464.304108 
320.118561 408.894836 
57.853367 474.429840 
157.129639 530.897766 
260.036530 458.869263 
16.643414 278.997375 
76.447472 515.354675 
16.769972 395.512970 
61.927425 318.014099 
167.004791 573.204102 
155.429031 295.676392 
265.618774 487.325684 
235.433762 434.647217 
