=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 
=== === === 10.00 0.00 19.00 === === 10.00 10.00 36.00 15.00 0.00 0.00 === === === === 10.00 10.00 10.00 === === === === === 10.00 10.00 === === === === === === === === === === === === === === === === 10.00 10.00 === 0.00 10.00 10.00 10.00 10.00 === 10.00 10.00 === === === 10.00 10.00 10.00 === 10.00 10.00 === === === 10.00 10.00 10.00 9.00 0.00 10.00 12.00 17.00 10.00 === === === === === === === === === 10.00 10.00 10.00 === 10.00 10.00 10.00 10.00 10.00 10.00 10.00 9.00 6.00 === === 
=== === === 10.00 10.00 0.00 === === 10.00 910.00 10.00 10.00 0.00 0.00 === === === 909.00 10.00 10.00 10.00 === === === === === === === === === 10.00 === === === === === === === === === === === === === 9.00 10.00 0.00 === 0.00 === 0.00 0.00 0.00 10.00 === === === 10.00 === === === 0.00 0.00 10.00 === === 10.00 === === 9.00 === 20.00 === 0.00 10.00 10.00 === 10.00 10.00 10.00 === 10.00 10.00 10.00 === 119.00 119.00 122.00 === === 10.00 10.00 10.00 10.00 10.00 10.00 10.00 10.00 === === 
=== === === 10.00 10.00 === === 0.00 === === 0.00 === 0.00 === === === === === === 10.00 10.00 === === === === === === === === === === === === === === === === === === === === === === === === 29.00 10.00 9.00 === === 0.00 === === === === === === === === === === === 0.00 === 0.00 === === === === === === === === === === === === === === === === === === === === === === 0.00 === 0.00 === === === === === === === 10.00 === === 
=== === === === === === === === === === === 910.00 0.00 === === === === === === 561.00 === === === === === === === === === === === === === === === === === === === === === === === === === === === 9.00 10.00 === === === === === === === === 0.00 === === === === === === === === === === === === === 0.00 === === === === === === === === === === === === === === 0.00 === === === === === === === === === === 10.00 === === 
=== === === === === === === === === === === === === 0.00 === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 10.00 10.00 === === === === === === === === === === 0.00 === === === === === === === === === === === === === === === === === === === === === === 0.00 0.00 === === === === 0.00 === === === === === === === 10.00 === === 
=== === === 98.00 10.00 === === === === === 0.00 === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 10.00 9.00 === === === === 0.00 0.00 === 0.00 0.00 === === === 0.00 === 0.00 === === === === === === 0.00 === === 0.00 === === === === === === === === === === === === === === === 0.00 0.00 === === === === === === === 
=== === === 0.00 10.00 === === === === === === === === === === === === === 0.00 === 10.00 === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 10.00 9.00 10.00 === === === === === 0.00 0.00 === 0.00 === 0.00 0.00 0.00 88.00 === === === === === === === === 0.00 === === === 0.00 === === === === === === === === 0.00 0.00 === === 0.00 912.00 === === === === === === 
